domain,variable,scenario,region,year,value,unit,branch_leaf,branch_path
power,Generation,Regional Aspiration Scenario,Singapore,2050,0.0,TWh,Unmet Load_IDKA,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA
power,Generation,Regional Aspiration Scenario,Singapore,2060,0.0,TWh,Unmet Load_IDKA,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA
power,Generation,Regional Aspiration Scenario,Thailand,2010,0.0,TWh,Unmet Load_IDKA,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA
power,Generation,Regional Aspiration Scenario,Thailand,2020,0.0,TWh,Unmet Load_IDKA,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA
power,Generation,Regional Aspiration Scenario,Thailand,2030,0.0,TWh,Unmet Load_IDKA,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA
power,Generation,Regional Aspiration Scenario,Thailand,2040,0.0,TWh,Unmet Load_IDKA,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA
power,Generation,Regional Aspiration Scenario,Thailand,2050,0.0,TWh,Unmet Load_IDKA,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA
power,Generation,Regional Aspiration Scenario,Thailand,2060,0.0,TWh,Unmet Load_IDKA,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA
power,Generation,Regional Aspiration Scenario,Vietnam,2010,0.0,TWh,Unmet Load_IDKA,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA
power,Generation,Regional Aspiration Scenario,Vietnam,2020,0.0,TWh,Unmet Load_IDKA,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA
power,Generation,Regional Aspiration Scenario,Vietnam,2030,0.0,TWh,Unmet Load_IDKA,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA
power,Generation,Regional Aspiration Scenario,Vietnam,2040,0.0,TWh,Unmet Load_IDKA,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA
power,Generation,Regional Aspiration Scenario,Vietnam,2050,0.0,TWh,Unmet Load_IDKA,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA
power,Generation,Regional Aspiration Scenario,Vietnam,2060,0.0,TWh,Unmet Load_IDKA,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDKA
power,Generation,Regional Aspiration Scenario,Brunei,2010,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Brunei,2020,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Brunei,2030,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Brunei,2040,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Brunei,2050,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Brunei,2060,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Cambodia,2010,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Cambodia,2020,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Cambodia,2030,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Cambodia,2040,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Cambodia,2050,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Cambodia,2060,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Indonesia,2010,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Indonesia,2020,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Indonesia,2030,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Indonesia,2040,76.68194667066129,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Indonesia,2050,386.6219649851681,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Indonesia,2060,711.2262876917424,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Laos,2010,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Laos,2020,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Laos,2030,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Laos,2040,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Laos,2050,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Laos,2060,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Malaysia,2010,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Malaysia,2020,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Malaysia,2030,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Malaysia,2040,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Malaysia,2050,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Malaysia,2060,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Myanmar,2010,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Myanmar,2020,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Myanmar,2030,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Myanmar,2040,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Myanmar,2050,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Myanmar,2060,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Philippines,2010,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Philippines,2020,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Philippines,2030,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Philippines,2040,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Philippines,2050,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Philippines,2060,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Singapore,2010,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Singapore,2020,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Singapore,2030,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Singapore,2040,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Singapore,2050,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Singapore,2060,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Thailand,2010,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Thailand,2020,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Thailand,2030,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Thailand,2040,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Thailand,2050,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Thailand,2060,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Vietnam,2010,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Vietnam,2020,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Vietnam,2030,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Vietnam,2040,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Vietnam,2050,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Vietnam,2060,0.0,TWh,Unmet Load_IDEast,Transformation\Centralized Electricity Generation\Processes\Unmet Load_IDEast
power,Generation,Regional Aspiration Scenario,Brunei,2010,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Brunei,2020,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Brunei,2030,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Brunei,2040,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Brunei,2050,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Brunei,2060,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Cambodia,2010,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Cambodia,2020,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Cambodia,2030,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Cambodia,2040,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Cambodia,2050,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Cambodia,2060,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Indonesia,2010,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Indonesia,2020,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Indonesia,2030,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Indonesia,2040,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Indonesia,2050,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Indonesia,2060,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Laos,2010,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Laos,2020,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Laos,2030,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Laos,2040,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Laos,2050,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Laos,2060,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Malaysia,2010,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Malaysia,2020,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Malaysia,2030,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Malaysia,2040,5.600455173419602,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Malaysia,2050,26.1511539022723,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Malaysia,2060,33.79566928537339,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Myanmar,2010,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Myanmar,2020,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Myanmar,2030,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Myanmar,2040,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Myanmar,2050,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Myanmar,2060,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Philippines,2010,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Philippines,2020,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Philippines,2030,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Philippines,2040,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Philippines,2050,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Philippines,2060,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Singapore,2010,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Singapore,2020,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Singapore,2030,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Singapore,2040,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Singapore,2050,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Singapore,2060,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Thailand,2010,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Thailand,2020,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Thailand,2030,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Thailand,2040,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Thailand,2050,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Thailand,2060,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Vietnam,2010,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Vietnam,2020,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Vietnam,2030,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Vietnam,2040,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Vietnam,2050,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Vietnam,2060,0.0,TWh,Unmet Load_MYPE,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYPE
power,Generation,Regional Aspiration Scenario,Brunei,2010,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Brunei,2020,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Brunei,2030,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Brunei,2040,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Brunei,2050,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Brunei,2060,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Cambodia,2010,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Cambodia,2020,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Cambodia,2030,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Cambodia,2040,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Cambodia,2050,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Cambodia,2060,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Indonesia,2010,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Indonesia,2020,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Indonesia,2030,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Indonesia,2040,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Indonesia,2050,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Indonesia,2060,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Laos,2010,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Laos,2020,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Laos,2030,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Laos,2040,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Laos,2050,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Laos,2060,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Malaysia,2010,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Malaysia,2020,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Malaysia,2030,13.780162406772542,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Malaysia,2040,30.62523507754557,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Malaysia,2050,49.470039712576536,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Malaysia,2060,49.57562934767313,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Myanmar,2010,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Myanmar,2020,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Myanmar,2030,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Myanmar,2040,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Myanmar,2050,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Myanmar,2060,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Philippines,2010,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Philippines,2020,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Philippines,2030,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
