r,e,y,val,solvedtm,region_name,emission_name
R17,E1,2055,469091.25729558745,2026-05-13 13:38:49.789,Malaysia,Carbon Dioxide Biogenic
R19,E1,2055,4355816.288477448,2026-05-13 13:38:49.789,Philippines,Carbon Dioxide Biogenic
R20,E1,2055,9499833.165753394,2026-05-13 13:38:49.789,Timor Leste,Carbon Dioxide Biogenic
R6,E1,2055,2440459.716759723,2026-05-13 13:38:49.789,Cambodia,Carbon Dioxide Biogenic
R1,E13,2055,147731.5878549054,2026-05-13 13:38:49.789,Indonesia,Sulfur Dioxide
R11,E13,2055,640149.7779255281,2026-05-13 13:38:49.789,Thailand,Sulfur Dioxide
R12,E13,2055,13327.274744155351,2026-05-13 13:38:49.789,Myanmar,Sulfur Dioxide
R13,E13,2055,48468.27976134994,2026-05-13 13:38:49.789,Laos,Sulfur Dioxide
R14,E13,2055,322271.19129388046,2026-05-13 13:38:49.789,Vietnam,Sulfur Dioxide
R15,E13,2055,31340.989802969943,2026-05-13 13:38:49.789,Brunei,Sulfur Dioxide
R16,E13,2055,34698.87350910216,2026-05-13 13:38:49.789,Singapore,Sulfur Dioxide
R17,E13,2055,293678.271743505,2026-05-13 13:38:49.789,Malaysia,Sulfur Dioxide
R19,E13,2055,176644.8846658388,2026-05-13 13:38:49.789,Philippines,Sulfur Dioxide
R20,E13,2055,1258.1681704773239,2026-05-13 13:38:49.789,Timor Leste,Sulfur Dioxide
R6,E13,2055,36411.649961989795,2026-05-13 13:38:49.789,Cambodia,Sulfur Dioxide
R1,E15,2055,39002.720946977824,2026-05-13 13:38:49.789,Indonesia,Ammonia
R11,E15,2055,12212.691928083093,2026-05-13 13:38:49.789,Thailand,Ammonia
R12,E15,2055,1918.6716179038538,2026-05-13 13:38:49.789,Myanmar,Ammonia
R13,E15,2055,854.792982789888,2026-05-13 13:38:49.789,Laos,Ammonia
R14,E15,2055,9489.753272055099,2026-05-13 13:38:49.789,Vietnam,Ammonia
R15,E15,2055,738.4402770458607,2026-05-13 13:38:49.789,Brunei,Ammonia
R16,E15,2055,1307.9956218378925,2026-05-13 13:38:49.789,Singapore,Ammonia
R17,E15,2055,8543.446714135283,2026-05-13 13:38:49.789,Malaysia,Ammonia
R19,E15,2055,4891.088918334831,2026-05-13 13:38:49.789,Philippines,Ammonia
R20,E15,2055,360.69816290731904,2026-05-13 13:38:49.789,Timor Leste,Ammonia
R6,E15,2055,127.24613648165422,2026-05-13 13:38:49.789,Cambodia,Ammonia
R1,E16,2055,50290.60827558131,2026-05-13 13:38:49.789,Indonesia,Particulates PM2pt5
R11,E16,2055,87519.8827133616,2026-05-13 13:38:49.789,Thailand,Particulates PM2pt5
R12,E16,2055,2696.8579063348598,2026-05-13 13:38:49.789,Myanmar,Particulates PM2pt5
R13,E16,2055,4142.950118708842,2026-05-13 13:38:49.789,Laos,Particulates PM2pt5
R14,E16,2055,51953.187550681665,2026-05-13 13:38:49.789,Vietnam,Particulates PM2pt5
R15,E16,2055,2380.0569884491574,2026-05-13 13:38:49.789,Brunei,Particulates PM2pt5
R16,E16,2055,11531.100141776367,2026-05-13 13:38:49.789,Singapore,Particulates PM2pt5
R17,E16,2055,10320.300115496288,2026-05-13 13:38:49.789,Malaysia,Particulates PM2pt5
R19,E16,2055,29449.473379425563,2026-05-13 13:38:49.789,Philippines,Particulates PM2pt5
R20,E16,2055,2636.341794348715,2026-05-13 13:38:49.789,Timor Leste,Particulates PM2pt5
R6,E16,2055,3879.6107053870705,2026-05-13 13:38:49.789,Cambodia,Particulates PM2pt5
R1,E18,2055,7920.279623641673,2026-05-13 13:38:49.789,Indonesia,Black Carbon
R11,E18,2055,4486.104381849537,2026-05-13 13:38:49.789,Thailand,Black Carbon
R12,E18,2055,729.3815581719315,2026-05-13 13:38:49.789,Myanmar,Black Carbon
R13,E18,2055,787.2465886078934,2026-05-13 13:38:49.789,Laos,Black Carbon
R14,E18,2055,4438.121064946522,2026-05-13 13:38:49.789,Vietnam,Black Carbon
R15,E18,2055,132.29269286057863,2026-05-13 13:38:49.789,Brunei,Black Carbon
R16,E18,2055,1386.9948136046378,2026-05-13 13:38:49.789,Singapore,Black Carbon
R17,E18,2055,861.57690327131,2026-05-13 13:38:49.789,Malaysia,Black Carbon
R19,E18,2055,6599.69482479874,2026-05-13 13:38:49.789,Philippines,Black Carbon
R20,E18,2055,330.45539512425466,2026-05-13 13:38:49.789,Timor Leste,Black Carbon
R6,E18,2055,98.12345899440899,2026-05-13 13:38:49.789,Cambodia,Black Carbon
R1,E19,2055,11001.654397120628,2026-05-13 13:38:49.789,Indonesia,Organic Carbon
R11,E19,2055,9727.515363127099,2026-05-13 13:38:49.789,Thailand,Organic Carbon
R12,E19,2055,1261.1874239693727,2026-05-13 13:38:49.789,Myanmar,Organic Carbon
R13,E19,2055,1725.197237716215,2026-05-13 13:38:49.789,Laos,Organic Carbon
R14,E19,2055,6275.071765926154,2026-05-13 13:38:49.789,Vietnam,Organic Carbon
R15,E19,2055,0.2352759905114803,2026-05-13 13:38:49.789,Brunei,Organic Carbon
R16,E19,2055,3966.3834590400647,2026-05-13 13:38:49.789,Singapore,Organic Carbon
R17,E19,2055,376.1903520376924,2026-05-13 13:38:49.789,Malaysia,Organic Carbon
R19,E19,2055,11352.342260602112,2026-05-13 13:38:49.789,Philippines,Organic Carbon
R20,E19,2055,1144.2425052815227,2026-05-13 13:38:49.789,Timor Leste,Organic Carbon
R6,E19,2055,155.62155619959276,2026-05-13 13:38:49.789,Cambodia,Organic Carbon
R1,E2,2055,398236966.63358563,2026-05-13 13:38:49.789,Indonesia,Carbon Dioxide
R11,E2,2055,389991221.3369233,2026-05-13 13:38:49.789,Thailand,Carbon Dioxide
R12,E2,2055,46016407.526921496,2026-05-13 13:38:49.789,Myanmar,Carbon Dioxide
R13,E2,2055,10313893.539297944,2026-05-13 13:38:49.789,Laos,Carbon Dioxide
R14,E2,2055,198831612.48984513,2026-05-13 13:38:49.789,Vietnam,Carbon Dioxide
R15,E2,2055,29746309.17963155,2026-05-13 13:38:49.789,Brunei,Carbon Dioxide
R16,E2,2055,200888683.29479617,2026-05-13 13:38:49.789,Singapore,Carbon Dioxide
R17,E2,2055,274769196.6404098,2026-05-13 13:38:49.789,Malaysia,Carbon Dioxide
R19,E2,2055,95890239.87158068,2026-05-13 13:38:49.789,Philippines,Carbon Dioxide
R20,E2,2055,541042.9462545654,2026-05-13 13:38:49.789,Timor Leste,Carbon Dioxide
R6,E2,2055,14110749.295174692,2026-05-13 13:38:49.789,Cambodia,Carbon Dioxide
R1,E3,2055,321900.8880113331,2026-05-13 13:38:49.789,Indonesia,Carbon Monoxide
R11,E3,2055,262633.299128406,2026-05-13 13:38:49.789,Thailand,Carbon Monoxide
R12,E3,2055,40908.57104519715,2026-05-13 13:38:49.789,Myanmar,Carbon Monoxide
R13,E3,2055,47602.854187166995,2026-05-13 13:38:49.789,Laos,Carbon Monoxide
R14,E3,2055,157314.29042195098,2026-05-13 13:38:49.789,Vietnam,Carbon Monoxide
R15,E3,2055,14960.844837918983,2026-05-13 13:38:49.789,Brunei,Carbon Monoxide
R16,E3,2055,39634.106751597035,2026-05-13 13:38:49.789,Singapore,Carbon Monoxide
R17,E3,2055,154634.8532054969,2026-05-13 13:38:49.789,Malaysia,Carbon Monoxide
R19,E3,2055,432846.8772881237,2026-05-13 13:38:49.789,Philippines,Carbon Monoxide
R20,E3,2055,30610.09885304016,2026-05-13 13:38:49.789,Timor Leste,Carbon Monoxide
R6,E3,2055,7701.448092113004,2026-05-13 13:38:49.789,Cambodia,Carbon Monoxide
R1,E4,2055,623700.0373994211,2026-05-13 13:38:49.789,Indonesia,Methane (Combustion and Biogenic)
R11,E4,2055,148774.57952450964,2026-05-13 13:38:49.789,Thailand,Methane (Combustion and Biogenic)
R12,E4,2055,109561.35348195594,2026-05-13 13:38:49.789,Myanmar,Methane (Combustion and Biogenic)
R13,E4,2055,13863.589481278199,2026-05-13 13:38:49.789,Laos,Methane (Combustion and Biogenic)
R14,E4,2055,172652.70594706666,2026-05-13 13:38:49.789,Vietnam,Methane (Combustion and Biogenic)
R15,E4,2055,38740.55874203263,2026-05-13 13:38:49.789,Brunei,Methane (Combustion and Biogenic)
R16,E4,2055,121271.87461656865,2026-05-13 13:38:49.789,Singapore,Methane (Combustion and Biogenic)
R17,E4,2055,334130.6385841216,2026-05-13 13:38:49.789,Malaysia,Methane (Combustion and Biogenic)
R19,E4,2055,13852.55535021394,2026-05-13 13:38:49.789,Philippines,Methane (Combustion and Biogenic)
R20,E4,2055,2003.0795436758303,2026-05-13 13:38:49.789,Timor Leste,Methane (Combustion and Biogenic)
R6,E4,2055,8488.206676028212,2026-05-13 13:38:49.789,Cambodia,Methane (Combustion and Biogenic)
R16,E407,2055,-157169.69927950116,2026-05-13 13:38:49.789,Singapore,Sequestered Carbon Dioxide
R1,E5,2055,315885.4808325235,2026-05-13 13:38:49.789,Indonesia,Non Methane Volatile Organic Compounds
R11,E5,2055,93659.58769871315,2026-05-13 13:38:49.789,Thailand,Non Methane Volatile Organic Compounds
R12,E5,2055,32712.892406349703,2026-05-13 13:38:49.789,Myanmar,Non Methane Volatile Organic Compounds
R13,E5,2055,14478.255863104801,2026-05-13 13:38:49.789,Laos,Non Methane Volatile Organic Compounds
R14,E5,2055,78963.78410328458,2026-05-13 13:38:49.789,Vietnam,Non Methane Volatile Organic Compounds
R15,E5,2055,25553.576535816963,2026-05-13 13:38:49.789,Brunei,Non Methane Volatile Organic Compounds
R16,E5,2055,153950.95828799505,2026-05-13 13:38:49.789,Singapore,Non Methane Volatile Organic Compounds
R17,E5,2055,137860.09531993433,2026-05-13 13:38:49.789,Malaysia,Non Methane Volatile Organic Compounds
R19,E5,2055,155340.06810539064,2026-05-13 13:38:49.789,Philippines,Non Methane Volatile Organic Compounds
R20,E5,2055,12866.531851100703,2026-05-13 13:38:49.789,Timor Leste,Non Methane Volatile Organic Compounds
R6,E5,2055,9460.17431681233,2026-05-13 13:38:49.789,Cambodia,Non Methane Volatile Organic Compounds
R1,E7,2055,472542.2938928267,2026-05-13 13:38:49.789,Indonesia,Nitrogen Oxides
R11,E7,2055,1013080.0148048929,2026-05-13 13:38:49.789,Thailand,Nitrogen Oxides
R12,E7,2055,60375.822389829475,2026-05-13 13:38:49.789,Myanmar,Nitrogen Oxides
R13,E7,2055,23766.64016828062,2026-05-13 13:38:49.789,Laos,Nitrogen Oxides
R14,E7,2055,675400.5568040706,2026-05-13 13:38:49.789,Vietnam,Nitrogen Oxides
R15,E7,2055,41325.798362001966,2026-05-13 13:38:49.789,Brunei,Nitrogen Oxides
R16,E7,2055,225884.43000844104,2026-05-13 13:38:49.789,Singapore,Nitrogen Oxides
R17,E7,2055,380643.8290880418,2026-05-13 13:38:49.789,Malaysia,Nitrogen Oxides
R19,E7,2055,441127.93818996707,2026-05-13 13:38:49.789,Philippines,Nitrogen Oxides
R20,E7,2055,1332.92437251442,2026-05-13 13:38:49.789,Timor Leste,Nitrogen Oxides
R6,E7,2055,42677.326343538894,2026-05-13 13:38:49.789,Cambodia,Nitrogen Oxides
R1,E8,2055,2748.4922191076835,2026-05-13 13:38:49.789,Indonesia,Nitrous Oxide
R11,E8,2055,3072.1454380590462,2026-05-13 13:38:49.789,Thailand,Nitrous Oxide
R12,E8,2055,128.8541508544037,2026-05-13 13:38:49.789,Myanmar,Nitrous Oxide
R13,E8,2055,126.37837629955509,2026-05-13 13:38:49.789,Laos,Nitrous Oxide
R14,E8,2055,2888.446957859262,2026-05-13 13:38:49.789,Vietnam,Nitrous Oxide
R15,E8,2055,11.20762453455009,2026-05-13 13:38:49.789,Brunei,Nitrous Oxide
R16,E8,2055,4149.414584761287,2026-05-13 13:38:49.789,Singapore,Nitrous Oxide
R17,E8,2055,651.1749134606204,2026-05-13 13:38:49.789,Malaysia,Nitrous Oxide
R19,E8,2055,1203.241994692832,2026-05-13 13:38:49.789,Philippines,Nitrous Oxide
R20,E8,2055,28.75358450257585,2026-05-13 13:38:49.789,Timor Leste,Nitrous Oxide
R6,E8,2055,237.64649241332813,2026-05-13 13:38:49.789,Cambodia,Nitrous Oxide
R1,E9,2055,55371.363595447736,2026-05-13 13:38:49.789,Indonesia,Particulates PM10
R11,E9,2055,101823.1776921879,2026-05-13 13:38:49.789,Thailand,Particulates PM10
R12,E9,2055,2762.7052842286525,2026-05-13 13:38:49.789,Myanmar,Particulates PM10
R13,E9,2055,4942.961491316238,2026-05-13 13:38:49.789,Laos,Particulates PM10
R14,E9,2055,59636.55236647288,2026-05-13 13:38:49.789,Vietnam,Particulates PM10
R15,E9,2055,3100.716629439812,2026-05-13 13:38:49.789,Brunei,Particulates PM10
R16,E9,2055,12929.894326386926,2026-05-13 13:38:49.789,Singapore,Particulates PM10
R17,E9,2055,13631.777220225069,2026-05-13 13:38:49.789,Malaysia,Particulates PM10
R19,E9,2055,30923.9067447219,2026-05-13 13:38:49.789,Philippines,Particulates PM10
R20,E9,2055,3309.904113529065,2026-05-13 13:38:49.789,Timor Leste,Particulates PM10
R6,E9,2055,4478.572780108842,2026-05-13 13:38:49.789,Cambodia,Particulates PM10
R1,E1,2060,18513682.018922158,2026-05-13 13:38:49.789,Indonesia,Carbon Dioxide Biogenic
R11,E1,2060,149462304.334405,2026-05-13 13:38:49.789,Thailand,Carbon Dioxide Biogenic
R12,E1,2060,2171586.0215111603,2026-05-13 13:38:49.789,Myanmar,Carbon Dioxide Biogenic
R13,E1,2060,14000435.78620123,2026-05-13 13:38:49.789,Laos,Carbon Dioxide Biogenic
R14,E1,2060,34787792.62237079,2026-05-13 13:38:49.789,Vietnam,Carbon Dioxide Biogenic
R16,E1,2060,176267.10128537673,2026-05-13 13:38:49.789,Singapore,Carbon Dioxide Biogenic
R17,E1,2060,700818.0328437092,2026-05-13 13:38:49.789,Malaysia,Carbon Dioxide Biogenic
R19,E1,2060,4822983.878202078,2026-05-13 13:38:49.789,Philippines,Carbon Dioxide Biogenic
R20,E1,2060,5032117.681769065,2026-05-13 13:38:49.789,Timor Leste,Carbon Dioxide Biogenic
R6,E1,2060,2430778.1028034315,2026-05-13 13:38:49.789,Cambodia,Carbon Dioxide Biogenic
R1,E13,2060,160527.35572032357,2026-05-13 13:38:49.789,Indonesia,Sulfur Dioxide
R11,E13,2060,702915.7906270188,2026-05-13 13:38:49.789,Thailand,Sulfur Dioxide
R12,E13,2060,13450.028673175495,2026-05-13 13:38:49.789,Myanmar,Sulfur Dioxide
R13,E13,2060,36410.22547503114,2026-05-13 13:38:49.789,Laos,Sulfur Dioxide
R14,E13,2060,334116.78231378156,2026-05-13 13:38:49.789,Vietnam,Sulfur Dioxide
R15,E13,2060,30988.82056193758,2026-05-13 13:38:49.789,Brunei,Sulfur Dioxide
R16,E13,2060,36513.930068968315,2026-05-13 13:38:49.789,Singapore,Sulfur Dioxide
R17,E13,2060,267420.6343491293,2026-05-13 13:38:49.789,Malaysia,Sulfur Dioxide
R19,E13,2060,193661.57710418335,2026-05-13 13:38:49.789,Philippines,Sulfur Dioxide
R20,E13,2060,1451.9140608318507,2026-05-13 13:38:49.789,Timor Leste,Sulfur Dioxide
R6,E13,2060,36508.47015178665,2026-05-13 13:38:49.789,Cambodia,Sulfur Dioxide
R1,E15,2060,45265.63573719607,2026-05-13 13:38:49.789,Indonesia,Ammonia
R11,E15,2060,14079.964936712708,2026-05-13 13:38:49.789,Thailand,Ammonia
R12,E15,2060,2094.607082946859,2026-05-13 13:38:49.789,Myanmar,Ammonia
R13,E15,2060,921.2539037024087,2026-05-13 13:38:49.789,Laos,Ammonia
R14,E15,2060,11348.942811775676,2026-05-13 13:38:49.789,Vietnam,Ammonia
R15,E15,2060,737.8658289209432,2026-05-13 13:38:49.789,Brunei,Ammonia
R16,E15,2060,1360.3598837196969,2026-05-13 13:38:49.789,Singapore,Ammonia
R17,E15,2060,9224.608341101068,2026-05-13 13:38:49.789,Malaysia,Ammonia
R19,E15,2060,5837.753209428934,2026-05-13 13:38:49.789,Philippines,Ammonia
R20,E15,2060,201.28363686136157,2026-05-13 13:38:49.789,Timor Leste,Ammonia
R6,E15,2060,166.3693764660003,2026-05-13 13:38:49.789,Cambodia,Ammonia
R1,E16,2060,49428.06051063958,2026-05-13 13:38:49.789,Indonesia,Particulates PM2pt5
R11,E16,2060,94149.01512522483,2026-05-13 13:38:49.789,Thailand,Particulates PM2pt5
R12,E16,2060,3118.0783676730716,2026-05-13 13:38:49.789,Myanmar,Particulates PM2pt5
R13,E16,2060,4355.857350913393,2026-05-13 13:38:49.789,Laos,Particulates PM2pt5
R14,E16,2060,55262.294444268686,2026-05-13 13:38:49.789,Vietnam,Particulates PM2pt5
R15,E16,2060,2379.2288575844,2026-05-13 13:38:49.789,Brunei,Particulates PM2pt5
R16,E16,2060,11580.30857787518,2026-05-13 13:38:49.789,Singapore,Particulates PM2pt5
R17,E16,2060,10673.746094702448,2026-05-13 13:38:49.789,Malaysia,Particulates PM2pt5
R19,E16,2060,34246.22025103596,2026-05-13 13:38:49.789,Philippines,Particulates PM2pt5
R20,E16,2060,1400.9729130272453,2026-05-13 13:38:49.789,Timor Leste,Particulates PM2pt5
R6,E16,2060,3938.738632367891,2026-05-13 13:38:49.789,Cambodia,Particulates PM2pt5
R1,E18,2060,9335.860379685084,2026-05-13 13:38:49.789,Indonesia,Black Carbon
R11,E18,2060,5257.258494530049,2026-05-13 13:38:49.789,Thailand,Black Carbon
R12,E18,2060,847.2311273764341,2026-05-13 13:38:49.789,Myanmar,Black Carbon
R13,E18,2060,851.8194254602749,2026-05-13 13:38:49.789,Laos,Black Carbon
R14,E18,2060,5324.616794721373,2026-05-13 13:38:49.789,Vietnam,Black Carbon
R15,E18,2060,132.29668769913718,2026-05-13 13:38:49.789,Brunei,Black Carbon
R16,E18,2060,1400.1501139663735,2026-05-13 13:38:49.789,Singapore,Black Carbon
R17,E18,2060,916.565465355746,2026-05-13 13:38:49.789,Malaysia,Black Carbon
R19,E18,2060,7660.946890430779,2026-05-13 13:38:49.789,Philippines,Black Carbon
R20,E18,2060,176.05897800106726,2026-05-13 13:38:49.789,Timor Leste,Black Carbon
R6,E18,2060,111.19209210148718,2026-05-13 13:38:49.789,Cambodia,Black Carbon
R1,E19,2060,12996.55930867917,2026-05-13 13:38:49.789,Indonesia,Organic Carbon
R11,E19,2060,11417.60978224919,2026-05-13 13:38:49.789,Thailand,Organic Carbon
R12,E19,2060,1465.171313377882,2026-05-13 13:38:49.789,Myanmar,Organic Carbon
R13,E19,2060,1814.8316745037328,2026-05-13 13:38:49.789,Laos,Organic Carbon
R14,E19,2060,7588.610922901651,2026-05-13 13:38:49.789,Vietnam,Organic Carbon
R15,E19,2060,0.21368991979818408,2026-05-13 13:38:49.789,Brunei,Organic Carbon
R16,E19,2060,3985.994585660839,2026-05-13 13:38:49.789,Singapore,Organic Carbon
R17,E19,2060,424.50157260217185,2026-05-13 13:38:49.789,Malaysia,Organic Carbon
R19,E19,2060,13368.5565819469,2026-05-13 13:38:49.789,Philippines,Organic Carbon
R20,E19,2060,606.1233665100253,2026-05-13 13:38:49.789,Timor Leste,Organic Carbon
R6,E19,2060,176.23461199492607,2026-05-13 13:38:49.789,Cambodia,Organic Carbon
R1,E2,2060,431714497.72426796,2026-05-13 13:38:49.789,Indonesia,Carbon Dioxide
R11,E2,2060,443557991.7294233,2026-05-13 13:38:49.789,Thailand,Carbon Dioxide
R12,E2,2060,47845171.26190364,2026-05-13 13:38:49.789,Myanmar,Carbon Dioxide
R13,E2,2060,9284016.860304497,2026-05-13 13:38:49.789,Laos,Carbon Dioxide
R14,E2,2060,226215923.9549384,2026-05-13 13:38:49.789,Vietnam,Carbon Dioxide
R15,E2,2060,29655516.666532546,2026-05-13 13:38:49.789,Brunei,Carbon Dioxide
R16,E2,2060,204087308.30010664,2026-05-13 13:38:49.789,Singapore,Carbon Dioxide
R17,E2,2060,288124227.09809315,2026-05-13 13:38:49.789,Malaysia,Carbon Dioxide
R19,E2,2060,112329761.23520437,2026-05-13 13:38:49.789,Philippines,Carbon Dioxide
R20,E2,2060,622848.7251256766,2026-05-13 13:38:49.789,Timor Leste,Carbon Dioxide
R6,E2,2060,16127531.941784795,2026-05-13 13:38:49.789,Cambodia,Carbon Dioxide
R1,E3,2060,349373.10911207425,2026-05-13 13:38:49.789,Indonesia,Carbon Monoxide
R11,E3,2060,296250.76157555945,2026-05-13 13:38:49.789,Thailand,Carbon Monoxide
R12,E3,2060,43736.809919479536,2026-05-13 13:38:49.789,Myanmar,Carbon Monoxide
R13,E3,2060,49216.49716054876,2026-05-13 13:38:49.789,Laos,Carbon Monoxide
R14,E3,2060,180916.45651567983,2026-05-13 13:38:49.789,Vietnam,Carbon Monoxide
R15,E3,2060,14934.865075904878,2026-05-13 13:38:49.789,Brunei,Carbon Monoxide
R16,E3,2060,40671.130381553055,2026-05-13 13:38:49.789,Singapore,Carbon Monoxide
R17,E3,2060,164486.63265549266,2026-05-13 13:38:49.789,Malaysia,Carbon Monoxide
R19,E3,2060,515417.9826038859,2026-05-13 13:38:49.789,Philippines,Carbon Monoxide
R20,E3,2060,16293.440329845365,2026-05-13 13:38:49.789,Timor Leste,Carbon Monoxide
R6,E3,2060,8984.772863891467,2026-05-13 13:38:49.789,Cambodia,Carbon Monoxide
R1,E4,2060,650598.2937813798,2026-05-13 13:38:49.789,Indonesia,Methane (Combustion and Biogenic)
R11,E4,2060,152534.91660660016,2026-05-13 13:38:49.789,Thailand,Methane (Combustion and Biogenic)
R12,E4,2060,110696.95882144502,2026-05-13 13:38:49.789,Myanmar,Methane (Combustion and Biogenic)
R13,E4,2060,13891.582977632774,2026-05-13 13:38:49.789,Laos,Methane (Combustion and Biogenic)
R14,E4,2060,183067.5824034268,2026-05-13 13:38:49.789,Vietnam,Methane (Combustion and Biogenic)
R15,E4,2060,38809.47669024033,2026-05-13 13:38:49.789,Brunei,Methane (Combustion and Biogenic)
R16,E4,2060,126883.06519899602,2026-05-13 13:38:49.789,Singapore,Methane (Combustion and Biogenic)
R17,E4,2060,356520.7228254345,2026-05-13 13:38:49.789,Malaysia,Methane (Combustion and Biogenic)
R19,E4,2060,14141.702077025435,2026-05-13 13:38:49.789,Philippines,Methane (Combustion and Biogenic)
R20,E4,2060,1116.7851222624818,2026-05-13 13:38:49.789,Timor Leste,Methane (Combustion and Biogenic)
R6,E4,2060,9189.624806175558,2026-05-13 13:38:49.789,Cambodia,Methane (Combustion and Biogenic)
R1,E5,2060,236308.6417381523,2026-05-13 13:38:49.789,Indonesia,Non Methane Volatile Organic Compounds
R11,E5,2060,90005.18363053315,2026-05-13 13:38:49.789,Thailand,Non Methane Volatile Organic Compounds
R12,E5,2060,31984.079402862044,2026-05-13 13:38:49.789,Myanmar,Non Methane Volatile Organic Compounds
R13,E5,2060,14714.046216475668,2026-05-13 13:38:49.789,Laos,Non Methane Volatile Organic Compounds
R14,E5,2060,72760.76454871657,2026-05-13 13:38:49.789,Vietnam,Non Methane Volatile Organic Compounds
R15,E5,2060,25497.37594775901,2026-05-13 13:38:49.789,Brunei,Non Methane Volatile Organic Compounds
R16,E5,2060,157185.77866975695,2026-05-13 13:38:49.789,Singapore,Non Methane Volatile Organic Compounds
R17,E5,2060,131900.7599153651,2026-05-13 13:38:49.789,Malaysia,Non Methane Volatile Organic Compounds
R19,E5,2060,176484.40051087784,2026-05-13 13:38:49.789,Philippines,Non Methane Volatile Organic Compounds
R20,E5,2060,7615.379039670683,2026-05-13 13:38:49.789,Timor Leste,Non Methane Volatile Organic Compounds
R6,E5,2060,6392.907718170192,2026-05-13 13:38:49.789,Cambodia,Non Methane Volatile Organic Compounds
R1,E7,2060,504831.7846908996,2026-05-13 13:38:49.789,Indonesia,Nitrogen Oxides
R11,E7,2060,1155415.203726529,2026-05-13 13:38:49.789,Thailand,Nitrogen Oxides
R12,E7,2060,63210.9190939947,2026-05-13 13:38:49.789,Myanmar,Nitrogen Oxides
R13,E7,2060,20170.328907602783,2026-05-13 13:38:49.789,Laos,Nitrogen Oxides
R14,E7,2060,772676.0164384209,2026-05-13 13:38:49.789,Vietnam,Nitrogen Oxides
R15,E7,2060,41069.99949221365,2026-05-13 13:38:49.789,Brunei,Nitrogen Oxides
R16,E7,2060,229799.53826001624,2026-05-13 13:38:49.789,Singapore,Nitrogen Oxides
R17,E7,2060,395352.32305180567,2026-05-13 13:38:49.789,Malaysia,Nitrogen Oxides
R19,E7,2060,516636.8108571345,2026-05-13 13:38:49.789,Philippines,Nitrogen Oxides
R20,E7,2060,1005.2341720649397,2026-05-13 13:38:49.789,Timor Leste,Nitrogen Oxides
R6,E7,2060,46889.33352678571,2026-05-13 13:38:49.789,Cambodia,Nitrogen Oxides
R1,E8,2060,2702.808817013922,2026-05-13 13:38:49.789,Indonesia,Nitrous Oxide
R11,E8,2060,3275.3288942183062,2026-05-13 13:38:49.789,Thailand,Nitrous Oxide
R12,E8,2060,146.9770987290987,2026-05-13 13:38:49.789,Myanmar,Nitrous Oxide
R13,E8,2060,108.38062968894819,2026-05-13 13:38:49.789,Laos,Nitrous Oxide
R14,E8,2060,3018.486410394138,2026-05-13 13:38:49.789,Vietnam,Nitrous Oxide
R15,E8,2060,10.347728067539787,2026-05-13 13:38:49.789,Brunei,Nitrous Oxide
R16,E8,2060,4196.105847436037,2026-05-13 13:38:49.789,Singapore,Nitrous Oxide
R17,E8,2060,661.960492840752,2026-05-13 13:38:49.789,Malaysia,Nitrous Oxide
R19,E8,2060,1378.6670455226902,2026-05-13 13:38:49.789,Philippines,Nitrous Oxide
R20,E8,2060,17.808018790620395,2026-05-13 13:38:49.789,Timor Leste,Nitrous Oxide
R6,E8,2060,240.97764320628224,2026-05-13 13:38:49.789,Cambodia,Nitrous Oxide
R1,E9,2060,53749.46367940013,2026-05-13 13:38:49.789,Indonesia,Particulates PM10
R11,E9,2060,109527.84263742199,2026-05-13 13:38:49.789,Thailand,Particulates PM10
R12,E9,2060,3192.4679269069534,2026-05-13 13:38:49.789,Myanmar,Particulates PM10
R13,E9,2060,5178.2000005835325,2026-05-13 13:38:49.789,Laos,Particulates PM10
R14,E9,2060,63238.98936187498,2026-05-13 13:38:49.789,Vietnam,Particulates PM10
R15,E9,2060,3099.888040743324,2026-05-13 13:38:49.789,Brunei,Particulates PM10
R16,E9,2060,12981.95307839898,2026-05-13 13:38:49.789,Singapore,Particulates PM10
R17,E9,2060,13913.793095105999,2026-05-13 13:38:49.789,Malaysia,Particulates PM10
R19,E9,2060,35906.92079110751,2026-05-13 13:38:49.789,Philippines,Particulates PM10
R20,E9,2060,1767.9767141843395,2026-05-13 13:38:49.789,Timor Leste,Particulates PM10
R6,E9,2060,4537.9960293451595,2026-05-13 13:38:49.789,Cambodia,Particulates PM10
