r,t,e,y,val,solvedtm,region_name,tech_name,emission_name
R1,P21998,E8,2055,1655.0583905073165,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDSA,Nitrous Oxide
R17,P22388,E8,2055,12.4363389575267,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYSB,Nitrous Oxide
R11,P2720,E8,2055,429.39619430400046,2026-05-13 15:07:40.839,Thailand,Coal Subcritical,Nitrous Oxide
R12,P2720,E8,2055,14.10079679999999,2026-05-13 15:07:40.839,Myanmar,Coal Subcritical,Nitrous Oxide
R13,P2720,E8,2055,81.94360395592759,2026-05-13 15:07:40.839,Laos,Coal Subcritical,Nitrous Oxide
R14,P2720,E8,2055,425.01307489265685,2026-05-13 15:07:40.839,Vietnam,Coal Subcritical,Nitrous Oxide
R19,P2720,E8,2055,201.1498473672689,2026-05-13 15:07:40.839,Philippines,Coal Subcritical,Nitrous Oxide
R6,P2720,E8,2055,87.18669726334429,2026-05-13 15:07:40.839,Cambodia,Coal Subcritical,Nitrous Oxide
R11,P2731,E8,2055,1175.7533300323958,2026-05-13 15:07:40.839,Thailand,Biomass Gasification,Nitrous Oxide
R12,P2776,E8,2055,1.3630510287237452,2026-05-13 15:07:40.839,Myanmar,Diesel,Nitrous Oxide
R20,P2776,E8,2055,4.08102538317457,2026-05-13 15:07:40.839,Timor Leste,Diesel,Nitrous Oxide
R1,P2890,E8,2055,7.0230851530036595,2026-05-13 15:07:40.839,Indonesia,Waste,Nitrous Oxide
R11,P2890,E8,2055,73.83903244137929,2026-05-13 15:07:40.839,Thailand,Waste,Nitrous Oxide
R16,P2890,E8,2055,0.009943588078298288,2026-05-13 15:07:40.839,Singapore,Waste,Nitrous Oxide
R11,P2907,E8,2055,87.56781325714279,2026-05-13 15:07:40.839,Thailand,Biogas,Nitrous Oxide
R17,P2907,E8,2055,5.495345931948506,2026-05-13 15:07:40.839,Malaysia,Biogas,Nitrous Oxide
R13,P2956,E8,2055,3.4841232296228597,2026-05-13 15:07:40.839,Laos,Biomass Other,Nitrous Oxide
R14,P2956,E8,2055,1018.8406006189437,2026-05-13 15:07:40.839,Vietnam,Biomass Other,Nitrous Oxide
R19,P2956,E8,2055,52.93945637055063,2026-05-13 15:07:40.839,Philippines,Biomass Other,Nitrous Oxide
R6,P2956,E8,2055,105.27763746584482,2026-05-13 15:07:40.839,Cambodia,Biomass Other,Nitrous Oxide
R1,P3012,E8,2055,1167.145688080606,2026-05-13 15:07:40.839,Indonesia,Coal Supercritical,Nitrous Oxide
R11,P3012,E8,2055,4.657624615384618,2026-05-13 15:07:40.839,Thailand,Coal Supercritical,Nitrous Oxide
R14,P3012,E8,2055,211.76967989700768,2026-05-13 15:07:40.839,Vietnam,Coal Supercritical,Nitrous Oxide
R17,P3067,E8,2055,58.724326206743505,2026-05-13 15:07:40.839,Malaysia,Coal Ultrasupercritical,Nitrous Oxide
R15,P3122,E8,2055,3.9543803669510456,2026-05-13 15:07:40.839,Brunei,Coal IGCC,Nitrous Oxide
R1,P14937,E9,2055,90.42422269144286,2026-05-13 15:07:40.839,Indonesia,SMR,Particulates PM10
R11,P14937,E9,2055,9.610181280736796,2026-05-13 15:07:40.839,Thailand,SMR,Particulates PM10
R16,P14937,E9,2055,0.12159754366330515,2026-05-13 15:07:40.839,Singapore,SMR,Particulates PM10
R6,P14937,E9,2055,43.6030610228369,2026-05-13 15:07:40.839,Cambodia,SMR,Particulates PM10
R16,P15321,E9,2055,0.2609706212095094,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle with CCS,Particulates PM10
R17,P21096,E9,2055,1001.0289760225014,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYPE,Particulates PM10
R17,P21163,E9,2055,126.26114428288882,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYSR,Particulates PM10
R17,P21230,E9,2055,136.80322192159872,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYPE,Particulates PM10
R17,P21252,E9,2055,15.6048969217845,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSB,Particulates PM10
R17,P21274,E9,2055,14.315896584582715,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSR,Particulates PM10
R17,P21563,E9,2055,141.15541167116768,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYPE,Particulates PM10
R1,P21627,E9,2055,1069.3836962841597,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDJW,Particulates PM10
R1,P21659,E9,2055,17380.8081264672,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDSA,Particulates PM10
R1,P21691,E9,2055,2989.8445019299184,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDKA,Particulates PM10
R1,P21723,E9,2055,2283.6134651112006,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDEast,Particulates PM10
R1,P21755,E9,2055,13.4524729240638,2026-05-13 15:07:40.839,Indonesia,Biogas_IDJW,Particulates PM10
R1,P21773,E9,2055,339.7899175604687,2026-05-13 15:07:40.839,Indonesia,Biogas_IDKA,Particulates PM10
R1,P21791,E9,2055,816.1189046152282,2026-05-13 15:07:40.839,Indonesia,Biogas_IDSA,Particulates PM10
R1,P21809,E9,2055,75133.41951447415,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDEast,Particulates PM10
R1,P21872,E9,2055,291036.0146948946,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDJW,Particulates PM10
R1,P21935,E9,2055,24603.133318687436,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDKA,Particulates PM10
R1,P21998,E9,2055,62822.51787745724,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDSA,Particulates PM10
R1,P22129,E9,2055,102.72480161116424,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDEast,Particulates PM10
R1,P22147,E9,2055,29.268062593696875,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDKA,Particulates PM10
R1,P22165,E9,2055,583.1114798363556,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDSA,Particulates PM10
R1,P22183,E9,2055,1316.7778945457196,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDJW,Particulates PM10
R1,P22201,E9,2055,625.9800436363639,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDEast,Particulates PM10
R1,P22218,E9,2055,625.9800436363639,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDKA,Particulates PM10
R1,P22235,E9,2055,625.9800436363639,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDSA,Particulates PM10
R1,P22252,E9,2055,625.9800436363639,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDJW,Particulates PM10
R1,P22269,E9,2055,501.0052658905814,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDEast,Particulates PM10
R1,P22286,E9,2055,179.40599741722863,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDKA,Particulates PM10
R1,P22303,E9,2055,91.3421856722094,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDSA,Particulates PM10
R1,P22320,E9,2055,274.68639554935675,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDJW,Particulates PM10
R17,P22388,E9,2055,481.9081346041596,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYSB,Particulates PM10
R11,P2668,E9,2055,355.41918207203673,2026-05-13 15:07:40.839,Thailand,Natural Gas,Particulates PM10
R1,P2698,E9,2055,2229.718691088002,2026-05-13 15:07:40.839,Indonesia,Crude Oil,Particulates PM10
R11,P2698,E9,2055,18800.153770384266,2026-05-13 15:07:40.839,Thailand,Crude Oil,Particulates PM10
R12,P2698,E9,2055,32.311629,2026-05-13 15:07:40.839,Myanmar,Crude Oil,Particulates PM10
R14,P2698,E9,2055,2797.0001136000024,2026-05-13 15:07:40.839,Vietnam,Crude Oil,Particulates PM10
R15,P2698,E9,2055,3078.0611699040005,2026-05-13 15:07:40.839,Brunei,Crude Oil,Particulates PM10
R16,P2698,E9,2055,1473.0263102350077,2026-05-13 15:07:40.839,Singapore,Crude Oil,Particulates PM10
R17,P2698,E9,2055,10008.444660898798,2026-05-13 15:07:40.839,Malaysia,Crude Oil,Particulates PM10
R19,P2698,E9,2055,376.03163015292904,2026-05-13 15:07:40.839,Philippines,Crude Oil,Particulates PM10
R19,P2720,E9,2055,206.51384329706275,2026-05-13 15:07:40.839,Philippines,Coal Subcritical,Particulates PM10
R11,P2731,E9,2055,45560.44153875533,2026-05-13 15:07:40.839,Thailand,Biomass Gasification,Particulates PM10
R12,P2776,E9,2055,7.269605486526641,2026-05-13 15:07:40.839,Myanmar,Diesel,Particulates PM10
R20,P2776,E9,2055,21.765468710264376,2026-05-13 15:07:40.839,Timor Leste,Diesel,Particulates PM10
R12,P2808,E9,2055,23.498175869957176,2026-05-13 15:07:40.839,Myanmar,Gas Turbine,Particulates PM10
R15,P2808,E9,2055,6.727508643494401,2026-05-13 15:07:40.839,Brunei,Gas Turbine,Particulates PM10
R11,P2831,E9,2055,3008.401992483006,2026-05-13 15:07:40.839,Thailand,Gas Combined Cycle,Particulates PM10
R12,P2831,E9,2055,114.51087794826383,2026-05-13 15:07:40.839,Myanmar,Gas Combined Cycle,Particulates PM10
R15,P2831,E9,2055,15.095318357880085,2026-05-13 15:07:40.839,Brunei,Gas Combined Cycle,Particulates PM10
R16,P2831,E9,2055,380.4563479623966,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle,Particulates PM10
R19,P2831,E9,2055,479.1931610260634,2026-05-13 15:07:40.839,Philippines,Gas Combined Cycle,Particulates PM10
R6,P2831,E9,2055,17.451065880037525,2026-05-13 15:07:40.839,Cambodia,Gas Combined Cycle,Particulates PM10
R12,P2858,E9,2055,25.133806381614566,2026-05-13 15:07:40.839,Myanmar,Gas Engine,Particulates PM10
R1,P2890,E9,2055,272.1445496788918,2026-05-13 15:07:40.839,Indonesia,Waste,Particulates PM10
R11,P2890,E9,2055,2861.2625071034477,2026-05-13 15:07:40.839,Thailand,Waste,Particulates PM10
R16,P2890,E9,2055,0.3853140380340586,2026-05-13 15:07:40.839,Singapore,Waste,Particulates PM10
R11,P2907,E9,2055,3393.2527637142834,2026-05-13 15:07:40.839,Thailand,Biogas,Particulates PM10
R17,P2907,E9,2055,212.9446548630046,2026-05-13 15:07:40.839,Malaysia,Biogas,Particulates PM10
R13,P2956,E9,2055,135.0097751478858,2026-05-13 15:07:40.839,Laos,Biomass Other,Particulates PM10
R14,P2956,E9,2055,39480.07327398407,2026-05-13 15:07:40.839,Vietnam,Biomass Other,Particulates PM10
R19,P2956,E9,2055,2051.403934358837,2026-05-13 15:07:40.839,Philippines,Biomass Other,Particulates PM10
R6,P2956,E9,2055,4079.508451801486,2026-05-13 15:07:40.839,Cambodia,Biomass Other,Particulates PM10
R17,P3067,E9,2055,301.45154119461665,2026-05-13 15:07:40.839,Malaysia,Coal Ultrasupercritical,Particulates PM10
R1,P16040,E1,2060,200875.9486447203,2026-05-13 15:07:40.839,Indonesia,HVO Renewable Diesel,Carbon Dioxide Biogenic
R11,P16040,E1,2060,18143.6632115915,2026-05-13 15:07:40.839,Thailand,HVO Renewable Diesel,Carbon Dioxide Biogenic
R17,P16040,E1,2060,28810.599630453424,2026-05-13 15:07:40.839,Malaysia,HVO Renewable Diesel,Carbon Dioxide Biogenic
R17,P21563,E1,2060,62632.02217861009,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYPE,Carbon Dioxide Biogenic
R1,P21627,E1,2060,632661.1932210159,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDJW,Carbon Dioxide Biogenic
R1,P21659,E1,2060,10282710.356109954,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDSA,Carbon Dioxide Biogenic
R1,P21691,E1,2060,1768830.5859804747,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDKA,Carbon Dioxide Biogenic
R1,P21723,E1,2060,1351015.1919399812,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDEast,Carbon Dioxide Biogenic
R1,P21755,E1,2060,7958.656562171942,2026-05-13 15:07:40.839,Indonesia,Biogas_IDJW,Carbon Dioxide Biogenic
R1,P21773,E1,2060,217183.26636847373,2026-05-13 15:07:40.839,Indonesia,Biogas_IDKA,Carbon Dioxide Biogenic
R1,P21791,E1,2060,521638.10722209973,2026-05-13 15:07:40.839,Indonesia,Biogas_IDSA,Carbon Dioxide Biogenic
R1,P21809,E1,2060,46377469.18161853,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDEast,Carbon Dioxide Biogenic
R1,P21872,E1,2060,179647271.34046263,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDJW,Carbon Dioxide Biogenic
R1,P21935,E1,2060,15186731.34581427,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDKA,Carbon Dioxide Biogenic
R1,P21998,E1,2060,38778341.32402517,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDSA,Carbon Dioxide Biogenic
R17,P22388,E1,2060,391403.72887751594,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYSB,Carbon Dioxide Biogenic
R11,P2731,E1,2060,26525252.929514825,2026-05-13 15:07:40.839,Thailand,Biomass Gasification,Carbon Dioxide Biogenic
R11,P2890,E1,2060,120911415.62275858,2026-05-13 15:07:40.839,Thailand,Waste,Carbon Dioxide Biogenic
R16,P2890,E1,2060,164515.96119968494,2026-05-13 15:07:40.839,Singapore,Waste,Carbon Dioxide Biogenic
R11,P2907,E1,2060,2007492.1189199989,2026-05-13 15:07:40.839,Thailand,Biogas,Carbon Dioxide Biogenic
R17,P2907,E1,2060,125980.80548991947,2026-05-13 15:07:40.839,Malaysia,Biogas,Carbon Dioxide Biogenic
R13,P2956,E1,2060,79873.52503910406,2026-05-13 15:07:40.839,Laos,Biomass Other,Carbon Dioxide Biogenic
R14,P2956,E1,2060,23356920.769189283,2026-05-13 15:07:40.839,Vietnam,Biomass Other,Carbon Dioxide Biogenic
R19,P2956,E1,2060,1213637.037294873,2026-05-13 15:07:40.839,Philippines,Biomass Other,Carbon Dioxide Biogenic
R6,P2956,E1,2060,2403378.8905713884,2026-05-13 15:07:40.839,Cambodia,Biomass Other,Carbon Dioxide Biogenic
R1,P3012,E1,2060,27346451.41636402,2026-05-13 15:07:40.839,Indonesia,Coal Supercritical,Carbon Dioxide Biogenic
R14,P3012,E1,2060,3641114.9337291773,2026-05-13 15:07:40.839,Vietnam,Coal Supercritical,Carbon Dioxide Biogenic
R1,P16040,E13,2060,572.555269057911,2026-05-13 15:07:40.839,Indonesia,HVO Renewable Diesel,Sulfur Dioxide
R11,P16040,E13,2060,51.714752522125465,2026-05-13 15:07:40.839,Thailand,HVO Renewable Diesel,Sulfur Dioxide
R17,P16040,E13,2060,82.11864453872025,2026-05-13 15:07:40.839,Malaysia,HVO Renewable Diesel,Sulfur Dioxide
R17,P20955,E13,2060,4627.294363401693,2026-05-13 15:07:40.839,Malaysia,Gas Turbine_MYPE,Sulfur Dioxide
R17,P21096,E13,2060,111504.3789138141,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYPE,Sulfur Dioxide
R17,P21163,E13,2060,13845.881101181149,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYSR,Sulfur Dioxide
R17,P21230,E13,2060,524.5059637855127,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYPE,Sulfur Dioxide
R17,P21252,E13,2060,61.27429343746994,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSB,Sulfur Dioxide
R17,P21274,E13,2060,60.74086031673821,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSR,Sulfur Dioxide
R1,P21755,E13,2060,17.135962883274768,2026-05-13 15:07:40.839,Indonesia,Biogas_IDJW,Sulfur Dioxide
R1,P21773,E13,2060,467.62218752443505,2026-05-13 15:07:40.839,Indonesia,Biogas_IDKA,Sulfur Dioxide
R1,P21791,E13,2060,1123.1507697349598,2026-05-13 15:07:40.839,Indonesia,Biogas_IDSA,Sulfur Dioxide
R1,P22129,E13,2060,479.7663447729856,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDEast,Sulfur Dioxide
R1,P22147,E13,2060,136.693682430425,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDKA,Sulfur Dioxide
R1,P22165,E13,2060,2723.366303837675,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDSA,Sulfur Dioxide
R1,P22183,E13,2060,7298.051963190751,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDJW,Sulfur Dioxide
R1,P22201,E13,2060,4385.369736313212,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDEast,Sulfur Dioxide
R1,P22218,E13,2060,4385.369736313212,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDKA,Sulfur Dioxide
R1,P22235,E13,2060,4385.36973631321,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDSA,Sulfur Dioxide
R1,P22252,E13,2060,4385.36973631321,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDJW,Sulfur Dioxide
R1,P22269,E13,2060,3432.0449054575356,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDEast,Sulfur Dioxide
R1,P22286,E13,2060,1017.0277274940408,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDKA,Sulfur Dioxide
R1,P22303,E13,2060,562.2109990237033,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDSA,Sulfur Dioxide
R1,P22320,E13,2060,1874.5203497752648,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDJW,Sulfur Dioxide
R15,P2544,E13,2060,5425.848259495884,2026-05-13 15:07:40.839,Brunei,All Refineries,Sulfur Dioxide
R16,P2544,E13,2060,21374.966176859325,2026-05-13 15:07:40.839,Singapore,All Refineries,Sulfur Dioxide
R17,P2544,E13,2060,15484.021263635028,2026-05-13 15:07:40.839,Malaysia,All Refineries,Sulfur Dioxide
R1,P2653,E13,2060,7796.363050948156,2026-05-13 15:07:40.839,Indonesia,LNG,Sulfur Dioxide
R11,P2653,E13,2060,725.3021220104097,2026-05-13 15:07:40.839,Thailand,LNG,Sulfur Dioxide
R12,P2653,E13,2060,167.00953646079398,2026-05-13 15:07:40.839,Myanmar,LNG,Sulfur Dioxide
R13,P2653,E13,2060,69.32546963723205,2026-05-13 15:07:40.839,Laos,LNG,Sulfur Dioxide
R14,P2653,E13,2060,3235.700192614868,2026-05-13 15:07:40.839,Vietnam,LNG,Sulfur Dioxide
R15,P2653,E13,2060,961.3297359000104,2026-05-13 15:07:40.839,Brunei,LNG,Sulfur Dioxide
R16,P2653,E13,2060,123.83862753533495,2026-05-13 15:07:40.839,Singapore,LNG,Sulfur Dioxide
R17,P2653,E13,2060,5301.470770668186,2026-05-13 15:07:40.839,Malaysia,LNG,Sulfur Dioxide
R19,P2653,E13,2060,178.83486829905831,2026-05-13 15:07:40.839,Philippines,LNG,Sulfur Dioxide
R20,P2653,E13,2060,0.35611696627740597,2026-05-13 15:07:40.839,Timor Leste,LNG,Sulfur Dioxide
R6,P2653,E13,2060,22.692999785299946,2026-05-13 15:07:40.839,Cambodia,LNG,Sulfur Dioxide
R1,P2668,E13,2060,14143.230263280777,2026-05-13 15:07:40.839,Indonesia,Natural Gas,Sulfur Dioxide
R11,P2668,E13,2060,1713.7538289218148,2026-05-13 15:07:40.839,Thailand,Natural Gas,Sulfur Dioxide
R12,P2668,E13,2060,2322.6985493548186,2026-05-13 15:07:40.839,Myanmar,Natural Gas,Sulfur Dioxide
R13,P2668,E13,2060,76.45658570127361,2026-05-13 15:07:40.839,Laos,Natural Gas,Sulfur Dioxide
R14,P2668,E13,2060,3759.4970357233274,2026-05-13 15:07:40.839,Vietnam,Natural Gas,Sulfur Dioxide
R15,P2668,E13,2060,137.6618708357878,2026-05-13 15:07:40.839,Brunei,Natural Gas,Sulfur Dioxide
R16,P2668,E13,2060,269.51671030232774,2026-05-13 15:07:40.839,Singapore,Natural Gas,Sulfur Dioxide
R17,P2668,E13,2060,4721.881545151992,2026-05-13 15:07:40.839,Malaysia,Natural Gas,Sulfur Dioxide
R19,P2668,E13,2060,158.9191318990947,2026-05-13 15:07:40.839,Philippines,Natural Gas,Sulfur Dioxide
R20,P2668,E13,2060,0.3132222502039404,2026-05-13 15:07:40.839,Timor Leste,Natural Gas,Sulfur Dioxide
R6,P2668,E13,2060,37.3166067888661,2026-05-13 15:07:40.839,Cambodia,Natural Gas,Sulfur Dioxide
R1,P2698,E13,2060,16888.696707634783,2026-05-13 15:07:40.839,Indonesia,Crude Oil,Sulfur Dioxide
R11,P2698,E13,2060,166206.81687167002,2026-05-13 15:07:40.839,Thailand,Crude Oil,Sulfur Dioxide
R12,P2698,E13,2060,244.73997751005047,2026-05-13 15:07:40.839,Myanmar,Crude Oil,Sulfur Dioxide
R14,P2698,E13,2060,21185.491604216953,2026-05-13 15:07:40.839,Vietnam,Crude Oil,Sulfur Dioxide
R15,P2698,E13,2060,23314.349811854565,2026-05-13 15:07:40.839,Brunei,Crude Oil,Sulfur Dioxide
R16,P2698,E13,2060,11157.234630251181,2026-05-13 15:07:40.839,Singapore,Crude Oil,Sulfur Dioxide
R17,P2698,E13,2060,75807.58374079365,2026-05-13 15:07:40.839,Malaysia,Crude Oil,Sulfur Dioxide
R19,P2698,E13,2060,2848.199721118841,2026-05-13 15:07:40.839,Philippines,Crude Oil,Sulfur Dioxide
R11,P2720,E13,2060,249363.47454766463,2026-05-13 15:07:40.839,Thailand,Coal Subcritical,Sulfur Dioxide
R12,P2720,E13,2060,8023.019059459547,2026-05-13 15:07:40.839,Myanmar,Coal Subcritical,Sulfur Dioxide
R13,P2720,E13,2060,36221.480574723035,2026-05-13 15:07:40.839,Laos,Coal Subcritical,Sulfur Dioxide
R14,P2720,E13,2060,112154.91378358447,2026-05-13 15:07:40.839,Vietnam,Coal Subcritical,Sulfur Dioxide
R19,P2720,E13,2060,82752.94532657141,2026-05-13 15:07:40.839,Philippines,Coal Subcritical,Sulfur Dioxide
R6,P2720,E13,2060,30181.814575272092,2026-05-13 15:07:40.839,Cambodia,Coal Subcritical,Sulfur Dioxide
R12,P2776,E13,2060,419.0074446322819,2026-05-13 15:07:40.839,Myanmar,Diesel,Sulfur Dioxide
R20,P2776,E13,2060,1449.3869246996182,2026-05-13 15:07:40.839,Timor Leste,Diesel,Sulfur Dioxide
R12,P2808,E13,2060,80.16712324463987,2026-05-13 15:07:40.839,Myanmar,Gas Turbine,Sulfur Dioxide
R15,P2808,E13,2060,27.45785540925804,2026-05-13 15:07:40.839,Brunei,Gas Turbine,Sulfur Dioxide
R11,P2831,E13,2060,16095.164808181158,2026-05-13 15:07:40.839,Thailand,Gas Combined Cycle,Sulfur Dioxide
R12,P2831,E13,2060,637.4502927441691,2026-05-13 15:07:40.839,Myanmar,Gas Combined Cycle,Sulfur Dioxide
R14,P2831,E13,2060,501.8078242429641,2026-05-13 15:07:40.839,Vietnam,Gas Combined Cycle,Sulfur Dioxide
R15,P2831,E13,2060,70.83379311620786,2026-05-13 15:07:40.839,Brunei,Gas Combined Cycle,Sulfur Dioxide
R16,P2831,E13,2060,1776.8849250107526,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle,Sulfur Dioxide
R19,P2831,E13,2060,2954.010953559073,2026-05-13 15:07:40.839,Philippines,Gas Combined Cycle,Sulfur Dioxide
R6,P2831,E13,2060,183.37768102394853,2026-05-13 15:07:40.839,Cambodia,Gas Combined Cycle,Sulfur Dioxide
R12,P2858,E13,2060,117.3850348583068,2026-05-13 15:07:40.839,Myanmar,Gas Engine,Sulfur Dioxide
R11,P2890,E13,2060,1053.774133717405,2026-05-13 15:07:40.839,Thailand,Waste,Sulfur Dioxide
R16,P2890,E13,2060,1.4337989808735065,2026-05-13 15:07:40.839,Singapore,Waste,Sulfur Dioxide
R11,P2907,E13,2060,4322.376543019438,2026-05-13 15:07:40.839,Thailand,Biogas,Sulfur Dioxide
R17,P2907,E13,2060,271.2521127172718,2026-05-13 15:07:40.839,Malaysia,Biogas,Sulfur Dioxide
R11,P3012,E13,2060,1610.0351558748307,2026-05-13 15:07:40.839,Thailand,Coal Supercritical,Sulfur Dioxide
R17,P3067,E13,2060,28021.400444247858,2026-05-13 15:07:40.839,Malaysia,Coal Ultrasupercritical,Sulfur Dioxide
R15,P3122,E13,2060,1050.6309084290904,2026-05-13 15:07:40.839,Brunei,Coal IGCC,Sulfur Dioxide
R17,P20955,E15,2060,1551.716428104131,2026-05-13 15:07:40.839,Malaysia,Gas Turbine_MYPE,Ammonia
R17,P21230,E15,2060,175.88777733307072,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYPE,Ammonia
R17,P21252,E15,2060,20.54771542078819,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSB,Ammonia
R17,P21274,E15,2060,20.3688340115394,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSR,Ammonia
R17,P21563,E15,2060,0.40980603388403547,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYPE,Ammonia
R1,P21809,E15,2060,303.4512705449413,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDEast,Ammonia
R1,P21872,E15,2060,1175.4456140052082,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDJW,Ammonia
R1,P21935,E15,2060,99.36792592681094,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDKA,Ammonia
R1,P21998,E15,2060,253.7296051735562,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDSA,Ammonia
R1,P22129,E15,2060,160.88479797693947,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDEast,Ammonia
R1,P22147,E15,2060,45.838845767618245,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDKA,Ammonia
R1,P22165,E15,2060,913.2533834098979,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDSA,Ammonia
R1,P22183,E15,2060,2447.3280139704866,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDJW,Ammonia
R1,P22201,E15,2060,1470.5894479004787,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDEast,Ammonia
R1,P22218,E15,2060,1470.5894479004787,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDKA,Ammonia
R1,P22235,E15,2060,1470.5894479004778,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDSA,Ammonia
R1,P22252,E15,2060,1470.5894479004778,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDJW,Ammonia
R1,P22269,E15,2060,1150.9015946576897,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDEast,Ammonia
R1,P22286,E15,2060,341.0499762175855,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDKA,Ammonia
R1,P22303,E15,2060,188.53178007127877,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDSA,Ammonia
R1,P22320,E15,2060,628.6014662407323,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDJW,Ammonia
R17,P22388,E15,2060,2.5609840493621543,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYSB,Ammonia
R1,P2653,E15,2060,2614.431604201382,2026-05-13 15:07:40.839,Indonesia,LNG,Ammonia
R11,P2653,E15,2060,243.2227409096513,2026-05-13 15:07:40.839,Thailand,LNG,Ammonia
R12,P2653,E15,2060,56.00496122009368,2026-05-13 15:07:40.839,Myanmar,LNG,Ammonia
R13,P2653,E15,2060,23.24759604077704,2026-05-13 15:07:40.839,Laos,LNG,Ammonia
