region,tech_name,season,hour,year,charge_PJ,discharge_PJ,net_PJ
Philippines,Pumped Hydro,Wet,19,2030,0.0000,0.3760,0.3760
Philippines,Pumped Hydro,Wet,20,2030,0.0000,0.1412,0.1412
Philippines,Pumped Hydro,Wet,21,2030,0.0000,0.5079,0.5079
Philippines,Pumped Hydro,Wet,22,2030,0.0000,0.1758,0.1758
Philippines,Pumped Hydro,Dry,10,2035,1.2633,0.0000,-1.2633
Philippines,Pumped Hydro,Dry,11,2035,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,12,2035,0.2024,0.0000,-0.2024
Philippines,Pumped Hydro,Dry,13,2035,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,19,2035,0.0000,1.0069,1.0069
Philippines,Pumped Hydro,Dry,20,2035,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,21,2035,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,22,2035,0.0000,0.1656,0.1656
Philippines,Pumped Hydro,Wet,10,2035,0.8472,0.0000,-0.8472
Philippines,Pumped Hydro,Wet,11,2035,0.9639,0.0000,-0.9639
Philippines,Pumped Hydro,Wet,13,2035,0.0608,0.0000,-0.0608
Philippines,Pumped Hydro,Wet,20,2035,0.0000,0.7711,0.7711
Philippines,Pumped Hydro,Wet,21,2035,0.0000,0.7265,0.7265
Philippines,Pumped Hydro,Dry,9,2040,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,10,2040,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,11,2040,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,12,2040,0.0018,0.0000,-0.0018
Philippines,Pumped Hydro,Dry,13,2040,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,14,2040,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,15,2040,0.2381,0.0000,-0.2381
Philippines,Pumped Hydro,Dry,17,2040,0.0000,0.5854,0.5854
Philippines,Pumped Hydro,Dry,18,2040,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,19,2040,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,20,2040,0.0000,0.0542,0.0542
Philippines,Pumped Hydro,Dry,21,2040,0.0000,0.6207,0.6207
Philippines,Pumped Hydro,Dry,23,2040,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,24,2040,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,8,2045,1.0000,0.0000,-1.0000
Philippines,Pumped Hydro,Dry,9,2045,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,10,2045,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,11,2045,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,12,2045,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,13,2045,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,14,2045,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,15,2045,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,16,2045,0.0000,0.1903,0.1903
Philippines,Pumped Hydro,Dry,17,2045,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,18,2045,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,19,2045,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,20,2045,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,21,2045,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,22,2045,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,23,2045,0.0000,0.6097,0.6097
Philippines,Pumped Hydro,Dry,24,2045,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,8,2050,0.8495,0.0000,-0.8495
Philippines,Pumped Hydro,Dry,9,2050,0.8005,0.0000,-0.8005
Philippines,Pumped Hydro,Dry,11,2050,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,12,2050,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,14,2050,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,15,2050,1.3356,0.0000,-1.3356
Philippines,Pumped Hydro,Dry,17,2050,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,18,2050,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,19,2050,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,20,2050,0.0000,1.0685,1.0685
Philippines,Pumped Hydro,Dry,22,2050,0.0000,0.2516,0.2516
Philippines,Pumped Hydro,Dry,24,2050,0.0000,1.0685,1.0685
Singapore,Lithium Ion Batteries,Dry,9,2030,0.0901,0.0000,-0.0901
Singapore,Lithium Ion Batteries,Dry,11,2030,0.0988,0.0000,-0.0988
Singapore,Lithium Ion Batteries,Dry,13,2030,0.1521,0.0000,-0.1521
Singapore,Lithium Ion Batteries,Dry,15,2030,0.1503,0.0000,-0.1503
Singapore,Lithium Ion Batteries,Dry,16,2030,0.0344,0.0000,-0.0344
Singapore,Lithium Ion Batteries,Dry,20,2030,0.0000,0.3560,0.3560
Singapore,Lithium Ion Batteries,Dry,21,2030,0.0000,0.1487,0.1487
Singapore,Lithium Ion Batteries,Wet,3,2030,0.4696,0.0000,-0.4696
Singapore,Lithium Ion Batteries,Wet,4,2030,0.0959,0.0000,-0.0959
Singapore,Lithium Ion Batteries,Wet,6,2030,0.4570,0.0000,-0.4570
Singapore,Lithium Ion Batteries,Wet,7,2030,0.2672,0.0000,-0.2672
Singapore,Lithium Ion Batteries,Wet,8,2030,0.0874,0.0000,-0.0874
Singapore,Lithium Ion Batteries,Wet,19,2030,0.0000,0.1515,0.1515
Singapore,Lithium Ion Batteries,Wet,20,2030,0.0000,0.5279,0.5279
Singapore,Lithium Ion Batteries,Wet,21,2030,0.0000,0.4619,0.4619
Singapore,Lithium Ion Batteries,Wet,22,2030,0.0000,0.1807,0.1807
Singapore,Lithium Ion Batteries,Dry,1,2035,0.0327,0.0000,-0.0327
Singapore,Lithium Ion Batteries,Dry,2,2035,0.1826,0.0000,-0.1826
Singapore,Lithium Ion Batteries,Dry,3,2035,0.0556,0.0000,-0.0556
Singapore,Lithium Ion Batteries,Dry,4,2035,0.3522,0.0000,-0.3522
Singapore,Lithium Ion Batteries,Dry,5,2035,0.3655,0.0000,-0.3655
Singapore,Lithium Ion Batteries,Dry,6,2035,0.2427,0.0000,-0.2427
Singapore,Lithium Ion Batteries,Dry,7,2035,0.0000,0.0393,0.0393
Singapore,Lithium Ion Batteries,Dry,8,2035,0.0000,0.1992,0.1992
Singapore,Lithium Ion Batteries,Dry,9,2035,0.0000,0.1362,0.1362
Singapore,Lithium Ion Batteries,Dry,11,2035,0.3989,0.0000,-0.3989
Singapore,Lithium Ion Batteries,Dry,12,2035,0.6721,0.0000,-0.6721
Singapore,Lithium Ion Batteries,Dry,13,2035,0.8341,0.0000,-0.8341
Singapore,Lithium Ion Batteries,Dry,14,2035,0.7214,0.0000,-0.7214
Singapore,Lithium Ion Batteries,Dry,15,2035,0.2988,0.0000,-0.2988
Singapore,Lithium Ion Batteries,Dry,16,2035,0.2033,0.0000,-0.2033
Singapore,Lithium Ion Batteries,Dry,17,2035,0.0000,0.0832,0.0832
Singapore,Lithium Ion Batteries,Dry,18,2035,0.0000,0.3374,0.3374
Singapore,Lithium Ion Batteries,Dry,19,2035,0.0000,0.6613,0.6613
Singapore,Lithium Ion Batteries,Dry,20,2035,0.0000,0.8247,0.8247
Singapore,Lithium Ion Batteries,Dry,21,2035,0.0000,0.5685,0.5685
Singapore,Lithium Ion Batteries,Dry,22,2035,0.0000,0.6861,0.6861
Singapore,Lithium Ion Batteries,Dry,23,2035,0.0000,0.4385,0.4385
Singapore,Lithium Ion Batteries,Dry,24,2035,0.0000,0.2112,0.2112
Singapore,Lithium Ion Batteries,Wet,1,2035,0.0208,0.0000,-0.0208
Singapore,Lithium Ion Batteries,Wet,2,2035,0.1342,0.0000,-0.1342
Singapore,Lithium Ion Batteries,Wet,3,2035,0.2150,0.0000,-0.2150
Singapore,Lithium Ion Batteries,Wet,4,2035,0.2684,0.0000,-0.2684
Singapore,Lithium Ion Batteries,Wet,5,2035,0.2798,0.0000,-0.2798
Singapore,Lithium Ion Batteries,Wet,6,2035,0.2022,0.0000,-0.2022
Singapore,Lithium Ion Batteries,Wet,7,2035,0.0101,0.0000,-0.0101
Singapore,Lithium Ion Batteries,Wet,8,2035,0.0000,0.1406,0.1406
Singapore,Lithium Ion Batteries,Wet,9,2035,0.0000,0.1995,0.1995
Singapore,Lithium Ion Batteries,Wet,10,2035,0.0000,0.0462,0.0462
Singapore,Lithium Ion Batteries,Wet,11,2035,0.1561,0.0000,-0.1561
Singapore,Lithium Ion Batteries,Wet,12,2035,0.3809,0.0000,-0.3809
Singapore,Lithium Ion Batteries,Wet,13,2035,0.4992,0.0000,-0.4992
Singapore,Lithium Ion Batteries,Wet,14,2035,0.4605,0.0000,-0.4605
Singapore,Lithium Ion Batteries,Wet,15,2035,0.4189,0.0000,-0.4189
Singapore,Lithium Ion Batteries,Wet,16,2035,0.2209,0.0000,-0.2209
Singapore,Lithium Ion Batteries,Wet,17,2035,0.0000,0.0234,0.0234
Singapore,Lithium Ion Batteries,Wet,18,2035,0.0000,0.2421,0.2421
Singapore,Lithium Ion Batteries,Wet,19,2035,0.0000,0.4356,0.4356
Singapore,Lithium Ion Batteries,Wet,20,2035,0.0000,0.5490,0.5490
Singapore,Lithium Ion Batteries,Wet,21,2035,0.0000,0.5367,0.5367
Singapore,Lithium Ion Batteries,Wet,22,2035,0.0000,0.4843,0.4843
Singapore,Lithium Ion Batteries,Wet,23,2035,0.0000,0.3205,0.3205
Singapore,Lithium Ion Batteries,Wet,24,2035,0.0000,0.1585,0.1585
Singapore,Lithium Ion Batteries,Dry,2,2040,0.0833,0.0000,-0.0833
Singapore,Lithium Ion Batteries,Dry,3,2040,0.4284,0.0000,-0.4284
Singapore,Lithium Ion Batteries,Dry,4,2040,0.2632,0.0000,-0.2632
Singapore,Lithium Ion Batteries,Dry,5,2040,0.2774,0.0000,-0.2774
Singapore,Lithium Ion Batteries,Dry,6,2040,0.1471,0.0000,-0.1471
Singapore,Lithium Ion Batteries,Dry,8,2040,0.0000,0.0962,0.0962
Singapore,Lithium Ion Batteries,Dry,9,2040,0.0000,0.0569,0.0569
Singapore,Lithium Ion Batteries,Dry,11,2040,0.2258,0.0000,-0.2258
Singapore,Lithium Ion Batteries,Dry,12,2040,0.5120,0.0000,-0.5120
Singapore,Lithium Ion Batteries,Dry,13,2040,0.6655,0.0000,-0.6655
Singapore,Lithium Ion Batteries,Dry,14,2040,0.5850,0.0000,-0.5850
Singapore,Lithium Ion Batteries,Dry,15,2040,0.3586,0.0000,-0.3586
Singapore,Lithium Ion Batteries,Dry,16,2040,0.0312,0.0000,-0.0312
Singapore,Lithium Ion Batteries,Dry,17,2040,0.0000,0.0210,0.0210
Singapore,Lithium Ion Batteries,Dry,18,2040,0.0000,0.3131,0.3131
Singapore,Lithium Ion Batteries,Dry,19,2040,0.0000,0.5877,0.5877
Singapore,Lithium Ion Batteries,Dry,20,2040,0.0000,0.7525,0.7525
Singapore,Lithium Ion Batteries,Dry,21,2040,0.0000,0.5573,0.5573
Singapore,Lithium Ion Batteries,Dry,22,2040,0.0000,0.6054,0.6054
Singapore,Lithium Ion Batteries,Dry,23,2040,0.0000,0.3428,0.3428
Singapore,Lithium Ion Batteries,Dry,24,2040,0.0000,0.1016,0.1016
Singapore,Lithium Ion Batteries,Wet,2,2040,0.0641,0.0000,-0.0641
Singapore,Lithium Ion Batteries,Wet,3,2040,0.1498,0.0000,-0.1498
Singapore,Lithium Ion Batteries,Wet,4,2040,0.3354,0.0000,-0.3354
Singapore,Lithium Ion Batteries,Wet,5,2040,0.3756,0.0000,-0.3756
Singapore,Lithium Ion Batteries,Wet,6,2040,0.2933,0.0000,-0.2933
Singapore,Lithium Ion Batteries,Wet,8,2040,0.0000,0.0735,0.0735
Singapore,Lithium Ion Batteries,Wet,9,2040,0.0000,0.1500,0.1500
Singapore,Lithium Ion Batteries,Wet,10,2040,0.0000,0.0052,0.0052
Singapore,Lithium Ion Batteries,Wet,11,2040,0.1626,0.0000,-0.1626
Singapore,Lithium Ion Batteries,Wet,12,2040,0.2536,0.0000,-0.2536
Singapore,Lithium Ion Batteries,Wet,13,2040,0.3646,0.0000,-0.3646
Singapore,Lithium Ion Batteries,Wet,14,2040,0.3234,0.0000,-0.3234
Singapore,Lithium Ion Batteries,Wet,15,2040,0.2814,0.0000,-0.2814
Singapore,Lithium Ion Batteries,Wet,16,2040,0.1011,0.0000,-0.1011
Singapore,Lithium Ion Batteries,Wet,18,2040,0.0000,0.1999,0.1999
Singapore,Lithium Ion Batteries,Wet,19,2040,0.0000,0.3886,0.3886
Singapore,Lithium Ion Batteries,Wet,20,2040,0.0000,0.5036,0.5036
Singapore,Lithium Ion Batteries,Wet,21,2040,0.0000,0.4905,0.4905
Singapore,Lithium Ion Batteries,Wet,22,2040,0.0000,0.4349,0.4349
Singapore,Lithium Ion Batteries,Wet,23,2040,0.0000,0.2612,0.2612
Singapore,Lithium Ion Batteries,Wet,24,2040,0.0000,0.0894,0.0894
Singapore,Lithium Ion Batteries,Dry,3,2045,0.6782,0.0000,-0.6782
Singapore,Lithium Ion Batteries,Dry,6,2045,0.6782,0.0000,-0.6782
Singapore,Lithium Ion Batteries,Dry,10,2045,0.0000,0.0794,0.0794
Singapore,Lithium Ion Batteries,Dry,11,2045,0.0000,0.1253,0.1253
Singapore,Lithium Ion Batteries,Dry,12,2045,0.0000,0.0517,0.0517
Singapore,Lithium Ion Batteries,Dry,13,2045,0.0451,0.0000,-0.0451
Singapore,Lithium Ion Batteries,Dry,14,2045,0.0000,0.0288,0.0288
Singapore,Lithium Ion Batteries,Dry,16,2045,0.0000,0.1575,0.1575
Singapore,Lithium Ion Batteries,Dry,17,2045,0.0000,0.2047,0.2047
Singapore,Lithium Ion Batteries,Dry,18,2045,0.0000,0.1966,0.1966
Singapore,Lithium Ion Batteries,Dry,20,2045,0.0000,0.2383,0.2383
Singapore,Lithium Ion Batteries,Dry,21,2045,0.0000,0.1811,0.1811
Singapore,Lithium Ion Batteries,Dry,22,2045,0.0000,0.0820,0.0820
Singapore,Lithium Ion Batteries,Dry,23,2045,0.0000,0.0000,-0.0000
Singapore,Lithium Ion Batteries,Wet,2,2045,0.3054,0.0000,-0.3054
Singapore,Lithium Ion Batteries,Wet,4,2045,0.1262,0.0000,-0.1262
Singapore,Lithium Ion Batteries,Wet,6,2045,0.3820,0.0000,-0.3820
Singapore,Lithium Ion Batteries,Wet,7,2045,0.1654,0.0000,-0.1654
Singapore,Lithium Ion Batteries,Wet,10,2045,0.0000,0.0831,0.0831
Singapore,Lithium Ion Batteries,Wet,11,2045,0.0000,0.1084,0.1084
Singapore,Lithium Ion Batteries,Wet,12,2045,0.0000,0.0473,0.0473
Singapore,Lithium Ion Batteries,Wet,13,2045,0.0482,0.0000,-0.0482
Singapore,Lithium Ion Batteries,Wet,14,2045,0.0032,0.0000,-0.0032
Singapore,Lithium Ion Batteries,Wet,15,2045,0.0000,0.0264,0.0264
Singapore,Lithium Ion Batteries,Wet,16,2045,0.0000,0.0722,0.0722
Singapore,Lithium Ion Batteries,Wet,17,2045,0.0000,0.1174,0.1174
Singapore,Lithium Ion Batteries,Wet,18,2045,0.0000,0.1124,0.1124
Singapore,Lithium Ion Batteries,Wet,19,2045,0.0000,0.0889,0.0889
Singapore,Lithium Ion Batteries,Wet,20,2045,0.0000,0.1399,0.1399
Singapore,Lithium Ion Batteries,Wet,21,2045,0.0000,0.1261,0.1261
Singapore,Lithium Ion Batteries,Wet,22,2045,0.0000,0.0670,0.0670
Singapore,Lithium Ion Batteries,Dry,2,2050,0.3097,0.0000,-0.3097
Singapore,Lithium Ion Batteries,Dry,6,2050,0.7055,0.0000,-0.7055
Singapore,Lithium Ion Batteries,Dry,8,2050,0.3958,0.0000,-0.3958
Singapore,Lithium Ion Batteries,Dry,12,2050,0.0000,0.0525,0.0525
Singapore,Lithium Ion Batteries,Dry,13,2050,0.0476,0.0000,-0.0476
Singapore,Lithium Ion Batteries,Dry,14,2050,0.0000,0.0294,0.0294
Singapore,Lithium Ion Batteries,Dry,15,2050,0.0000,0.0630,0.0630
Singapore,Lithium Ion Batteries,Dry,16,2050,0.0000,0.1578,0.1578
Singapore,Lithium Ion Batteries,Dry,18,2050,0.0000,0.1912,0.1912
Singapore,Lithium Ion Batteries,Dry,19,2050,0.0000,0.6773,0.6773
Singapore,Lithium Ion Batteries,Dry,20,2050,0.0000,0.2291,0.2291
Singapore,Lithium Ion Batteries,Wet,5,2050,0.3720,0.0000,-0.3720
Singapore,Lithium Ion Batteries,Wet,6,2050,0.5092,0.0000,-0.5092
Singapore,Lithium Ion Batteries,Wet,8,2050,0.1372,0.0000,-0.1372
Singapore,Lithium Ion Batteries,Wet,10,2050,0.0000,0.0860,0.0860
Singapore,Lithium Ion Batteries,Wet,11,2050,0.0000,0.1156,0.1156
Singapore,Lithium Ion Batteries,Wet,12,2050,0.0000,0.0541,0.0541
Singapore,Lithium Ion Batteries,Wet,13,2050,0.0442,0.0000,-0.0442
Singapore,Lithium Ion Batteries,Wet,14,2050,0.0000,0.0028,0.0028
Singapore,Lithium Ion Batteries,Wet,15,2050,0.0000,0.0328,0.0328
Singapore,Lithium Ion Batteries,Wet,16,2050,0.0000,0.0782,0.0782
Singapore,Lithium Ion Batteries,Wet,17,2050,0.0000,0.1226,0.1226
Singapore,Lithium Ion Batteries,Wet,18,2050,0.0000,0.1143,0.1143
Singapore,Lithium Ion Batteries,Wet,19,2050,0.0000,0.0868,0.0868
Singapore,Lithium Ion Batteries,Wet,20,2050,0.0000,0.1392,0.1392
Singapore,Lithium Ion Batteries,Wet,21,2050,0.0000,0.1247,0.1247
Singapore,Lithium Ion Batteries,Wet,22,2050,0.0000,0.0630,0.0630
Singapore,Lithium Ion Batteries,Dry,7,2055,0.8841,0.0000,-0.8841
Singapore,Lithium Ion Batteries,Dry,19,2055,0.0000,0.8488,0.8488
Singapore,Lithium Ion Batteries,Wet,4,2055,0.0035,0.0000,-0.0035
Singapore,Lithium Ion Batteries,Wet,11,2055,0.0000,0.0033,0.0033
Singapore,Lithium Ion Batteries,Wet,14,2055,0.0310,0.0000,-0.0310
Singapore,Lithium Ion Batteries,Wet,17,2055,0.0000,0.0082,0.0082
Singapore,Lithium Ion Batteries,Wet,20,2055,0.0000,0.0184,0.0184
Singapore,Lithium Ion Batteries,Wet,21,2055,0.0000,0.0032,0.0032
Singapore,Lithium Ion Batteries,Dry,4,2060,0.8929,0.0000,-0.8929
Singapore,Lithium Ion Batteries,Dry,10,2060,0.1571,0.0000,-0.1571
Singapore,Lithium Ion Batteries,Dry,14,2060,0.0290,0.0000,-0.0290
Singapore,Lithium Ion Batteries,Dry,18,2060,0.0000,0.0176,0.0176
Singapore,Lithium Ion Batteries,Dry,19,2060,0.0000,0.8572,0.8572
Singapore,Lithium Ion Batteries,Dry,20,2060,0.0000,0.1052,0.1052
Singapore,Lithium Ion Batteries,Dry,21,2060,0.0000,0.0558,0.0558
Singapore,Lithium Ion Batteries,Wet,1,2060,0.3874,0.0000,-0.3874
Singapore,Lithium Ion Batteries,Wet,4,2060,0.6444,0.0000,-0.6444
Singapore,Lithium Ion Batteries,Wet,8,2060,0.2570,0.0000,-0.2570
Singapore,Lithium Ion Batteries,Wet,9,2060,0.0000,0.0313,0.0313
Singapore,Lithium Ion Batteries,Wet,10,2060,0.0000,0.1084,0.1084
Singapore,Lithium Ion Batteries,Wet,11,2060,0.0000,0.1148,0.1148
Singapore,Lithium Ion Batteries,Wet,12,2060,0.0000,0.0285,0.0285
Singapore,Lithium Ion Batteries,Wet,13,2060,0.0904,0.0000,-0.0904
Singapore,Lithium Ion Batteries,Wet,14,2060,0.0400,0.0000,-0.0400
Singapore,Lithium Ion Batteries,Wet,15,2060,0.0000,0.0008,0.0008
Singapore,Lithium Ion Batteries,Wet,16,2060,0.0000,0.0704,0.0704
Singapore,Lithium Ion Batteries,Wet,17,2060,0.0000,0.1420,0.1420
Singapore,Lithium Ion Batteries,Wet,18,2060,0.0000,0.1585,0.1585
Singapore,Lithium Ion Batteries,Wet,19,2060,0.0000,0.1531,0.1531
Singapore,Lithium Ion Batteries,Wet,20,2060,0.0000,0.2177,0.2177
Singapore,Lithium Ion Batteries,Wet,21,2060,0.0000,0.2020,0.2020
Singapore,Lithium Ion Batteries,Wet,22,2060,0.0000,0.1350,0.1350
Thailand,Lithium Ion Batteries,Dry,1,2040,0.4795,0.0000,-0.4795
Thailand,Lithium Ion Batteries,Dry,2,2040,0.8311,0.0000,-0.8311
Thailand,Lithium Ion Batteries,Dry,3,2040,0.4376,0.0000,-0.4376
Thailand,Lithium Ion Batteries,Dry,4,2040,0.3398,0.0000,-0.3398
Thailand,Lithium Ion Batteries,Dry,5,2040,0.1159,0.0000,-0.1159
Thailand,Lithium Ion Batteries,Dry,8,2040,0.0000,2.1157,2.1157
Thailand,Lithium Ion Batteries,Dry,11,2040,1.5966,0.0000,-1.5966
Thailand,Lithium Ion Batteries,Dry,12,2040,4.1762,0.0000,-4.1762
Thailand,Lithium Ion Batteries,Dry,13,2040,3.8182,0.0000,-3.8182
Thailand,Lithium Ion Batteries,Dry,14,2040,1.7030,0.0000,-1.7030
Thailand,Lithium Ion Batteries,Dry,18,2040,0.0000,5.1322,5.1322
Thailand,Lithium Ion Batteries,Dry,19,2040,0.0000,3.7048,3.7048
Thailand,Lithium Ion Batteries,Dry,20,2040,0.0000,1.4320,1.4320
Thailand,Lithium Ion Batteries,Dry,21,2040,0.0000,0.5731,0.5731
Thailand,Lithium Ion Batteries,Wet,1,2040,1.4846,0.0000,-1.4846
Thailand,Lithium Ion Batteries,Wet,2,2040,1.1634,0.0000,-1.1634
Thailand,Lithium Ion Batteries,Wet,3,2040,1.0515,0.0000,-1.0515
Thailand,Lithium Ion Batteries,Wet,4,2040,1.1029,0.0000,-1.1029
Thailand,Lithium Ion Batteries,Wet,6,2040,0.8295,0.0000,-0.8295
Thailand,Lithium Ion Batteries,Wet,8,2040,0.0000,0.6244,0.6244
Thailand,Lithium Ion Batteries,Wet,9,2040,0.1625,0.0000,-0.1625
Thailand,Lithium Ion Batteries,Wet,11,2040,0.6433,0.0000,-0.6433
Thailand,Lithium Ion Batteries,Wet,12,2040,1.6514,0.0000,-1.6514
Thailand,Lithium Ion Batteries,Wet,13,2040,0.5447,0.0000,-0.5447
Thailand,Lithium Ion Batteries,Wet,16,2040,0.1676,0.0000,-0.1676
Thailand,Lithium Ion Batteries,Wet,18,2040,0.0000,1.3191,1.3191
Thailand,Lithium Ion Batteries,Wet,19,2040,0.0000,2.3435,2.3435
Thailand,Lithium Ion Batteries,Wet,20,2040,0.0000,1.8991,1.8991
Thailand,Lithium Ion Batteries,Wet,21,2040,0.0000,1.6786,1.6786
Thailand,Lithium Ion Batteries,Wet,22,2040,0.0000,0.5844,0.5844
Thailand,Lithium Ion Batteries,Dry,1,2045,1.1873,0.0000,-1.1873
Thailand,Lithium Ion Batteries,Dry,2,2045,1.5689,0.0000,-1.5689
Thailand,Lithium Ion Batteries,Dry,3,2045,1.0495,0.0000,-1.0495
Thailand,Lithium Ion Batteries,Dry,4,2045,1.7124,0.0000,-1.7124
Thailand,Lithium Ion Batteries,Dry,5,2045,0.9171,0.0000,-0.9171
Thailand,Lithium Ion Batteries,Dry,6,2045,0.0000,0.4577,0.4577
Thailand,Lithium Ion Batteries,Dry,7,2045,0.0000,2.7249,2.7249
Thailand,Lithium Ion Batteries,Dry,8,2045,0.0000,2.8322,2.8322
Thailand,Lithium Ion Batteries,Dry,9,2045,0.0000,0.1631,0.1631
Thailand,Lithium Ion Batteries,Dry,10,2045,1.1121,0.0000,-1.1121
Thailand,Lithium Ion Batteries,Dry,11,2045,2.5959,0.0000,-2.5959
Thailand,Lithium Ion Batteries,Dry,12,2045,5.6414,0.0000,-5.6414
Thailand,Lithium Ion Batteries,Dry,13,2045,4.3918,0.0000,-4.3918
Thailand,Lithium Ion Batteries,Dry,14,2045,3.2400,0.0000,-3.2400
Thailand,Lithium Ion Batteries,Dry,17,2045,0.0000,0.7680,0.7680
Thailand,Lithium Ion Batteries,Dry,18,2045,0.0000,6.0004,6.0004
Thailand,Lithium Ion Batteries,Dry,19,2045,0.0000,3.8685,3.8685
Thailand,Lithium Ion Batteries,Dry,20,2045,0.0000,2.2026,2.2026
Thailand,Lithium Ion Batteries,Dry,21,2045,0.0000,2.2766,2.2766
Thailand,Lithium Ion Batteries,Dry,23,2045,0.0000,1.1858,1.1858
Thailand,Lithium Ion Batteries,Wet,1,2045,0.7044,0.0000,-0.7044
Thailand,Lithium Ion Batteries,Wet,2,2045,0.6577,0.0000,-0.6577
Thailand,Lithium Ion Batteries,Wet,3,2045,1.6621,0.0000,-1.6621
Thailand,Lithium Ion Batteries,Wet,4,2045,2.3593,0.0000,-2.3593
Thailand,Lithium Ion Batteries,Wet,5,2045,1.5316,0.0000,-1.5316
Thailand,Lithium Ion Batteries,Wet,6,2045,0.3999,0.0000,-0.3999
Thailand,Lithium Ion Batteries,Wet,8,2045,0.0000,1.4380,1.4380
Thailand,Lithium Ion Batteries,Wet,9,2045,0.0000,0.3550,0.3550
Thailand,Lithium Ion Batteries,Wet,10,2045,0.4849,0.0000,-0.4849
Thailand,Lithium Ion Batteries,Wet,11,2045,1.5809,0.0000,-1.5809
Thailand,Lithium Ion Batteries,Wet,12,2045,4.0464,0.0000,-4.0464
Thailand,Lithium Ion Batteries,Wet,14,2045,0.6958,0.0000,-0.6958
Thailand,Lithium Ion Batteries,Wet,17,2045,0.0000,0.4103,0.4103
Thailand,Lithium Ion Batteries,Wet,18,2045,0.0000,1.8507,1.8507
Thailand,Lithium Ion Batteries,Wet,19,2045,0.0000,3.2716,3.2716
Thailand,Lithium Ion Batteries,Wet,20,2045,0.0000,2.4023,2.4023
Thailand,Lithium Ion Batteries,Wet,21,2045,0.0000,2.4268,2.4268
Thailand,Lithium Ion Batteries,Wet,22,2045,0.0000,1.4033,1.4033
Thailand,Lithium Ion Batteries,Dry,1,2050,1.4392,0.0000,-1.4392
Thailand,Lithium Ion Batteries,Dry,2,2050,2.7651,0.0000,-2.7651
Thailand,Lithium Ion Batteries,Dry,3,2050,2.9774,0.0000,-2.9774
Thailand,Lithium Ion Batteries,Dry,4,2050,2.0847,0.0000,-2.0847
Thailand,Lithium Ion Batteries,Dry,5,2050,1.0994,0.0000,-1.0994
Thailand,Lithium Ion Batteries,Dry,6,2050,0.0000,0.1515,0.1515
Thailand,Lithium Ion Batteries,Dry,7,2050,0.0000,1.3664,1.3664
Thailand,Lithium Ion Batteries,Dry,8,2050,0.0000,3.6714,3.6714
Thailand,Lithium Ion Batteries,Dry,9,2050,0.0000,1.6446,1.6446
Thailand,Lithium Ion Batteries,Dry,11,2050,2.1533,0.0000,-2.1533
Thailand,Lithium Ion Batteries,Dry,12,2050,7.4808,0.0000,-7.4808
Thailand,Lithium Ion Batteries,Dry,13,2050,5.4298,0.0000,-5.4298
Thailand,Lithium Ion Batteries,Dry,14,2050,3.2574,0.0000,-3.2574
Thailand,Lithium Ion Batteries,Dry,17,2050,0.0000,4.8636,4.8636
Thailand,Lithium Ion Batteries,Dry,18,2050,0.0000,6.2750,6.2750
Thailand,Lithium Ion Batteries,Dry,19,2050,0.0000,5.0877,5.0877
Thailand,Lithium Ion Batteries,Dry,20,2050,0.0000,2.6755,2.6755
Thailand,Lithium Ion Batteries,Dry,21,2050,0.0000,1.8037,1.8037
