r,e,y,val,solvedtm,region_name,emission_name
R19,E1,2055,4355816.288477449,2026-05-13 15:07:40.839,Philippines,Carbon Dioxide Biogenic
R20,E1,2055,9499833.165753394,2026-05-13 15:07:40.839,Timor Leste,Carbon Dioxide Biogenic
R6,E1,2055,2440459.716759724,2026-05-13 15:07:40.839,Cambodia,Carbon Dioxide Biogenic
R1,E13,2055,262098.77186122595,2026-05-13 15:07:40.839,Indonesia,Sulfur Dioxide
R11,E13,2055,640149.7779255281,2026-05-13 15:07:40.839,Thailand,Sulfur Dioxide
R12,E13,2055,13327.274744155355,2026-05-13 15:07:40.839,Myanmar,Sulfur Dioxide
R13,E13,2055,48468.27976134994,2026-05-13 15:07:40.839,Laos,Sulfur Dioxide
R14,E13,2055,322271.19129388046,2026-05-13 15:07:40.839,Vietnam,Sulfur Dioxide
R15,E13,2055,31340.989802969943,2026-05-13 15:07:40.839,Brunei,Sulfur Dioxide
R16,E13,2055,34880.973271540446,2026-05-13 15:07:40.839,Singapore,Sulfur Dioxide
R17,E13,2055,290124.17163594364,2026-05-13 15:07:40.839,Malaysia,Sulfur Dioxide
R19,E13,2055,176644.88466583876,2026-05-13 15:07:40.839,Philippines,Sulfur Dioxide
R20,E13,2055,1258.1681704773239,2026-05-13 15:07:40.839,Timor Leste,Sulfur Dioxide
R6,E13,2055,36411.649961989795,2026-05-13 15:07:40.839,Cambodia,Sulfur Dioxide
R1,E15,2055,49135.22751000322,2026-05-13 15:07:40.839,Indonesia,Ammonia
R11,E15,2055,12212.69192808309,2026-05-13 15:07:40.839,Thailand,Ammonia
R12,E15,2055,1918.671617903855,2026-05-13 15:07:40.839,Myanmar,Ammonia
R13,E15,2055,854.792982789888,2026-05-13 15:07:40.839,Laos,Ammonia
R14,E15,2055,9489.753272055099,2026-05-13 15:07:40.839,Vietnam,Ammonia
R15,E15,2055,738.4402770458607,2026-05-13 15:07:40.839,Brunei,Ammonia
R16,E15,2055,1369.4473150023089,2026-05-13 15:07:40.839,Singapore,Ammonia
R17,E15,2055,8753.024021991889,2026-05-13 15:07:40.839,Malaysia,Ammonia
R19,E15,2055,4891.088918334831,2026-05-13 15:07:40.839,Philippines,Ammonia
R20,E15,2055,360.69816290731904,2026-05-13 15:07:40.839,Timor Leste,Ammonia
R6,E15,2055,127.24613648165423,2026-05-13 15:07:40.839,Cambodia,Ammonia
R1,E16,2055,442559.30462473124,2026-05-13 15:07:40.839,Indonesia,Particulates PM2pt5
R11,E16,2055,87519.88271336156,2026-05-13 15:07:40.839,Thailand,Particulates PM2pt5
R12,E16,2055,2696.85790633486,2026-05-13 15:07:40.839,Myanmar,Particulates PM2pt5
R13,E16,2055,4142.950118708842,2026-05-13 15:07:40.839,Laos,Particulates PM2pt5
R14,E16,2055,51953.187550681665,2026-05-13 15:07:40.839,Vietnam,Particulates PM2pt5
R15,E16,2055,2380.0569884491574,2026-05-13 15:07:40.839,Brunei,Particulates PM2pt5
R16,E16,2055,11567.573658431771,2026-05-13 15:07:40.839,Singapore,Particulates PM2pt5
R17,E16,2055,10380.205010842275,2026-05-13 15:07:40.839,Malaysia,Particulates PM2pt5
R19,E16,2055,29449.473379425563,2026-05-13 15:07:40.839,Philippines,Particulates PM2pt5
R20,E16,2055,2636.341794348715,2026-05-13 15:07:40.839,Timor Leste,Particulates PM2pt5
R6,E16,2055,3879.6107053870714,2026-05-13 15:07:40.839,Cambodia,Particulates PM2pt5
R1,E18,2055,7921.909982695049,2026-05-13 15:07:40.839,Indonesia,Black Carbon
R11,E18,2055,4486.104381849537,2026-05-13 15:07:40.839,Thailand,Black Carbon
R12,E18,2055,729.3815581719315,2026-05-13 15:07:40.839,Myanmar,Black Carbon
R13,E18,2055,787.2465886078934,2026-05-13 15:07:40.839,Laos,Black Carbon
R14,E18,2055,4438.121064946522,2026-05-13 15:07:40.839,Vietnam,Black Carbon
R15,E18,2055,132.29269286057863,2026-05-13 15:07:40.839,Brunei,Black Carbon
R16,E18,2055,1386.9754649836646,2026-05-13 15:07:40.839,Singapore,Black Carbon
R17,E18,2055,861.57690327131,2026-05-13 15:07:40.839,Malaysia,Black Carbon
R19,E18,2055,6599.69482479874,2026-05-13 15:07:40.839,Philippines,Black Carbon
R20,E18,2055,330.45539512425466,2026-05-13 15:07:40.839,Timor Leste,Black Carbon
R6,E18,2055,98.12345899440899,2026-05-13 15:07:40.839,Cambodia,Black Carbon
R1,E19,2055,11001.654397120628,2026-05-13 15:07:40.839,Indonesia,Organic Carbon
R11,E19,2055,9727.515363127099,2026-05-13 15:07:40.839,Thailand,Organic Carbon
R12,E19,2055,1261.1874239693727,2026-05-13 15:07:40.839,Myanmar,Organic Carbon
R13,E19,2055,1725.197237716215,2026-05-13 15:07:40.839,Laos,Organic Carbon
R14,E19,2055,6275.071765926154,2026-05-13 15:07:40.839,Vietnam,Organic Carbon
R15,E19,2055,0.2352759905114803,2026-05-13 15:07:40.839,Brunei,Organic Carbon
R16,E19,2055,3966.3834590400647,2026-05-13 15:07:40.839,Singapore,Organic Carbon
R17,E19,2055,376.1903520376924,2026-05-13 15:07:40.839,Malaysia,Organic Carbon
R19,E19,2055,11352.342260602112,2026-05-13 15:07:40.839,Philippines,Organic Carbon
R20,E19,2055,1144.2425052815227,2026-05-13 15:07:40.839,Timor Leste,Organic Carbon
R6,E19,2055,155.62155619959276,2026-05-13 15:07:40.839,Cambodia,Organic Carbon
R1,E2,2055,759275659.3597729,2026-05-13 15:07:40.839,Indonesia,Carbon Dioxide
R11,E2,2055,389991221.3369231,2026-05-13 15:07:40.839,Thailand,Carbon Dioxide
R12,E2,2055,46016407.52692155,2026-05-13 15:07:40.839,Myanmar,Carbon Dioxide
R13,E2,2055,10313893.539297944,2026-05-13 15:07:40.839,Laos,Carbon Dioxide
R14,E2,2055,198831612.48984513,2026-05-13 15:07:40.839,Vietnam,Carbon Dioxide
R15,E2,2055,29746309.17963155,2026-05-13 15:07:40.839,Brunei,Carbon Dioxide
R16,E2,2055,203359795.53865433,2026-05-13 15:07:40.839,Singapore,Carbon Dioxide
R17,E2,2055,282767772.0063568,2026-05-13 15:07:40.839,Malaysia,Carbon Dioxide
R19,E2,2055,95890239.87158068,2026-05-13 15:07:40.839,Philippines,Carbon Dioxide
R20,E2,2055,541042.9462545654,2026-05-13 15:07:40.839,Timor Leste,Carbon Dioxide
R6,E2,2055,14110749.295174692,2026-05-13 15:07:40.839,Cambodia,Carbon Dioxide
R1,E3,2055,841647.4491341246,2026-05-13 15:07:40.839,Indonesia,Carbon Monoxide
R11,E3,2055,262633.29912840587,2026-05-13 15:07:40.839,Thailand,Carbon Monoxide
R12,E3,2055,40908.57104519718,2026-05-13 15:07:40.839,Myanmar,Carbon Monoxide
R13,E3,2055,47602.854187166995,2026-05-13 15:07:40.839,Laos,Carbon Monoxide
R14,E3,2055,157314.29042195098,2026-05-13 15:07:40.839,Vietnam,Carbon Monoxide
R15,E3,2055,14960.844837918983,2026-05-13 15:07:40.839,Brunei,Carbon Monoxide
R16,E3,2055,41351.94889149154,2026-05-13 15:07:40.839,Singapore,Carbon Monoxide
R17,E3,2055,160501.16624924226,2026-05-13 15:07:40.839,Malaysia,Carbon Monoxide
R19,E3,2055,432846.8772881237,2026-05-13 15:07:40.839,Philippines,Carbon Monoxide
R20,E3,2055,30610.09885304016,2026-05-13 15:07:40.839,Timor Leste,Carbon Monoxide
R6,E3,2055,7701.448092113006,2026-05-13 15:07:40.839,Cambodia,Carbon Monoxide
R1,E4,2055,1711287.1574258865,2026-05-13 15:07:40.839,Indonesia,Methane (Combustion and Biogenic)
R11,E4,2055,148774.57952450955,2026-05-13 15:07:40.839,Thailand,Methane (Combustion and Biogenic)
R12,E4,2055,109561.35348195594,2026-05-13 15:07:40.839,Myanmar,Methane (Combustion and Biogenic)
R13,E4,2055,13863.589481278199,2026-05-13 15:07:40.839,Laos,Methane (Combustion and Biogenic)
R14,E4,2055,172652.70594706657,2026-05-13 15:07:40.839,Vietnam,Methane (Combustion and Biogenic)
R15,E4,2055,38740.55874203258,2026-05-13 15:07:40.839,Brunei,Methane (Combustion and Biogenic)
R16,E4,2055,119975.07912082704,2026-05-13 15:07:40.839,Singapore,Methane (Combustion and Biogenic)
R17,E4,2055,332969.83258648077,2026-05-13 15:07:40.839,Malaysia,Methane (Combustion and Biogenic)
R19,E4,2055,13852.55535021394,2026-05-13 15:07:40.839,Philippines,Methane (Combustion and Biogenic)
R20,E4,2055,2003.0795436758303,2026-05-13 15:07:40.839,Timor Leste,Methane (Combustion and Biogenic)
R6,E4,2055,8488.206676028212,2026-05-13 15:07:40.839,Cambodia,Methane (Combustion and Biogenic)
R16,E407,2055,-15627.448603776185,2026-05-13 15:07:40.839,Singapore,Sequestered Carbon Dioxide
R1,E5,2055,472534.634758183,2026-05-13 15:07:40.839,Indonesia,Non Methane Volatile Organic Compounds
R11,E5,2055,93659.58769871313,2026-05-13 15:07:40.839,Thailand,Non Methane Volatile Organic Compounds
R12,E5,2055,32712.892406349703,2026-05-13 15:07:40.839,Myanmar,Non Methane Volatile Organic Compounds
R13,E5,2055,14478.255863104801,2026-05-13 15:07:40.839,Laos,Non Methane Volatile Organic Compounds
R14,E5,2055,78963.78410328458,2026-05-13 15:07:40.839,Vietnam,Non Methane Volatile Organic Compounds
R15,E5,2055,25553.576535816945,2026-05-13 15:07:40.839,Brunei,Non Methane Volatile Organic Compounds
R16,E5,2055,153381.9487940245,2026-05-13 15:07:40.839,Singapore,Non Methane Volatile Organic Compounds
R17,E5,2055,137933.36026733188,2026-05-13 15:07:40.839,Malaysia,Non Methane Volatile Organic Compounds
R19,E5,2055,155340.06810539064,2026-05-13 15:07:40.839,Philippines,Non Methane Volatile Organic Compounds
R20,E5,2055,12866.531851100703,2026-05-13 15:07:40.839,Timor Leste,Non Methane Volatile Organic Compounds
R6,E5,2055,9460.17431681233,2026-05-13 15:07:40.839,Cambodia,Non Methane Volatile Organic Compounds
R1,E7,2055,1316624.1896186345,2026-05-13 15:07:40.839,Indonesia,Nitrogen Oxides
R11,E7,2055,1013080.0148048927,2026-05-13 15:07:40.839,Thailand,Nitrogen Oxides
R12,E7,2055,60375.822389829555,2026-05-13 15:07:40.839,Myanmar,Nitrogen Oxides
R13,E7,2055,23766.64016828062,2026-05-13 15:07:40.839,Laos,Nitrogen Oxides
R14,E7,2055,675400.5568040706,2026-05-13 15:07:40.839,Vietnam,Nitrogen Oxides
R15,E7,2055,41325.798362001966,2026-05-13 15:07:40.839,Brunei,Nitrogen Oxides
R16,E7,2055,229807.22566544838,2026-05-13 15:07:40.839,Singapore,Nitrogen Oxides
R17,E7,2055,393133.9965014792,2026-05-13 15:07:40.839,Malaysia,Nitrogen Oxides
R19,E7,2055,441127.93818996707,2026-05-13 15:07:40.839,Philippines,Nitrogen Oxides
R20,E7,2055,1332.92437251442,2026-05-13 15:07:40.839,Timor Leste,Nitrogen Oxides
R6,E7,2055,42677.326343538894,2026-05-13 15:07:40.839,Cambodia,Nitrogen Oxides
R1,E8,2055,15477.998233635157,2026-05-13 15:07:40.839,Indonesia,Nitrous Oxide
R11,E8,2055,3072.1454380590453,2026-05-13 15:07:40.839,Thailand,Nitrous Oxide
R12,E8,2055,128.8541508544037,2026-05-13 15:07:40.839,Myanmar,Nitrous Oxide
R13,E8,2055,126.37837629955509,2026-05-13 15:07:40.839,Laos,Nitrous Oxide
R14,E8,2055,2888.446957859262,2026-05-13 15:07:40.839,Vietnam,Nitrous Oxide
R15,E8,2055,11.20762453455009,2026-05-13 15:07:40.839,Brunei,Nitrous Oxide
R16,E8,2055,4149.331236855555,2026-05-13 15:07:40.839,Singapore,Nitrous Oxide
R17,E8,2055,646.826207068478,2026-05-13 15:07:40.839,Malaysia,Nitrous Oxide
R19,E8,2055,1203.241994692832,2026-05-13 15:07:40.839,Philippines,Nitrous Oxide
R20,E8,2055,28.75358450257585,2026-05-13 15:07:40.839,Timor Leste,Nitrous Oxide
R6,E8,2055,237.64649241332813,2026-05-13 15:07:40.839,Cambodia,Nitrous Oxide
R1,E9,2055,511617.4440444327,2026-05-13 15:07:40.839,Indonesia,Particulates PM10
R11,E9,2055,101823.17769218786,2026-05-13 15:07:40.839,Thailand,Particulates PM10
R12,E9,2055,2762.7052842286535,2026-05-13 15:07:40.839,Myanmar,Particulates PM10
R13,E9,2055,4942.961491316238,2026-05-13 15:07:40.839,Laos,Particulates PM10
R14,E9,2055,59636.55236647288,2026-05-13 15:07:40.839,Vietnam,Particulates PM10
R15,E9,2055,3100.716629439812,2026-05-13 15:07:40.839,Brunei,Particulates PM10
R16,E9,2055,12965.909429560805,2026-05-13 15:07:40.839,Singapore,Particulates PM10
R17,E9,2055,13685.057289004782,2026-05-13 15:07:40.839,Malaysia,Particulates PM10
R19,E9,2055,30923.9067447219,2026-05-13 15:07:40.839,Philippines,Particulates PM10
R20,E9,2055,3309.904113529065,2026-05-13 15:07:40.839,Timor Leste,Particulates PM10
R6,E9,2055,4478.572780108845,2026-05-13 15:07:40.839,Cambodia,Particulates PM10
R1,E1,2060,322408767.2165189,2026-05-13 15:07:40.839,Indonesia,Carbon Dioxide Biogenic
R11,E1,2060,149462304.334405,2026-05-13 15:07:40.839,Thailand,Carbon Dioxide Biogenic
R12,E1,2060,2171586.0215111603,2026-05-13 15:07:40.839,Myanmar,Carbon Dioxide Biogenic
R13,E1,2060,14000435.78620123,2026-05-13 15:07:40.839,Laos,Carbon Dioxide Biogenic
R14,E1,2060,34787792.62237079,2026-05-13 15:07:40.839,Vietnam,Carbon Dioxide Biogenic
R16,E1,2060,164515.96119968494,2026-05-13 15:07:40.839,Singapore,Carbon Dioxide Biogenic
R17,E1,2060,608827.156176499,2026-05-13 15:07:40.839,Malaysia,Carbon Dioxide Biogenic
R19,E1,2060,4822983.878202078,2026-05-13 15:07:40.839,Philippines,Carbon Dioxide Biogenic
R20,E1,2060,5032117.681769065,2026-05-13 15:07:40.839,Timor Leste,Carbon Dioxide Biogenic
R6,E1,2060,2430778.1028034305,2026-05-13 15:07:40.839,Cambodia,Carbon Dioxide Biogenic
R1,E13,2060,196621.8688745111,2026-05-13 15:07:40.839,Indonesia,Sulfur Dioxide
R11,E13,2060,703014.1547474283,2026-05-13 15:07:40.839,Thailand,Sulfur Dioxide
R12,E13,2060,13326.192983596922,2026-05-13 15:07:40.839,Myanmar,Sulfur Dioxide
R13,E13,2060,36410.22547503114,2026-05-13 15:07:40.839,Laos,Sulfur Dioxide
R14,E13,2060,334116.78231378156,2026-05-13 15:07:40.839,Vietnam,Sulfur Dioxide
R15,E13,2060,30988.82056193758,2026-05-13 15:07:40.839,Brunei,Sulfur Dioxide
R16,E13,2060,36663.136806690694,2026-05-13 15:07:40.839,Singapore,Sulfur Dioxide
R17,E13,2060,269295.79631791107,2026-05-13 15:07:40.839,Malaysia,Sulfur Dioxide
R19,E13,2060,193661.57710418335,2026-05-13 15:07:40.839,Philippines,Sulfur Dioxide
R20,E13,2060,1451.9140608318507,2026-05-13 15:07:40.839,Timor Leste,Sulfur Dioxide
R6,E13,2060,36508.47015178665,2026-05-13 15:07:40.839,Cambodia,Sulfur Dioxide
R1,E15,2060,58577.483482600204,2026-05-13 15:07:40.839,Indonesia,Ammonia
R11,E15,2060,14079.964936712708,2026-05-13 15:07:40.839,Thailand,Ammonia
R12,E15,2060,2094.607082946859,2026-05-13 15:07:40.839,Myanmar,Ammonia
R13,E15,2060,921.2539037024087,2026-05-13 15:07:40.839,Laos,Ammonia
R14,E15,2060,11348.942811775676,2026-05-13 15:07:40.839,Vietnam,Ammonia
R15,E15,2060,737.8658289209432,2026-05-13 15:07:40.839,Brunei,Ammonia
R16,E15,2060,1410.4281233265199,2026-05-13 15:07:40.839,Singapore,Ammonia
R17,E15,2060,9355.070375688885,2026-05-13 15:07:40.839,Malaysia,Ammonia
R19,E15,2060,5837.753209428934,2026-05-13 15:07:40.839,Philippines,Ammonia
R20,E15,2060,201.28363686136157,2026-05-13 15:07:40.839,Timor Leste,Ammonia
R6,E15,2060,166.36937646600026,2026-05-13 15:07:40.839,Cambodia,Ammonia
R1,E16,2060,465651.1561041593,2026-05-13 15:07:40.839,Indonesia,Particulates PM2pt5
R11,E16,2060,94149.01512522482,2026-05-13 15:07:40.839,Thailand,Particulates PM2pt5
R12,E16,2060,3118.0783676730716,2026-05-13 15:07:40.839,Myanmar,Particulates PM2pt5
R13,E16,2060,4355.857350913393,2026-05-13 15:07:40.839,Laos,Particulates PM2pt5
R14,E16,2060,55262.294444268686,2026-05-13 15:07:40.839,Vietnam,Particulates PM2pt5
R15,E16,2060,2379.2288575844,2026-05-13 15:07:40.839,Brunei,Particulates PM2pt5
R16,E16,2060,11612.03918107507,2026-05-13 15:07:40.839,Singapore,Particulates PM2pt5
R17,E16,2060,10544.6292808505,2026-05-13 15:07:40.839,Malaysia,Particulates PM2pt5
R19,E16,2060,34246.22025103596,2026-05-13 15:07:40.839,Philippines,Particulates PM2pt5
R20,E16,2060,1400.9729130272453,2026-05-13 15:07:40.839,Timor Leste,Particulates PM2pt5
R6,E16,2060,3938.738632367889,2026-05-13 15:07:40.839,Cambodia,Particulates PM2pt5
R1,E18,2060,9335.860379685084,2026-05-13 15:07:40.839,Indonesia,Black Carbon
R11,E18,2060,5257.258494530049,2026-05-13 15:07:40.839,Thailand,Black Carbon
R12,E18,2060,847.2311273764341,2026-05-13 15:07:40.839,Myanmar,Black Carbon
R13,E18,2060,851.8194254602749,2026-05-13 15:07:40.839,Laos,Black Carbon
R14,E18,2060,5324.616794721373,2026-05-13 15:07:40.839,Vietnam,Black Carbon
R15,E18,2060,132.29668769913718,2026-05-13 15:07:40.839,Brunei,Black Carbon
R16,E18,2060,1400.148448046841,2026-05-13 15:07:40.839,Singapore,Black Carbon
R17,E18,2060,916.565465355746,2026-05-13 15:07:40.839,Malaysia,Black Carbon
R19,E18,2060,7660.946890430779,2026-05-13 15:07:40.839,Philippines,Black Carbon
R20,E18,2060,176.05897800106726,2026-05-13 15:07:40.839,Timor Leste,Black Carbon
R6,E18,2060,111.19209210148718,2026-05-13 15:07:40.839,Cambodia,Black Carbon
R1,E19,2060,12996.55930867917,2026-05-13 15:07:40.839,Indonesia,Organic Carbon
R11,E19,2060,11417.60978224919,2026-05-13 15:07:40.839,Thailand,Organic Carbon
R12,E19,2060,1465.171313377882,2026-05-13 15:07:40.839,Myanmar,Organic Carbon
R13,E19,2060,1814.8316745037328,2026-05-13 15:07:40.839,Laos,Organic Carbon
R14,E19,2060,7588.610922901651,2026-05-13 15:07:40.839,Vietnam,Organic Carbon
R15,E19,2060,0.21368991979818408,2026-05-13 15:07:40.839,Brunei,Organic Carbon
R16,E19,2060,3985.994585660839,2026-05-13 15:07:40.839,Singapore,Organic Carbon
R17,E19,2060,424.50157260217185,2026-05-13 15:07:40.839,Malaysia,Organic Carbon
R19,E19,2060,13368.5565819469,2026-05-13 15:07:40.839,Philippines,Organic Carbon
R20,E19,2060,606.1233665100253,2026-05-13 15:07:40.839,Timor Leste,Organic Carbon
R6,E19,2060,176.23461199492607,2026-05-13 15:07:40.839,Cambodia,Organic Carbon
R1,E2,2060,902336653.7408683,2026-05-13 15:07:40.839,Indonesia,Carbon Dioxide
R11,E2,2060,443569130.5976154,2026-05-13 15:07:40.839,Thailand,Carbon Dioxide
R12,E2,2060,47831023.55456694,2026-05-13 15:07:40.839,Myanmar,Carbon Dioxide
R13,E2,2060,9284016.860304497,2026-05-13 15:07:40.839,Laos,Carbon Dioxide
R14,E2,2060,226215923.95493835,2026-05-13 15:07:40.839,Vietnam,Carbon Dioxide
R15,E2,2060,29655516.666532554,2026-05-13 15:07:40.839,Brunei,Carbon Dioxide
R16,E2,2060,206102447.62270442,2026-05-13 15:07:40.839,Singapore,Carbon Dioxide
R17,E2,2060,293550388.0651575,2026-05-13 15:07:40.839,Malaysia,Carbon Dioxide
R19,E2,2060,112329764.90919599,2026-05-13 15:07:40.839,Philippines,Carbon Dioxide
R20,E2,2060,622848.7250658157,2026-05-13 15:07:40.839,Timor Leste,Carbon Dioxide
R6,E2,2060,16127531.941784795,2026-05-13 15:07:40.839,Cambodia,Carbon Dioxide
R1,E3,2060,971315.4570463785,2026-05-13 15:07:40.839,Indonesia,Carbon Monoxide
R11,E3,2060,296251.73650667886,2026-05-13 15:07:40.839,Thailand,Carbon Monoxide
R12,E3,2060,43735.591255580235,2026-05-13 15:07:40.839,Myanmar,Carbon Monoxide
R13,E3,2060,49216.49716054876,2026-05-13 15:07:40.839,Laos,Carbon Monoxide
R14,E3,2060,180916.45651567983,2026-05-13 15:07:40.839,Vietnam,Carbon Monoxide
R15,E3,2060,14934.865075904878,2026-05-13 15:07:40.839,Brunei,Carbon Monoxide
R16,E3,2060,42071.867063037804,2026-05-13 15:07:40.839,Singapore,Carbon Monoxide
R17,E3,2060,168076.93949902066,2026-05-13 15:07:40.839,Malaysia,Carbon Monoxide
R19,E3,2060,515417.9826038859,2026-05-13 15:07:40.839,Philippines,Carbon Monoxide
R20,E3,2060,16293.440329845365,2026-05-13 15:07:40.839,Timor Leste,Carbon Monoxide
R6,E3,2060,8984.772863891467,2026-05-13 15:07:40.839,Cambodia,Carbon Monoxide
R1,E4,2060,2103396.0553676016,2026-05-13 15:07:40.839,Indonesia,Methane (Combustion and Biogenic)
R11,E4,2060,152535.02866764844,2026-05-13 15:07:40.839,Thailand,Methane (Combustion and Biogenic)
R12,E4,2060,110696.81874513472,2026-05-13 15:07:40.839,Myanmar,Methane (Combustion and Biogenic)
R13,E4,2060,13891.582977632777,2026-05-13 15:07:40.839,Laos,Methane (Combustion and Biogenic)
R14,E4,2060,183067.5824034268,2026-05-13 15:07:40.839,Vietnam,Methane (Combustion and Biogenic)
R15,E4,2060,38809.47669024033,2026-05-13 15:07:40.839,Brunei,Methane (Combustion and Biogenic)
R16,E4,2060,126936.72645629478,2026-05-13 15:07:40.839,Singapore,Methane (Combustion and Biogenic)
R17,E4,2060,361696.2787044412,2026-05-13 15:07:40.839,Malaysia,Methane (Combustion and Biogenic)
R19,E4,2060,14195.374845630791,2026-05-13 15:07:40.839,Philippines,Methane (Combustion and Biogenic)
R20,E4,2060,1116.7851222624818,2026-05-13 15:07:40.839,Timor Leste,Methane (Combustion and Biogenic)
R6,E4,2060,9189.624806175561,2026-05-13 15:07:40.839,Cambodia,Methane (Combustion and Biogenic)
R1,E5,2060,442338.26263461506,2026-05-13 15:07:40.839,Indonesia,Non Methane Volatile Organic Compounds
R11,E5,2060,90005.32930989584,2026-05-13 15:07:40.839,Thailand,Non Methane Volatile Organic Compounds
R12,E5,2060,31983.88329602767,2026-05-13 15:07:40.839,Myanmar,Non Methane Volatile Organic Compounds
R13,E5,2060,14714.046216475668,2026-05-13 15:07:40.839,Laos,Non Methane Volatile Organic Compounds
R14,E5,2060,72760.76454871654,2026-05-13 15:07:40.839,Vietnam,Non Methane Volatile Organic Compounds
R15,E5,2060,25497.375947759014,2026-05-13 15:07:40.839,Brunei,Non Methane Volatile Organic Compounds
R16,E5,2060,157279.4239233537,2026-05-13 15:07:40.839,Singapore,Non Methane Volatile Organic Compounds
R17,E5,2060,132397.76454698393,2026-05-13 15:07:40.839,Malaysia,Non Methane Volatile Organic Compounds
R19,E5,2060,176485.20029136463,2026-05-13 15:07:40.839,Philippines,Non Methane Volatile Organic Compounds
R20,E5,2060,7615.379039670683,2026-05-13 15:07:40.839,Timor Leste,Non Methane Volatile Organic Compounds
R6,E5,2060,6392.907718170191,2026-05-13 15:07:40.839,Cambodia,Non Methane Volatile Organic Compounds
R1,E7,2060,1511971.47572176,2026-05-13 15:07:40.839,Indonesia,Nitrogen Oxides
R11,E7,2060,1155448.8220409919,2026-05-13 15:07:40.839,Thailand,Nitrogen Oxides
R12,E7,2060,63168.8962009154,2026-05-13 15:07:40.839,Myanmar,Nitrogen Oxides
R13,E7,2060,20170.328907602783,2026-05-13 15:07:40.839,Laos,Nitrogen Oxides
R14,E7,2060,772676.0164384209,2026-05-13 15:07:40.839,Vietnam,Nitrogen Oxides
R15,E7,2060,41069.99949221365,2026-05-13 15:07:40.839,Brunei,Nitrogen Oxides
R16,E7,2060,232996.31435417203,2026-05-13 15:07:40.839,Singapore,Nitrogen Oxides
R17,E7,2060,403964.5539842939,2026-05-13 15:07:40.839,Malaysia,Nitrogen Oxides
R19,E7,2060,516636.8108571345,2026-05-13 15:07:40.839,Philippines,Nitrogen Oxides
R20,E7,2060,1005.2341720649397,2026-05-13 15:07:40.839,Timor Leste,Nitrogen Oxides
R6,E7,2060,46889.33352678571,2026-05-13 15:07:40.839,Cambodia,Nitrogen Oxides
R1,E8,2060,15958.8648779778,2026-05-13 15:07:40.839,Indonesia,Nitrous Oxide
R11,E8,2060,3275.4969857906212,2026-05-13 15:07:40.839,Thailand,Nitrous Oxide
R12,E8,2060,146.76698426370223,2026-05-13 15:07:40.839,Myanmar,Nitrous Oxide
R13,E8,2060,108.38062968894819,2026-05-13 15:07:40.839,Laos,Nitrous Oxide
R14,E8,2060,3018.486410394138,2026-05-13 15:07:40.839,Vietnam,Nitrous Oxide
R15,E8,2060,10.347728067539787,2026-05-13 15:07:40.839,Brunei,Nitrous Oxide
R16,E8,2060,4196.098671167282,2026-05-13 15:07:40.839,Singapore,Nitrous Oxide
R17,E8,2060,660.2808213887863,2026-05-13 15:07:40.839,Malaysia,Nitrous Oxide
R19,E8,2060,1378.6670455226902,2026-05-13 15:07:40.839,Philippines,Nitrous Oxide
R20,E8,2060,17.808018790620395,2026-05-13 15:07:40.839,Timor Leste,Nitrous Oxide
R6,E8,2060,240.97764320628218,2026-05-13 15:07:40.839,Cambodia,Nitrous Oxide
R1,E9,2060,537581.9606241012,2026-05-13 15:07:40.839,Indonesia,Particulates PM10
R11,E9,2060,109527.84263742194,2026-05-13 15:07:40.839,Thailand,Particulates PM10
R12,E9,2060,3192.4679269069534,2026-05-13 15:07:40.839,Myanmar,Particulates PM10
R13,E9,2060,5178.2000005835325,2026-05-13 15:07:40.839,Laos,Particulates PM10
R14,E9,2060,63238.98936187498,2026-05-13 15:07:40.839,Vietnam,Particulates PM10
R15,E9,2060,3099.888040743324,2026-05-13 15:07:40.839,Brunei,Particulates PM10
R16,E9,2060,13013.644212120718,2026-05-13 15:07:40.839,Singapore,Particulates PM10
R17,E9,2060,13769.294477534922,2026-05-13 15:07:40.839,Malaysia,Particulates PM10
R19,E9,2060,35906.92079110751,2026-05-13 15:07:40.839,Philippines,Particulates PM10
R20,E9,2060,1767.9767141843395,2026-05-13 15:07:40.839,Timor Leste,Particulates PM10
R6,E9,2060,4537.996029345159,2026-05-13 15:07:40.839,Cambodia,Particulates PM10
