domain,scenario,scenario_code,sector,subsector,layer,fuel,carrier,region,year,value,unit,value_pj,confident_carrier,fuel_resolved,path_repaired,branch_leaf,branch_path
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2058,4713.72359,GWh,16.969405,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2059,4596.112971,GWh,16.546007,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2060,4487.876294,GWh,16.156355,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2023,2022.087054,GWh,7.279513,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2024,2577.81864,GWh,9.280147,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2025,3133.550226,GWh,11.280781,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2026,3689.281811,GWh,13.281415,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2027,4245.013397,GWh,15.282048,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2028,4800.744983,GWh,17.282682,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2029,5356.476569,GWh,19.283316,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2030,5912.208154,GWh,21.283949,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2031,6873.676933,GWh,24.745237,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2032,8061.294025,GWh,29.020658,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2033,9280.686901,GWh,33.410473,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2034,10764.47995,GWh,38.752128,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2035,12414.470298,GWh,44.692093,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2036,14237.443005,GWh,51.254795,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2037,16238.297769,GWh,58.457872,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2038,18420.188693,GWh,66.312679,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2039,20969.360854,GWh,75.489699,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2040,23523.473387,GWh,84.684504,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2041,26459.877165,GWh,95.255558,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2042,29582.990681,GWh,106.498766,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2043,32879.349341,GWh,118.365658,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2044,36332.421176,GWh,130.796716,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2045,39922.62884,GWh,143.721464,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2046,43627.769907,GWh,157.059972,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2047,47677.70249,GWh,171.639729,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2048,51798.950619,GWh,186.476222,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2049,55701.382398,GWh,200.524977,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2050,59871.856815,GWh,215.538685,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2051,64082.308233,GWh,230.69631,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2052,68305.612376,GWh,245.900205,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2053,72515.032984,GWh,261.054119,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2054,76684.786616,GWh,276.065232,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2055,80790.537006,GWh,290.845933,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2056,84809.80428,GWh,305.315295,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2057,88722.280999,GWh,319.400212,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2058,92510.053145,GWh,333.036191,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2059,96157.729508,GWh,346.167826,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2060,99652.487071,GWh,358.748953,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2023,670.0,GWh,2.412,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2024,956.507555,GWh,3.443427,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2025,1243.015111,GWh,4.474854,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2026,1529.522666,GWh,5.506282,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2027,1816.030222,GWh,6.537709,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2028,2102.537777,GWh,7.569136,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2029,2389.045333,GWh,8.600563,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2030,2675.552888,GWh,9.63199,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2031,3149.051159,GWh,11.336584,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2032,3695.090341,GWh,13.302325,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2033,4322.546705,GWh,15.561168,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2034,5061.604877,GWh,18.221778,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2035,5894.358279,GWh,21.21969,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2036,6854.058592,GWh,24.674611,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2037,7942.109626,GWh,28.591595,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2038,9185.51754,GWh,33.067863,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2039,10521.374874,GWh,37.87695,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2040,12154.182056,GWh,43.755055,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2041,13961.60051,GWh,50.261762,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2042,15953.175245,GWh,57.431431,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2043,18138.450701,GWh,65.298423,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2044,20525.774461,GWh,73.892788,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2045,23121.938975,GWh,83.23898,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2046,25932.902047,GWh,93.358447,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2047,28963.155448,GWh,104.26736,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2048,32492.789885,GWh,116.974044,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2049,35979.795074,GWh,129.527262,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2050,39988.076385,GWh,143.957075,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2051,44304.695154,GWh,159.496903,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2052,48931.42218,GWh,176.15312,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2053,53866.651168,GWh,193.919944,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2054,59105.170663,GWh,212.778614,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2055,64638.01827,GWh,232.696866,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2056,70452.4288,GWh,253.628744,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2057,76531.884186,GWh,275.514783,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2058,82856.268499,GWh,298.282567,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2059,89402.126414,GWh,321.847655,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2060,96143.018377,GWh,346.114866,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2023,1754.771298,GWh,6.317177,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2024,2518.074027,GWh,9.065066,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2025,3281.376757,GWh,11.812956,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2026,4044.679486,GWh,14.560846,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2027,4807.982216,GWh,17.308736,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2028,5571.284946,GWh,20.056626,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2029,6334.587675,GWh,22.804516,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2030,7097.890405,GWh,25.552405,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2031,9302.956663,GWh,33.490644,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2032,11955.428581,GWh,43.039543,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2033,15078.920992,GWh,54.284116,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2034,18688.584409,GWh,67.278904,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2035,22793.324067,GWh,82.055967,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2036,27396.559551,GWh,98.627614,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2037,32497.958433,GWh,116.99265,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2038,38099.059984,GWh,137.156616,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2039,44198.449024,GWh,159.114416,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2040,50793.399248,GWh,182.856237,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2041,57880.991248,GWh,208.371568,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2042,65456.313335,GWh,235.642728,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2043,73512.316123,GWh,264.644338,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2044,82036.673826,GWh,295.332026,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2045,91004.72733,GWh,327.617018,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2046,100385.723502,GWh,361.388605,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2047,110151.104927,GWh,396.543978,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2048,120271.681555,GWh,432.978054,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2049,130717.831172,GWh,470.584192,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2050,141458.214528,GWh,509.249572,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2051,152570.116247,GWh,549.252418,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2052,164036.212808,GWh,590.530366,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2053,175837.83244,GWh,633.016197,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2054,187955.175047,GWh,676.63863,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2055,200367.520834,GWh,721.323075,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2056,213053.421705,GWh,766.992318,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2057,225990.872346,GWh,813.56714,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2058,239157.460145,GWh,860.966857,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2059,252530.494834,GWh,909.109781,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2060,266087.119871,GWh,957.913632,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2024,6069.843914,GWh,21.851438,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2025,12139.687829,GWh,43.702876,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2026,18209.531743,GWh,65.554314,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2027,24279.375657,GWh,87.405752,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2028,30349.219571,GWh,109.25719,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2029,36419.063486,GWh,131.108629,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2030,42488.9074,GWh,152.960067,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2031,49731.914312,GWh,179.034892,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2032,56157.61624,GWh,202.167418,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2033,62068.430482,GWh,223.44635,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2034,67544.570438,GWh,243.160454,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2035,73393.14309,GWh,264.215315,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2036,78996.614871,GWh,284.387814,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2037,83696.856889,GWh,301.308685,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2038,88969.885904,GWh,320.291589,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2039,94128.874281,GWh,338.863947,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2040,99192.590024,GWh,357.093324,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2041,104860.998476,GWh,377.499595,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2042,109755.58921,GWh,395.120121,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2043,114577.881173,GWh,412.480372,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2044,119979.136998,GWh,431.924893,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
