Country,Year,Scenario,Size_group,Efficiency_level,ownership_parent_pct,size_share_pct,eff_share_pct,leaf_ownership_pct,efficiency_pct,useful_energy_intensity_toe,kwh_unit,price_usd,crf,annualized_capital_usd,tariff_usd_per_kwh,om_electricity_usd,demand_cost_usd_per_hh,unit_capacity_kw,device_thousand,source
Philippines,2032,RAS,Medium,High_eff,65.56,7.55924407559244,62.698412698412696,3.1,100.0,0.03911435941530524,454.9,1438.21,0.13965065846950367,200.84697351742489,0.172,78.24279999999999,279.0897735174249,0.051929223744292236,,projected
Philippines,2032,RAS,Medium,Low_eff,65.56,7.55924407559244,7.804232804232804,0.38,68.52967761373908,0.03911435941530524,663.8,1369.72,0.13965065846950367,191.28229991884857,0.172,114.17359999999998,305.45589991884856,0.051929223744292236,,projected
Philippines,2032,RAS,Medium,Mid_eff,65.56,7.55924407559244,29.497354497354493,1.46,90.72596729158356,0.03911435941530524,501.4,1276.83,0.13965065846950367,178.31015025361637,0.172,86.2408,264.55095025361635,0.051929223744292236,,projected
Philippines,2032,RAS,Small,High_eff,65.56,87.1912808719128,54.36926605504586,31.09,100.0,0.026242476354256233,305.2,620.7,0.13965065846950367,86.68116371202093,0.172,52.49439999999999,139.17556371202093,0.03484018264840182,,projected
Philippines,2032,RAS,Small,Low_eff,65.56,87.1912808719128,33.727064220183486,19.28,58.85075202468183,0.026242476354256233,518.6,415.44,0.13965065846950367,58.016469554570605,0.172,89.19919999999999,147.21566955457058,0.03484018264840182,,projected
Philippines,2032,RAS,Small,Mid_eff,65.56,87.1912808719128,11.903669724770642,6.81,86.33663366336634,0.026242476354256233,353.5,508.72,0.13965065846950367,71.04308297660592,0.172,60.80199999999999,131.8450829766059,0.03484018264840182,,projected
Philippines,2033,RAS,Large,High_eff,66.29,5.590559055905589,72.98747763864043,2.71,100.0,0.0428804815133276,498.7,2109.05,0.13965065846950367,294.53022124510676,0.172,85.7764,380.3066212451067,0.05692922374429223,,projected
Philippines,2033,RAS,Large,Low_eff,66.29,5.590559055905589,5.724508050089446,0.21,65.60978818576503,0.0428804815133276,760.1,2008.62,0.13965065846950367,280.50510561501443,0.172,130.7372,411.2423056150144,0.05692922374429223,,projected
Philippines,2033,RAS,Large,Mid_eff,66.29,5.590559055905589,21.288014311270125,0.79,82.4297520661157,0.0428804815133276,605.0,1947.73,0.13965065846950367,272.0017770208064,0.172,104.05999999999999,376.0617770208064,0.05692922374429223,,projected
Philippines,2033,RAS,Medium,High_eff,66.29,7.110711071107109,64.55696202531645,3.05,100.0,0.03911435941530524,454.9,1445.4,0.13965065846950367,201.85106175182062,0.172,78.24279999999999,280.0938617518206,0.051929223744292236,,projected
Philippines,2033,RAS,Medium,Low_eff,66.29,7.110711071107109,7.4542897327707465,0.35,68.52967761373908,0.03911435941530524,663.8,1376.57,0.13965065846950367,192.23890692936465,0.172,114.17359999999998,306.4125069293646,0.051929223744292236,,projected
Philippines,2033,RAS,Medium,Mid_eff,66.29,7.110711071107109,27.988748241912802,1.32,90.72596729158356,0.03911435941530524,501.4,1283.21,0.13965065846950367,179.2011214546518,0.172,86.2408,265.4419214546518,0.051929223744292236,,projected
Philippines,2033,RAS,Small,High_eff,66.29,87.29872987298728,57.48653912246535,33.27,100.0,0.026242476354256233,305.2,616.62,0.13965065846950367,86.11138902546536,0.172,52.49439999999999,138.60578902546536,0.03484018264840182,,projected
Philippines,2033,RAS,Small,Low_eff,66.29,87.29872987298728,31.423989002176654,18.19,58.85075202468183,0.026242476354256233,518.6,417.51,0.13965065846950367,58.30554641760248,0.172,89.19919999999999,147.50474641760246,0.03484018264840182,,projected
Philippines,2033,RAS,Small,Mid_eff,66.29,87.29872987298728,11.089471875358003,6.42,86.33663366336634,0.026242476354256233,353.5,507.99,0.13965065846950367,70.94113799592317,0.172,60.80199999999999,131.74313799592318,0.03484018264840182,,projected
Philippines,2034,RAS,Large,High_eff,67.21,6.01,76.2063227953411,3.08,100.0,0.0428804815133276,498.7,2119.6,0.13965065846950367,296.00353569195994,0.172,85.7764,381.77993569195996,0.05692922374429223,,projected
Philippines,2034,RAS,Large,Low_eff,67.21,6.01,4.9916805324459235,0.2,65.60978818576503,0.0428804815133276,760.1,2018.67,0.13965065846950367,281.908594732633,0.172,130.7372,412.645794732633,0.05692922374429223,,projected
Philippines,2034,RAS,Large,Mid_eff,67.21,6.01,18.80199667221298,0.76,82.4297520661157,0.0428804815133276,605.0,1957.46,0.13965065846950367,273.36057792771464,0.172,104.05999999999999,377.42057792771465,0.05692922374429223,,projected
Philippines,2034,RAS,Medium,High_eff,67.21,7.12,69.10112359550563,3.31,100.0,0.03911435941530524,454.9,1452.63,0.13965065846950367,202.86073601255512,0.172,78.24279999999999,281.1035360125551,0.051929223744292236,,projected
Philippines,2034,RAS,Medium,Low_eff,67.21,7.12,6.460674157303371,0.31,68.52967761373908,0.03911435941530524,663.8,1383.46,0.13965065846950367,193.20109996621954,0.172,114.17359999999998,307.3746999662195,0.051929223744292236,,projected
Philippines,2034,RAS,Medium,Mid_eff,67.21,7.12,24.43820224719101,1.17,90.72596729158356,0.03911435941530524,501.4,1289.63,0.13965065846950367,180.09767868202604,0.172,86.2408,266.33847868202605,0.051929223744292236,,projected
Philippines,2034,RAS,Small,High_eff,67.21,86.87,60.84954529757108,35.53,100.0,0.026242476354256233,305.2,612.73,0.13965065846950367,85.56814796401899,0.172,52.49439999999999,138.062547964019,0.03484018264840182,,projected
Philippines,2034,RAS,Small,Low_eff,67.21,86.87,28.93979509612064,16.89,58.85075202468183,0.026242476354256233,518.6,419.6,0.13965065846950367,58.59741629380374,0.172,89.19919999999999,147.79661629380374,0.03484018264840182,,projected
Philippines,2034,RAS,Small,Mid_eff,67.21,86.87,10.210659606308276,5.96,86.33663366336634,0.026242476354256233,353.5,507.37,0.13965065846950367,70.85455458767208,0.172,60.80199999999999,131.65655458767208,0.03484018264840182,,projected
Philippines,2035,RAS,Large,High_eff,67.91,6.460646064606461,79.41176470588235,3.49,100.0,0.0428804815133276,498.7,2130.2,0.13965065846950367,297.4838326717367,0.172,85.7764,383.26023267173673,0.05692922374429223,,projected
Philippines,2035,RAS,Large,Low_eff,67.91,6.460646064606461,4.334365325077401,0.19,65.60978818576503,0.0428804815133276,760.1,2028.76,0.13965065846950367,283.3176698765903,0.172,130.7372,414.05486987659026,0.05692922374429223,,projected
Philippines,2035,RAS,Large,Mid_eff,67.91,6.460646064606461,16.25386996904025,0.71,82.4297520661157,0.0428804815133276,605.0,1967.25,0.13965065846950367,274.7277578741311,0.172,104.05999999999999,378.7877578741311,0.05692922374429223,,projected
Philippines,2035,RAS,Medium,High_eff,67.91,7.580758075807581,75.59366754617415,3.89,100.0,0.03911435941530524,454.9,1459.89,0.13965065846950367,203.87459979304373,0.172,78.24279999999999,282.1173997930437,0.051929223744292236,,projected
Philippines,2035,RAS,Medium,Low_eff,67.91,7.580758075807581,5.145118733509236,0.26,68.52967761373908,0.03911435941530524,663.8,1390.37,0.13965065846950367,194.1660860162438,0.172,114.17359999999998,308.3396860162438,0.051929223744292236,,projected
Philippines,2035,RAS,Medium,Mid_eff,67.91,7.580758075807581,19.261213720316622,0.99,90.72596729158356,0.03911435941530524,501.4,1296.08,0.13965065846950367,180.9984254291543,0.172,86.2408,267.2392254291543,0.051929223744292236,,projected
Philippines,2035,RAS,Small,High_eff,67.91,85.95859585958596,64.35136707388016,37.57,100.0,0.026242476354256233,305.2,609.04,0.13965065846950367,85.0528370342665,0.172,52.49439999999999,137.5472370342665,0.03484018264840182,,projected
Philippines,2035,RAS,Small,Low_eff,67.91,85.95859585958596,26.352530541012214,15.38,58.85075202468183,0.026242476354256233,518.6,421.7,0.13965065846950367,58.8906826765897,0.172,89.19919999999999,148.0898826765897,0.03484018264840182,,projected
Philippines,2035,RAS,Small,Mid_eff,67.91,85.95859585958596,9.296102385107622,5.43,86.33663366336634,0.026242476354256233,353.5,506.83,0.13965065846950367,70.77914323209855,0.172,60.80199999999999,131.58114323209855,0.03484018264840182,,projected
Philippines,2036,RAS,Large,High_eff,68.8,7.58924107589241,86.034255599473,4.49,100.0,0.0428804815133276,498.7,2140.85,0.13965065846950367,298.9711121844369,0.172,85.7764,384.7475121844369,0.05692922374429223,,projected
Philippines,2036,RAS,Large,Low_eff,68.8,7.58924107589241,2.898550724637681,0.15,65.60978818576503,0.0428804815133276,760.1,2038.9,0.13965065846950367,284.73372755347106,0.172,130.7372,415.47092755347103,0.05692922374429223,,projected
Philippines,2036,RAS,Large,Mid_eff,68.8,7.58924107589241,11.067193675889328,0.57,82.4297520661157,0.0428804815133276,605.0,1977.09,0.13965065846950367,276.101920353471,0.172,104.05999999999999,380.161920353471,0.05692922374429223,,projected
Philippines,2036,RAS,Medium,High_eff,68.8,9.059094090590941,91.61147902869757,5.71,100.0,0.03911435941530524,454.9,1467.19,0.13965065846950367,204.8940495998711,0.172,78.24279999999999,283.1368495998711,0.051929223744292236,,projected
Philippines,2036,RAS,Medium,Low_eff,68.8,9.059094090590941,1.7660044150110374,0.11,68.52967761373908,0.03911435941530524,663.8,1397.33,0.13965065846950367,195.13805459919155,0.172,114.17359999999998,309.3116545991915,0.051929223744292236,,projected
Philippines,2036,RAS,Medium,Mid_eff,68.8,9.059094090590941,6.62251655629139,0.41,90.72596729158356,0.03911435941530524,501.4,1302.56,0.13965065846950367,181.90336169603668,0.172,86.2408,268.1441616960367,0.051929223744292236,,projected
Philippines,2036,RAS,Small,High_eff,68.8,83.35166483351665,74.94001919385796,42.98,100.0,0.026242476354256233,305.2,605.52,0.13965065846950367,84.56126671645386,0.172,52.49439999999999,137.05566671645386,0.03484018264840182,,projected
Philippines,2036,RAS,Small,Low_eff,68.8,83.35166483351665,18.52207293666027,10.62,58.85075202468183,0.026242476354256233,518.6,423.81,0.13965065846950367,59.18534556596035,0.172,89.19919999999999,148.38454556596034,0.03484018264840182,,projected
Philippines,2036,RAS,Small,Mid_eff,68.8,83.35166483351665,6.537907869481765,3.75,86.33663366336634,0.026242476354256233,353.5,506.39,0.13965065846950367,70.71769694237196,0.172,60.80199999999999,131.51969694237195,0.03484018264840182,,projected
Philippines,2037,RAS,Large,High_eff,69.67,7.990799079907991,89.11138923654568,4.96,100.0,0.0428804815133276,498.7,2151.55,0.13965065846950367,300.46537423006066,0.172,85.7764,386.2417742300606,0.05692922374429223,,projected
Philippines,2037,RAS,Large,Low_eff,69.67,7.990799079907991,2.252816020025031,0.13,65.60978818576503,0.0428804815133276,760.1,2049.1,0.13965065846950367,286.15816426986,0.172,130.7372,416.89536426986,0.05692922374429223,,projected
Philippines,2037,RAS,Large,Mid_eff,69.67,7.990799079907991,8.635794743429285,0.48,82.4297520661157,0.0428804815133276,605.0,1986.97,0.13965065846950367,277.4816688591497,0.172,104.05999999999999,381.5416688591497,0.05692922374429223,,projected
Philippines,2037,RAS,Medium,High_eff,69.67,10.361036103610363,95.46332046332046,6.89,100.0,0.03911435941530524,454.9,1474.53,0.13965065846950367,205.91908543303725,0.172,78.24279999999999,284.16188543303724,0.051929223744292236,,projected
Philippines,2037,RAS,Medium,Low_eff,69.67,10.361036103610363,0.9652509652509652,0.07,68.52967761373908,0.03911435941530524,663.8,1404.31,0.13965065846950367,196.11281619530868,0.172,114.17359999999998,310.2864161953087,0.051929223744292236,,projected
Philippines,2037,RAS,Medium,Mid_eff,69.67,10.361036103610363,3.571428571428571,0.26,90.72596729158356,0.03911435941530524,501.4,1309.07,0.13965065846950367,182.81248748267316,0.172,86.2408,269.05328748267317,0.051929223744292236,,projected
Philippines,2037,RAS,Small,High_eff,69.67,81.64816481648165,80.41401273885351,45.74,100.0,0.026242476354256233,305.2,602.19,0.13965065846950367,84.09623002375042,0.172,52.49439999999999,136.5906300237504,0.03484018264840182,,projected
Philippines,2037,RAS,Small,Low_eff,69.67,81.64816481648165,14.478196962273396,8.24,58.85075202468183,0.026242476354256233,518.6,425.93,0.13965065846950367,59.4814049619157,0.172,89.19919999999999,148.6806049619157,0.03484018264840182,,projected
Philippines,2037,RAS,Small,Mid_eff,69.67,81.64816481648165,5.107790298873102,2.91,86.33663366336634,0.026242476354256233,353.5,506.03,0.13965065846950367,70.66742270532293,0.172,60.80199999999999,131.46942270532293,0.03484018264840182,,projected
Philippines,2038,RAS,Large,High_eff,70.53,8.3008300830083,92.04819277108435,5.39,100.0,0.0428804815133276,498.7,2162.31,0.13965065846950367,301.9680153151925,0.172,85.7764,387.74441531519244,0.05692922374429223,,projected
Philippines,2038,RAS,Large,Low_eff,70.53,8.3008300830083,1.6867469879518076,0.1,65.60978818576503,0.0428804815133276,760.1,2059.34,0.13965065846950367,287.5881870125877,0.172,130.7372,418.3253870125877,0.05692922374429223,,projected
Philippines,2038,RAS,Large,Mid_eff,70.53,8.3008300830083,6.265060240963856,0.36,82.4297520661157,0.0428804815133276,605.0,1996.91,0.13965065846950367,278.86979640433657,0.172,104.05999999999999,382.92979640433657,0.05692922374429223,,projected
Philippines,2038,RAS,Medium,High_eff,70.53,12.091209120912092,97.18775847808105,8.29,100.0,0.03911435941530524,454.9,1481.9,0.13965065846950367,206.9483107859575,0.172,78.24279999999999,285.19111078595745,0.051929223744292236,,projected
Philippines,2038,RAS,Medium,Low_eff,70.53,12.091209120912092,0.5789909015715469,0.05,68.52967761373908,0.03911435941530524,663.8,1411.33,0.13965065846950367,197.0931638177646,0.172,114.17359999999998,311.26676381776457,0.051929223744292236,,projected
Philippines,2038,RAS,Medium,Mid_eff,70.53,12.091209120912092,2.2332506203473947,0.19,90.72596729158356,0.03911435941530524,501.4,1315.62,0.13965065846950367,183.7271992956484,0.172,86.2408,269.9679992956484,0.051929223744292236,,projected
Philippines,2038,RAS,Small,High_eff,70.53,79.6079607960796,86.01758793969849,48.29,100.0,0.026242476354256233,305.2,599.03,0.13965065846950367,83.65493394298677,0.172,52.49439999999999,136.14933394298677,0.03484018264840182,,projected
Philippines,2038,RAS,Small,Low_eff,70.53,79.6079607960796,10.339195979899499,5.81,58.85075202468183,0.026242476354256233,518.6,428.06,0.13965065846950367,59.778860864455744,0.172,89.19919999999999,148.97806086445573,0.03484018264840182,,projected
Philippines,2038,RAS,Small,Mid_eff,70.53,79.6079607960796,3.6432160804020097,2.05,86.33663366336634,0.026242476354256233,353.5,505.76,0.13965065846950367,70.62971702753617,0.172,60.80199999999999,131.43171702753617,0.03484018264840182,,projected
Philippines,2039,RAS,Large,High_eff,71.57,8.429157084291571,93.83155397390274,5.66,100.0,0.0428804815133276,498.7,2173.12,0.13965065846950367,303.4776389332478,0.172,85.7764,389.2540389332478,0.05692922374429223,,projected
Philippines,2039,RAS,Large,Low_eff,71.57,8.429157084291571,1.3048635824436539,0.08,65.60978818576503,0.0428804815133276,760.1,2069.64,0.13965065846950367,289.02658879482357,0.172,130.7372,419.76378879482354,0.05692922374429223,,projected
Philippines,2039,RAS,Large,Mid_eff,71.57,8.429157084291571,4.863582443653618,0.29,82.4297520661157,0.0428804815133276,605.0,2006.89,0.13965065846950367,280.26350997586223,0.172,104.05999999999999,384.32350997586224,0.05692922374429223,,projected
Philippines,2039,RAS,Medium,High_eff,71.57,13.218678132186778,97.95763993948563,9.27,100.0,0.03911435941530524,454.9,1489.31,0.13965065846950367,207.9831221652165,0.172,78.24279999999999,286.2259221652165,0.051929223744292236,,projected
Philippines,2039,RAS,Medium,Low_eff,71.57,13.218678132186778,0.45385779122541603,0.04,68.52967761373908,0.03911435941530524,663.8,1418.39,0.13965065846950367,198.07909746655932,0.172,114.17359999999998,312.2526974665593,0.051929223744292236,,projected
Philippines,2039,RAS,Medium,Mid_eff,71.57,13.218678132186778,1.588502269288956,0.15,90.72596729158356,0.03911435941530524,501.4,1322.19,0.13965065846950367,184.64470412179307,0.172,86.2408,270.8855041217931,0.051929223744292236,,projected
Philippines,2039,RAS,Small,High_eff,71.57,78.35216478352164,89.21643695763144,50.03,100.0,0.026242476354256233,305.2,596.04,0.13965065846950367,83.23737847416297,0.172,52.49439999999999,135.73177847416295,0.03484018264840182,,projected
Philippines,2039,RAS,Small,Low_eff,71.57,78.35216478352164,7.976008167432363,4.47,58.85075202468183,0.026242476354256233,518.6,430.2,0.13965065846950367,60.07771327358048,0.172,89.19919999999999,149.27691327358048,0.03484018264840182,,projected
Philippines,2039,RAS,Small,Mid_eff,71.57,78.35216478352164,2.807554874936192,1.58,86.33663366336634,0.026242476354256233,353.5,505.56,0.13965065846950367,70.60178689584228,0.172,60.80199999999999,131.40378689584227,0.03484018264840182,,projected
Philippines,2040,RAS,Large,High_eff,72.4,8.500850085008501,95.52941176470587,5.88,100.0,0.0428804815133276,498.7,2183.99,0.13965065846950367,304.99564159081126,0.172,85.7764,390.7720415908112,0.05692922374429223,,projected
Philippines,2040,RAS,Large,Low_eff,72.4,8.500850085008501,0.9411764705882354,0.06,65.60978818576503,0.0428804815133276,760.1,2079.99,0.13965065846950367,290.4719731099829,0.172,130.7372,421.2091731099829,0.05692922374429223,,projected
Philippines,2040,RAS,Large,Mid_eff,72.4,8.500850085008501,3.5294117647058822,0.22,82.4297520661157,0.0428804815133276,605.0,2016.93,0.13965065846950367,281.66560258689606,0.172,104.05999999999999,385.72560258689606,0.05692922374429223,,projected
Philippines,2040,RAS,Medium,High_eff,72.4,14.321432143214322,98.60335195530728,10.22,100.0,0.03911435941530524,454.9,1496.76,0.13965065846950367,209.0235195708143,0.172,78.24279999999999,287.2663195708143,0.051929223744292236,,projected
Philippines,2040,RAS,Medium,Low_eff,72.4,14.321432143214322,0.2793296089385475,0.03,68.52967761373908,0.03911435941530524,663.8,1425.48,0.13965065846950367,199.06922063510808,0.172,114.17359999999998,313.24282063510805,0.051929223744292236,,projected
Philippines,2040,RAS,Medium,Mid_eff,72.4,14.321432143214322,1.11731843575419,0.12,90.72596729158356,0.03911435941530524,501.4,1328.8,0.13965065846950367,185.56779497427647,0.172,86.2408,271.80859497427645,0.051929223744292236,,projected
Philippines,2040,RAS,Small,High_eff,72.4,77.17771777177718,92.082415446417,51.44,100.0,0.026242476354256233,305.2,593.22,0.13965065846950367,82.84356361727897,0.172,52.49439999999999,135.33796361727897,0.03484018264840182,,projected
Philippines,2040,RAS,Small,Low_eff,72.4,77.17771777177718,5.857198393157962,3.27,58.85075202468183,0.026242476354256233,518.6,432.35,0.13965065846950367,60.37796218928992,0.172,89.19919999999999,149.5771621892899,0.03484018264840182,,projected
Philippines,2040,RAS,Small,Mid_eff,72.4,77.17771777177718,2.0603861604250358,1.15,86.33663366336634,0.026242476354256233,353.5,505.45,0.13965065846950367,70.58642532341062,0.172,60.80199999999999,131.38842532341062,0.03484018264840182,,projected
Philippines,2041,RAS,Large,High_eff,73.41,8.56,96.96261682242991,6.09,100.0,0.0428804815133276,498.7,2194.91,0.13965065846950367,306.5206267812983,0.172,85.7764,392.2970267812983,0.05692922374429223,,projected
Philippines,2041,RAS,Large,Low_eff,73.41,8.56,0.5841121495327103,0.04,65.60978818576503,0.0428804815133276,760.1,2090.39,0.13965065846950367,291.92433995806573,0.172,130.7372,422.66153995806576,0.05692922374429223,,projected
Philippines,2041,RAS,Large,Mid_eff,73.41,8.56,2.453271028037383,0.15,82.4297520661157,0.0428804815133276,605.0,2027.01,0.13965065846950367,283.0732812242686,0.172,104.05999999999999,387.1332812242686,0.05692922374429223,,projected
Philippines,2041,RAS,Medium,High_eff,73.41,15.439999999999998,99.02849740932642,11.22,100.0,0.03911435941530524,454.9,1504.24,0.13965065846950367,210.0681064961662,0.172,78.24279999999999,288.3109064961662,0.051929223744292236,,projected
Philippines,2041,RAS,Medium,Low_eff,73.41,15.439999999999998,0.19430051813471502,0.02,68.52967761373908,0.03911435941530524,663.8,1432.61,0.13965065846950367,200.06492982999563,0.172,114.17359999999998,314.2385298299956,0.051929223744292236,,projected
Philippines,2041,RAS,Medium,Mid_eff,73.41,15.439999999999998,0.7772020725388601,0.09,90.72596729158356,0.03911435941530524,501.4,1335.45,0.13965065846950367,186.49647185309868,0.172,86.2408,272.73727185309866,0.051929223744292236,,projected
Philippines,2041,RAS,Small,High_eff,73.41,76.0,94.5921052631579,52.77,100.0,0.026242476354256233,305.2,590.56,0.13965065846950367,82.47209286575008,0.172,52.49439999999999,134.96649286575007,0.03484018264840182,,projected
Philippines,2041,RAS,Small,Low_eff,73.41,76.0,4.0,2.23,58.85075202468183,0.026242476354256233,518.6,434.51,0.13965065846950367,60.67960761158404,0.172,89.19919999999999,149.87880761158402,0.03484018264840182,,projected
Philippines,2041,RAS,Small,Mid_eff,73.41,76.0,1.4078947368421053,0.79,86.33663366336634,0.026242476354256233,353.5,505.42,0.13965065846950367,70.58223580365654,0.172,60.80199999999999,131.38423580365654,0.03484018264840182,,projected
Philippines,2042,RAS,Large,High_eff,74.4,8.629137086291372,98.03012746234067,6.29,100.0,0.0428804815133276,498.7,2205.88,0.13965065846950367,308.0525945047088,0.172,85.7764,393.8289945047088,0.05692922374429223,,projected
Philippines,2042,RAS,Large,Low_eff,74.4,8.629137086291372,0.4634994206257242,0.03,65.60978818576503,0.0428804815133276,760.1,2100.84,0.13965065846950367,293.38368933907213,0.172,130.7372,424.12088933907216,0.05692922374429223,,projected
Philippines,2042,RAS,Large,Mid_eff,74.4,8.629137086291372,1.5063731170336037,0.1,82.4297520661157,0.0428804815133276,605.0,2037.15,0.13965065846950367,284.48933890114944,0.172,104.05999999999999,388.54933890114944,0.05692922374429223,,projected
Philippines,2042,RAS,Medium,High_eff,74.4,16.498350164983503,99.39393939393939,12.2,100.0,0.03911435941530524,454.9,1511.76,0.13965065846950367,211.11827944785688,0.172,78.24279999999999,289.36107944785687,0.051929223744292236,,projected
Philippines,2042,RAS,Medium,Low_eff,74.4,16.498350164983503,0.12121212121212122,0.02,68.52967761373908,0.03911435941530524,663.8,1439.77,0.13965065846950367,201.0648285446373,0.172,114.17359999999998,315.23842854463726,0.051929223744292236,,projected
Philippines,2042,RAS,Medium,Mid_eff,74.4,16.498350164983503,0.48484848484848486,0.06,90.72596729158356,0.03911435941530524,501.4,1342.13,0.13965065846950367,187.42933825167498,0.172,86.2408,273.670138251675,0.051929223744292236,,projected
Philippines,2042,RAS,Small,High_eff,74.4,74.87251274872513,96.58119658119658,53.81,100.0,0.026242476354256233,305.2,588.05,0.13965065846950367,82.12156971299163,0.172,52.49439999999999,134.6159697129916,0.03484018264840182,,projected
Philippines,2042,RAS,Small,Low_eff,74.4,74.87251274872513,2.5240384615384617,1.4,58.85075202468183,0.026242476354256233,518.6,436.68,0.13965065846950367,60.982649540462866,0.172,89.19919999999999,150.18184954046285,0.03484018264840182,,projected
Philippines,2042,RAS,Small,Mid_eff,74.4,74.87251274872513,0.8947649572649574,0.5,86.33663366336634,0.026242476354256233,353.5,505.47,0.13965065846950367,70.58921833658002,0.172,60.80199999999999,131.39121833658,0.03484018264840182,,projected
Philippines,2043,RAS,Large,High_eff,75.39,8.68913108689131,98.84925201380898,6.48,100.0,0.0428804815133276,498.7,2216.91,0.13965065846950367,309.59294126762734,0.172,85.7764,395.3693412676273,0.05692922374429223,,projected
Philippines,2043,RAS,Large,Low_eff,75.39,8.68913108689131,0.23014959723820483,0.02,65.60978818576503,0.0428804815133276,760.1,2111.34,0.13965065846950367,294.8500212530019,0.172,130.7372,425.58722125300187,0.05692922374429223,,projected
Philippines,2043,RAS,Large,Mid_eff,75.39,8.68913108689131,0.9205983889528193,0.06,82.4297520661157,0.0428804815133276,605.0,2047.33,0.13965065846950367,285.91098260436894,0.172,104.05999999999999,389.97098260436894,0.05692922374429223,,projected
Philippines,2043,RAS,Medium,High_eff,75.39,17.55824417558244,99.65831435079727,13.19,100.0,0.03911435941530524,454.9,1519.32,0.13965065846950367,212.1740384258863,0.172,78.24279999999999,290.4168384258863,0.051929223744292236,,projected
Philippines,2043,RAS,Medium,Low_eff,75.39,17.55824417558244,0.056947608200455586,0.01,68.52967761373908,0.03911435941530524,663.8,1446.97,0.13965065846950367,202.07031328561771,0.172,114.17359999999998,316.2439132856177,0.051929223744292236,,projected
Philippines,2043,RAS,Medium,Mid_eff,75.39,17.55824417558244,0.2847380410022779,0.04,90.72596729158356,0.03911435941530524,501.4,1348.84,0.13965065846950367,188.36639417000532,0.172,86.2408,274.6071941700053,0.051929223744292236,,projected
Philippines,2043,RAS,Small,High_eff,75.39,73.75262473752625,98.14262472885031,54.57,100.0,0.026242476354256233,305.2,585.69,0.13965065846950367,81.79199415900361,0.172,52.49439999999999,134.2863941590036,0.03484018264840182,,projected
Philippines,2043,RAS,Small,Low_eff,75.39,73.75262473752625,1.3693058568329717,0.76,58.85075202468183,0.026242476354256233,518.6,438.86,0.13965065846950367,61.28708797592638,0.172,89.19919999999999,150.48628797592636,0.03484018264840182,,projected
Philippines,2043,RAS,Small,Mid_eff,75.39,73.75262473752625,0.48806941431670275,0.27,86.33663366336634,0.026242476354256233,353.5,505.59,0.13965065846950367,70.60597641559636,0.172,60.80199999999999,131.40797641559635,0.03484018264840182,,projected
Philippines,2044,RAS,Large,High_eff,76.36,8.700000000000001,99.42528735632183,6.61,100.0,0.0428804815133276,498.7,2228.0,0.13965065846950367,311.14166707005415,0.172,85.7764,396.9180670700541,0.05692922374429223,,projected
Philippines,2044,RAS,Large,Low_eff,76.36,8.700000000000001,0.11494252873563218,0.01,65.60978818576503,0.0428804815133276,760.1,2121.9,0.13965065846950367,296.3247322064399,0.172,130.7372,427.0619322064399,0.05692922374429223,,projected
Philippines,2044,RAS,Large,Mid_eff,76.36,8.700000000000001,0.45977011494252873,0.03,82.4297520661157,0.0428804815133276,605.0,2057.57,0.13965065846950367,287.3410053470967,0.172,104.05999999999999,391.4010053470967,0.05692922374429223,,projected
Philippines,2044,RAS,Medium,High_eff,76.36,18.47,99.78343259339469,14.07,100.0,0.03911435941530524,454.9,1526.92,0.13965065846950367,213.23538343025456,0.172,78.24279999999999,291.47818343025455,0.051929223744292236,,projected
Philippines,2044,RAS,Medium,Low_eff,76.36,18.47,0.05414185165132648,0.01,68.52967761373908,0.03911435941530524,663.8,1454.21,0.13965065846950367,203.08138405293693,0.172,114.17359999999998,317.2549840529369,0.051929223744292236,,projected
Philippines,2044,RAS,Medium,Mid_eff,76.36,18.47,0.16242555495397942,0.02,90.72596729158356,0.03911435941530524,501.4,1355.58,0.13965065846950367,189.30763960808977,0.172,86.2408,275.5484396080898,0.051929223744292236,,projected
Philippines,2044,RAS,Small,High_eff,76.36,72.83,99.14870245777838,55.14,100.0,0.026242476354256233,305.2,583.48,0.13965065846950367,81.483366203786,0.172,52.49439999999999,133.977766203786,0.03484018264840182,,projected
Philippines,2044,RAS,Small,Low_eff,76.36,72.83,0.6316078539063573,0.35,58.85075202468183,0.026242476354256233,518.6,441.06,0.13965065846950367,61.59431942455929,0.172,89.19919999999999,150.7935194245593,0.03484018264840182,,projected
Philippines,2044,RAS,Small,Mid_eff,76.36,72.83,0.2196896883152547,0.12,86.33663366336634,0.026242476354256233,353.5,505.78,0.13965065846950367,70.63251004070557,0.172,60.80199999999999,131.43451004070556,0.03484018264840182,,projected
Philippines,2045,RAS,Large,High_eff,77.32,8.680868086808681,99.88479262672811,6.7,100.0,0.0428804815133276,498.7,2239.14,0.13965065846950367,312.69737540540444,0.172,85.7764,398.47377540540447,0.05692922374429223,,projected
Philippines,2045,RAS,Large,Low_eff,77.32,8.680868086808681,0.0,0.0,65.60978818576503,0.0428804815133276,760.1,2132.51,0.13965065846950367,297.8064256928013,0.172,130.7372,428.54362569280136,0.05692922374429223,,projected
Philippines,2045,RAS,Large,Mid_eff,77.32,8.680868086808681,0.1152073732718894,0.01,82.4297520661157,0.0428804815133276,605.0,2067.86,0.13965065846950367,288.7780106227479,0.172,104.05999999999999,392.8380106227479,0.05692922374429223,,projected
