branch_path,variable,units,scale,per
Key\Optimized Trade\Indonesia_Myanmar Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Myanmar Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Myanmar Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Myanmar Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Myanmar Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Myanmar Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Myanmar Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Myanmar Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Myanmar Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Myanmar Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Myanmar Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Myanmar Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Myanmar Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Philippines Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Philippines Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Philippines Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Philippines Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Philippines Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Philippines Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Philippines Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Philippines Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Philippines Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Philippines Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Corn,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Philippines Corn,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Philippines Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Philippines Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Philippines Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Philippines Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Philippines Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Philippines Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Philippines Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Philippines Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Philippines Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Philippines Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Philippines Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Philippines Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Philippines Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Philippines Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Philippines Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Philippines Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Philippines Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Singapore Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Singapore Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Singapore Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Singapore Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Singapore Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Singapore Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Singapore Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Singapore Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Singapore Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Singapore Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Corn,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Singapore Corn,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Singapore Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Singapore Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Singapore Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Singapore Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Singapore Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Singapore Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Singapore Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Singapore Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Singapore Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Singapore Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Singapore Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Singapore Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Singapore Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Singapore Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Singapore Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Singapore Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Singapore Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Thailand Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Thailand Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Thailand Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Thailand Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Thailand Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Thailand Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Thailand Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Thailand Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Thailand Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Thailand Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Corn,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Thailand Corn,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Thailand Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Thailand Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Thailand Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Thailand Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Thailand Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Thailand Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Thailand Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Thailand Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Thailand Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Thailand Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Thailand Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Thailand Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Thailand Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Thailand Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Thailand Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Thailand Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Thailand Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Timor Leste Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Timor Leste Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Timor Leste Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Timor Leste Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Corn,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Corn,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Timor Leste Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Timor Leste Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Timor Leste Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Timor Leste Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Timor Leste Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Timor Leste Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Vietnam Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Vietnam Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Vietnam Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Vietnam Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Vietnam Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Vietnam Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Vietnam Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Vietnam Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Vietnam Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Vietnam Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Corn,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Vietnam Corn,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Vietnam Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Vietnam Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Vietnam Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Vietnam Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Vietnam Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Vietnam Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Vietnam Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Vietnam Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Vietnam Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Vietnam Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Vietnam Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Vietnam Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Vietnam Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Indonesia_Vietnam Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Indonesia_Vietnam Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Indonesia_Vietnam Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Indonesia_Vietnam Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Malaysia Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Malaysia Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Malaysia Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Malaysia Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Malaysia Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Malaysia Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Malaysia Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Malaysia Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Malaysia Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Malaysia Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Corn,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Malaysia Corn,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Malaysia Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Malaysia Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Malaysia Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Malaysia Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Malaysia Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Malaysia Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Malaysia Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Malaysia Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Malaysia Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Malaysia Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Malaysia Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Malaysia Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Malaysia Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Malaysia Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Malaysia Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Malaysia Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Malaysia Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Myanmar Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Myanmar Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Myanmar Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Myanmar Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Myanmar Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Myanmar Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Myanmar Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Myanmar Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Myanmar Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Myanmar Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Myanmar Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Myanmar Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Myanmar Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Myanmar Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Myanmar Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Myanmar Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Myanmar Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Myanmar Corn,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Myanmar Corn,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Myanmar Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Myanmar Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Myanmar Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Myanmar Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Myanmar Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Myanmar Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Myanmar Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Myanmar Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Myanmar Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Myanmar Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Laos_Myanmar Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Laos_Myanmar Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Laos_Myanmar Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Laos_Myanmar Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Laos_Myanmar Palm Oil,Trade Region 2,ID,,
