ams,branch,variable,expression,unit,fuel,source,note,src_csv,domain,data_confidence,unit_audit
Malaysia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_MYPE,Existing Capacity,"Interp(2005, 893.2216728, 2006, 906.024659, 2007, 898.7696335, 2008, 898.7696335, 2009, 899.6231659, 2010, 899.1963997, 2011, 1286.700116, 2012, 1415.583511, 2013, 1677.617963, 2014, 2037.125816, 2015, 2439.43832, 2016, 2615.265998, 2017, 2711.97122, 2018, 2632.251293, 2019, 2635.046611, 2020, 2641, 2021, 2510.3, 2022, 2649.3, 2023, 2536.2, 2024, 2556.2, FirstScenarioYear, 0)",MW,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Existing Capacity | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_existing_capacity,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 30.00087416, 2013, 68.45978202, 2014, 147.2155056, 2015, 206.9246517, 2016, 264.8050337, 2017, 361.0986045, 2018, 728.8539101, 2019, 919.8683146, 2020, 1220.7, 2021, 1717.9, 2022, 2337.3, 2023, 1844.2, 2024, 2224.2, FirstScenarioYear, 0)",MW,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Existing Capacity | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_existing_capacity,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Biomass Other_MYPE,Existing Capacity,"Interp(2005, 299.6663771, 2006, 282.3779322, 2007, 349.6107732, 2008, 362.4170287, 2009, 851.6159861, 2010, 32.01563858, 2011, 481.5152042, 2012, 502.0052129, 2013, 489.8392702, 2014, 466.6599479, 2015, 552.2697654, 2016, 475.3682016, 2017, 502.1012598, 2018, 367.5075152, 2019, 308.938106, 2020, 442.2, 2021, 338.6, 2022, 109.13, 2023, 635.7, 2024, 644.8, FirstScenarioYear, 0)",MW,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Existing Capacity | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_existing_capacity,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Diesel_MYSB,Existing Capacity,"Interp(2005, 548.575144, 2006, 417.8023407, 2007, 404.3897455, 2008, 398.3540777, 2009, 441.9450121, 2010, 470.7820918, 2011, 1557.872933, 2012, 1185.673416, 2013, 1254.748282, 2014, 882.0793238, 2015, 983.4785436, 2016, 1401.817388, 2017, 943.1535761, 2018, 544.8866803, 2019, 545.2219952, 2020, 361, 2021, 278.6, 2022, 439.6, 2023, 340, 2024, 340, FirstScenarioYear, 0)",MW,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Existing Capacity | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_existing_capacity,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Existing Capacity,"Interp(2005, 1131.205602, 2006, 1180.16587, 2007, 1182.213638, 2008, 1193.383281, 2009, 1264.124354, 2010, 1289.349131, 2011, 1392.109847, 2012, 1447.027259, 2013, 1435.392214, 2014, 1419.289312, 2015, 1257.106095, 2016, 1310.059511, 2017, 1366.138566, 2018, 1382.513262, 2019, 1150.687321, 2020, 1194.1, 2021, 1194, 2022, 1182.5, 2023, 1182.5, 2024, 1182.5, FirstScenarioYear, 0)",MW,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Existing Capacity | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_existing_capacity,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_MYSB,Existing Capacity,"Interp(2005, 29.62749661, 2006, 30.05216211, 2007, 29.81151832, 2008, 29.81151832, 2009, 29.83982936, 2010, 29.82567384, 2011, 42.67888307, 2012, 46.95384914, 2013, 55.64533644, 2014, 67.56994377, 2015, 80.91434943, 2016, 86.74642234, 2017, 89.95406244, 2018, 87.30981191, 2019, 87.40253054, 2020, 87.6, 2021, 99.6, 2022, 101.8, 2023, 101.8, 2024, 101.8, FirstScenarioYear, 0)",MW,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Existing Capacity | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_existing_capacity,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 2.809125843, 2013, 6.410217978, 2014, 13.78449438, 2015, 19.37534831, 2016, 24.79496629, 2017, 33.81139551, 2018, 68.24608989, 2019, 86.13168539, 2020, 114.3, 2021, 114.3, 2022, 85.8, 2023, 85.8, 2024, 85.8, FirstScenarioYear, 0)",MW,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Existing Capacity | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_existing_capacity,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Biomass Other_MYSB,Existing Capacity,"Interp(2005, 129.164205, 2006, 121.712424, 2007, 150.6915725, 2008, 156.2114104, 2009, 367.0692152, 2010, 13.79959456, 2011, 207.5459021, 2012, 216.3776426, 2013, 211.1337967, 2014, 201.1428902, 2015, 238.0430061, 2016, 204.89638, 2017, 216.4190414, 2018, 158.4055459, 2019, 133.1605676, 2020, 190.6, 2021, 178.9, 2022, 183.3, 2023, 183.3, 2024, 183.3, FirstScenarioYear, 0)",MW,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Existing Capacity | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_existing_capacity,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Existing Capacity,"Interp(2005, 400.4427042, 2006, 473.3438119, 2007, 617.092475, 2008, 630.9539532, 2009, 693.5872992, 2010, 785.483766, 2011, 788.5640945, 2012, 788.5640945, 2013, 788.5640945, 2014, 788.5640945, 2015, 773.7785177, 2016, 876.4561342, 2017, 876.4561342, 2018, 885.9301978, 2019, 1067.603865, 2020, 1104, 2021, 1104, 2022, 1054, 2023, 1054, 2024, 1054, FirstScenarioYear, 0)",MW,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Existing Capacity | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_existing_capacity,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Diesel_MYSR,Existing Capacity,"Interp(2005, 178.0969719, 2006, 135.6410923, 2007, 131.2866431, 2008, 129.327141, 2009, 143.4791009, 2010, 152.8411666, 2011, 505.7692736, 2012, 384.9333086, 2013, 407.3587219, 2014, 286.3703511, 2015, 319.289987, 2016, 455.1052573, 2017, 306.1983355, 2018, 176.8994984, 2019, 177.0083597, 2020, 117.2, 2021, 114.6, 2022, 121.1, 2023, 64, 2024, 64, FirstScenarioYear, 0)",MW,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Existing Capacity | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_existing_capacity,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Existing Capacity,"Interp(2005, 929.329784, 2006, 969.5525657, 2007, 971.2348874, 2008, 980.4111874, 2009, 1038.527754, 2010, 1059.250898, 2011, 1143.672859, 2012, 1188.789667, 2013, 1179.231021, 2014, 1166.001855, 2015, 1032.761979, 2016, 1076.265288, 2017, 1122.336432, 2018, 1135.788887, 2019, 945.3347806, 2020, 981, 2021, 1394, 2022, 1806.6, 2023, 1706, 2024, 1706, FirstScenarioYear, 0)",MW,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Existing Capacity | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_existing_capacity,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_MYSR,Existing Capacity,"Interp(2005, 1170.150831, 2006, 1186.923179, 2007, 1177.418848, 2008, 1177.418848, 2009, 1178.537005, 2010, 1177.977926, 2011, 1685.621001, 2012, 1854.46264, 2013, 2197.736701, 2014, 2668.70424, 2015, 3195.74733, 2016, 3426.08758, 2017, 3552.774717, 2018, 3448.338895, 2019, 3452.000858, 2020, 3459.8, 2021, 3470.9, 2022, 3458.2, 2023, 3572, 2024, 3572, FirstScenarioYear, 0)",MW,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Existing Capacity | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_existing_capacity,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Biomass Other_MYSR,Existing Capacity,"Interp(2005, 39.1694179, 2006, 36.90964379, 2007, 45.69765421, 2008, 47.37156096, 2009, 111.3147987, 2010, 4.184766869, 2011, 62.93889372, 2012, 65.61714451, 2013, 64.0269331, 2014, 60.99716189, 2015, 72.1872285, 2016, 62.13541848, 2017, 65.62969881, 2018, 48.03693889, 2019, 40.38132638, 2020, 57.8, 2021, 63.2, 2022, 34.2, 2023, 0, 2024, 0, FirstScenarioYear, 0)",MW,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Existing Capacity | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_existing_capacity,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYPE,Historical Production,"Interp(2005, 21740.32671, 2006, 23803.27087, 2007, 29550.62073, 2008, 32828.5394, 2009, 39777.40394, 2010, 42708.05884, 2011, 43907.77887, 2012, 47184.80022, 2013, 45536.419, 2014, 45347.08397, 2015, 46664.35323, 2016, 46528.85755, 2017, 46340.41985, 2018, 55480.36619, 2019, 54852.24052, 2020, 63799.88169, 2021, 60898.87432, 2022, 59023.71282, 2023, 61462.99398, 2024, 64251.87195, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Diesel_MYPE,Historical Production,"Interp(2005, 155.8603009, 2006, 213.0239643, 2007, 197.3932751, 2008, 184.1071893, 2009, 192.7040684, 2010, 185.2236671, 2011, 1049.824076, 2012, 671.4497492, 2013, 596.0874977, 2014, 389.6507524, 2015, 194.1554895, 2016, 132.1909716, 2017, 189.2429872, 2018, 103.7207877, 2019, 112.7642578, 2020, 94.44955601, 2021, 108.8811481, 2022, 312.9487275, 2023, 307.2546907, 2024, 138.2199517, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Historical Production,"Interp(2005, 50986.33732, 2006, 53786.61632, 2007, 54450.9767, 2008, 56287.1027, 2009, 52625.64656, 2010, 50941.493, 2011, 46282.66584, 2012, 52068.41429, 2013, 56272.15459, 2014, 61317.14122, 2015, 58099.97608, 2016, 55501.49655, 2017, 51596.71842, 2018, 53192.84423, 2019, 60024.96028, 2020, 44587.66659, 2021, 48514.05304, 2022, 58371.53339, 2023, 62139.28719, 2024, 62423.30125, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_MYPE,Historical Production,"Interp(2005, 2563.58461, 2006, 2698.442732, 2007, 2542.2463, 2008, 3331.763784, 2009, 2940.419171, 2010, 2714.659847, 2011, 3438.02857, 2012, 3864.794777, 2013, 4517.747075, 2014, 5713.545989, 2015, 5942.292677, 2016, 8545.566544, 2017, 11456.96561, 2018, 11234.62042, 2019, 11179.56758, 2020, 11650.43154, 2021, 13274.6013, 2022, 13628.35208, 2023, 13662.49337, 2024, 14380.7409, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Historical Production,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 43.15883146, 2013, 128.4706742, 2014, 207.4732809, 2015, 249.8091685, 2016, 283.915618, 2017, 302.020382, 2018, 577.8894382, 2019, 1334.083371, 2020, 1882.575427, 2021, 1921.592108, 2022, 3119.871461, 2023, 4026.024045, 2024, 5823.699101, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Biomass Other_MYPE,Historical Production,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 507.4478714, 2013, 709.4665508, 2014, 415.3708949, 2015, 438.9984361, 2016, 439.19053, 2017, 391.4231972, 2018, 731.2115725, 2019, 614.8475326, 2020, 667.5644831, 2021, 663.7674283, 2022, 588.447437, 2023, 686.4152911, 2024, 644.1546481, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Diesel_MYSB,Historical Production,"Interp(2005, 936.1991455, 2006, 1279.561583, 2007, 1185.673416, 2008, 1105.868475, 2009, 1157.506966, 2010, 1112.574772, 2011, 6305.931637, 2012, 4033.167379, 2013, 3580.492291, 2014, 2340.497864, 2015, 1166.225153, 2016, 794.0256363, 2017, 1136.717444, 2018, 623.0150474, 2019, 677.336058, 2020, 567.3259521, 2021, 654.0115549, 2022, 1879.775218, 2023, 1845.573101, 2024, 830.2396433, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Historical Production,"Interp(2005, 5714.761714, 2006, 6028.628684, 2007, 6103.092971, 2008, 6308.893645, 2009, 5898.502342, 2010, 5709.735375, 2011, 5187.554561, 2012, 5836.045422, 2013, 6307.218198, 2014, 6872.681378, 2015, 6512.088068, 2016, 6220.839625, 2017, 5783.175778, 2018, 5962.076228, 2019, 6727.84834, 2020, 4997.571964, 2021, 5437.657762, 2022, 6542.525346, 2023, 6964.830934, 2024, 6996.664417, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_MYSB,Historical Production,"Interp(2005, 85.03218926, 2006, 89.50533256, 2007, 84.32441342, 2008, 110.5121194, 2009, 97.53151057, 2010, 90.0432422, 2011, 114.0368431, 2012, 128.1923599, 2013, 149.8503006, 2014, 189.5140586, 2015, 197.1014156, 2016, 283.4500679, 2017, 380.0190033, 2018, 372.6439791, 2019, 370.8179174, 2020, 386.4361237, 2021, 440.3086232, 2022, 452.0422726, 2023, 453.174714, 2024, 476.9984487, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Historical Production,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 4.041168539, 2013, 12.02932584, 2014, 19.4267191, 2015, 23.39083146, 2016, 26.58438202, 2017, 28.27961798, 2018, 54.1105618, 2019, 124.9166292, 2020, 176.274573, 2021, 179.9278921, 2022, 292.1285393, 2023, 376.9759551, 2024, 545.3008989, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Biomass Other_MYSB,Historical Production,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 218.7235737, 2013, 305.7990153, 2014, 179.0359398, 2015, 189.2200405, 2016, 189.3028381, 2017, 168.713843, 2018, 315.1717, 2019, 265.0156936, 2020, 287.738106, 2021, 286.1014741, 2022, 253.6365479, 2023, 295.8633073, 2024, 277.6478425, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Historical Production,"Interp(2005, 2487.673292, 2006, 2723.729132, 2007, 3381.379265, 2008, 3756.460598, 2009, 4551.59606, 2010, 4886.941156, 2011, 5024.221129, 2012, 5399.199784, 2013, 5210.581003, 2014, 5188.916026, 2015, 5339.646767, 2016, 5324.142447, 2017, 5302.580147, 2018, 6348.433813, 2019, 6276.559481, 2020, 7300.408307, 2021, 6968.45568, 2022, 6753.887185, 2023, 7033.006017, 2024, 7352.128049, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Diesel_MYSR,Historical Production,"Interp(2005, 303.9405536, 2006, 415.4144529, 2007, 384.9333086, 2008, 359.0243359, 2009, 375.7889653, 2010, 361.2015605, 2011, 2047.244288, 2012, 1309.382872, 2013, 1162.420212, 2014, 759.851384, 2015, 378.6193572, 2016, 257.7833922, 2017, 369.039569, 2018, 202.264165, 2019, 219.8996842, 2020, 184.1844919, 2021, 212.327297, 2022, 610.2760542, 2023, 599.1722088, 2024, 269.540405, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Historical Production,"Interp(2005, 4694.900964, 2006, 4952.754995, 2007, 5013.930328, 2008, 5183.003656, 2009, 4845.851099, 2010, 4690.771629, 2011, 4261.779604, 2012, 4794.540289, 2013, 5181.627211, 2014, 5646.177399, 2015, 5349.935847, 2016, 5110.663824, 2017, 4751.105802, 2018, 4898.07954, 2019, 5527.191376, 2020, 4105.701446, 2021, 4467.249196, 2022, 5374.941265, 2023, 5721.881874, 2024, 5748.034329, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_MYSR,Historical Production,"Interp(2005, 3358.383201, 2006, 3535.051936, 2007, 3330.429287, 2008, 4364.724097, 2009, 3852.049318, 2010, 3556.29691, 2011, 4503.934587, 2012, 5063.012863, 2013, 5918.402624, 2014, 7484.939952, 2015, 7784.605908, 2016, 11194.98339, 2017, 15009.01538, 2018, 14717.7356, 2019, 14645.6145, 2020, 15262.46234, 2021, 17390.18008, 2022, 17853.60565, 2023, 17898.33191, 2024, 18839.26065, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Biomass Other_MYSR,Historical Production,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 66.32855488, 2013, 92.73443383, 2014, 54.29316536, 2015, 57.38152331, 2016, 57.40663191, 2017, 51.16295975, 2018, 95.57672748, 2019, 80.36677382, 2020, 87.25741095, 2021, 86.7610976, 2022, 76.91601506, 2023, 89.72140168, 2024, 84.19750941, FirstScenarioYear, 0)",Gigawatt-Hour,,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",Interpolated trajectory on Historical Production | sourced from year-wide Rev1 input,"Transformation_ Input LEAP_ID_MY_Nodes Rev1 (Existing Cap, Historical Prod).csv",power_historical_production,High,passthrough — input unit preserved (no conversion)
