ams,branch,variable,expression,unit,fuel,source,note,src_csv,domain,data_confidence,unit_audit
Vietnam,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash_IDEast,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash_IDJW,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash_IDKA,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash_IDSA,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_IDEast,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_IDJW,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_IDKA,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_IDSA,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_MYPE,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_MYSB,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_MYSR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR_MYPE,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR_MYSB,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR_MYSR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR_MYPE,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR_MYSB,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR_MYSR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Retirement,"Add(2035, 19.2308, 2036, 19.2308, 2037, 19.2308, 2038, 19.2308, 2039, 19.2308, 2040, 19.2308, 2041, 19.2308, 2042, 19.2308, 2043, 19.2308, 2044, 19.2308, 2045, 19.2308, 2046, 19.2308, 2047, 19.2308, 2048, 19.2308, 2049, 19.2308, 2050, 19.2308, 2051, 19.2308, 2052, 19.2308, 2053, 19.2308, 2054, 19.2308, 2055, 19.2308, 2056, 19.2308, 2057, 19.2308, 2058, 19.2308, 2059, 19.2308, 2060, 19.2308)",MW,,ats_cap_ret.csv,Step-add trajectory on Capacity Retirement (per-year MW deltas),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR_MYPE,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR_MYSB,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR_MYSR,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Retirement,0,MW,,ats_cap_ret.csv,Zero-clamp on Capacity Retirement (BAS standardisation),ats_cap_ret.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
