[run] Active area:     'aeo9_v0.38_yy'
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SMR . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Pumped Hydro . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Small Hydro . 'Capacity Additions' = Add(2031, 44, 2032, 44, 2033, 44, 2034, 44, 2035, 44, 203...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar CSP . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar Floating . 'Capacity Additions' = Add(2031, 389.286, 2032, 389.286, 2033, 389.286, 2034, 38...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar PV . 'Capacity Additions' = Add(2026, 298, 2027, 50, 2028, 850, 2029, 1930, 2030, 120...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Tidal . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Unmet Load . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Waste . 'Capacity Additions' = Add(2031, 139, 2032, 139, 2033, 139, 2034, 139, 2035, 139...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wave . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Offshore . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Onshore . 'Capacity Additions' = Add(2031, 427, 2032, 427, 2033, 427, 2034, 427, 2035, 427...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biogas . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Gasification . 'Capacity Retirement' = Add(2025, 145, 2026, 58, 2027, 56, 2028, 196, 2029, 179)
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Other . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\CAES . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Subcritical . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Diesel . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Direct Air Capture . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Fuel Oil . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Engine . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Steam . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Turbine . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal Flash . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal ORC . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Large Hydro . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear LWR . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SFR . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SMR . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Pumped Hydro . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Small Hydro . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar CSP . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar Floating . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar PV . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Tidal . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Unmet Load . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Waste . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wave . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Offshore . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Onshore . 'Capacity Retirement' = 0
  [region='Timor Leste'] 107 rows
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Fuel Oil . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Steam . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear LWR . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SMR . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SFR . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal ORC . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar CSP . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar Floating . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Tidal . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wave . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Offshore . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Gasification . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Waste . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Pumped Hydro . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\CAES . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Direct Air Capture . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biogas . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Gasification . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Other . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\CAES . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Subcritical . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Diesel . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Direct Air Capture . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Fuel Oil . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Engine . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Steam . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Turbine . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal Flash . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal ORC . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Large Hydro . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear LWR . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SFR . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SMR . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Pumped Hydro . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Small Hydro . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar CSP . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar Floating . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar PV . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Tidal . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Unmet Load . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Waste . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wave . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Offshore . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Onshore . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biogas . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Gasification . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Other . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\CAES . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Subcritical . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Diesel . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Direct Air Capture . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Fuel Oil . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Engine . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Steam . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Turbine . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal Flash . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal ORC . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Large Hydro . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear LWR . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SFR . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SMR . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Pumped Hydro . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Small Hydro . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar CSP . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar Floating . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar PV . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Tidal . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Unmet Load . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Waste . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wave . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Offshore . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Onshore . 'Capacity Retirement' = 0
  [region='Vietnam'] 107 rows
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Fuel Oil . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Steam . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear LWR . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SMR . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SFR . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal ORC . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar CSP . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar Floating . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Tidal . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wave . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Offshore . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Gasification . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Waste . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Pumped Hydro . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\CAES . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Direct Air Capture . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell . 'Exogenous Capacity' = Existing Capacity[MW] + Capacity Additions[MW] - Capacity...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biogas . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Gasification . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Other . 'Capacity Additions' = Add(2025, 553, 2026, 357, 2027, 416, 2028, 166, 2030, 357...
     [OK]  Transformation\Centralized Electricity Generation\Processes\CAES . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Subcritical . 'Capacity Additions' = Add(2025, 190, 2026, 190)
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical . 'Capacity Additions' = Add(2025, 1800, 2026, 1800, 2027, 776.667, 2028, 776.667,...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Diesel . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Direct Air Capture . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Fuel Oil . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle . 'Capacity Additions' = Add(2025, 1950, 2026, 2100, 2027, 1710, 2028, 6050, 2029,...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Engine . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Steam . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Gas Turbine . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal Flash . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Geothermal ORC . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Large Hydro . 'Capacity Additions' = Add(2025, 4409, 2026, 279, 2031, 198.4, 2032, 198.4, 2033...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries . 'Capacity Additions' = Add(2025, 10460, 2026, 970.44, 2027, 1060.47, 2028, 1158....
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear LWR . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SFR . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Nuclear SMR . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Pumped Hydro . 'Capacity Additions' = Add(2025, 4369.75, 2026, 286.063, 2027, 304.79, 2028, 324...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Small Hydro . 'Capacity Additions' = Add(2025, 2382, 2026, 830, 2027, 413, 2028, 177, 2030, 98...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar CSP . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar Floating . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Solar PV . 'Capacity Additions' = Add(2025, 15842, 2026, 1045.85, 2027, 1069.62, 2028, 950....
     [OK]  Transformation\Centralized Electricity Generation\Processes\Tidal . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Unmet Load . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Waste . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wave . 'Capacity Additions' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Offshore . 'Capacity Additions' = Add(2029, 2500, 2030, 3500, 2031, 2206.4, 2032, 2206.4, 2...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Wind Onshore . 'Capacity Additions' = Add(2025, 12888, 2026, 4867, 2027, 3476, 2028, 2781, 2029...
     [OK]  Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biogas . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Gasification . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Biomass Other . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\CAES . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS . 'Capacity Retirement' = 0
     [OK]  Transformation\Centralized Electricity Generation\Processes\Coal Subcritical . 'Capacity Retirement' = 0
