Country,Year,Scenario,Size_group,Efficiency_level,efficiency_pct,useful_energy_intensity_toe,demand_cost_usd_per_hh,kwh_unit,om_electricity_usd,tariff_usd_per_kwh
Indonesia,2023,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,319.72405441967385,605.0,61.105,0.101
Indonesia,2023,RAS,Medium,High_eff,49.30746206180781,0.0192862979294207,241.1346253428253,454.9,45.9449,0.101
Indonesia,2023,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,249.930302331662,663.8,67.0438,0.101
Indonesia,2023,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,216.83964864455632,501.4,50.6414,0.101
Indonesia,2023,RAS,Small,High_eff,49.3074620618078,0.0129394990724537,124.00011933085288,305.2,30.8252,0.101
Indonesia,2023,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,107.84784154408686,518.6,52.378600000000006,0.101
Indonesia,2023,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,108.30787733829496,353.5,35.703500000000005,0.101
Indonesia,2024,RAS,Large,High_eff,49.3074620618078,0.0211432771541045,331.9714597905848,498.7,50.3687,0.101
Indonesia,2024,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,344.96220705775835,760.1,76.77010000000001,0.101
Indonesia,2024,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,321.1666457216638,605.0,61.105,0.101
Indonesia,2024,RAS,Medium,High_eff,49.30746206180781,0.0192862979294207,241.6792629108564,454.9,45.9449,0.101
Indonesia,2024,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,250.84501414463728,663.8,67.0438,0.101
Indonesia,2024,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,218.2543098148524,501.4,50.6414,0.101
Indonesia,2024,RAS,Small,High_eff,49.3074620618078,0.0129394990724537,123.14685380760416,305.2,30.8252,0.101
Indonesia,2024,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,108.12574635444118,518.6,52.378600000000006,0.101
Indonesia,2024,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,108.0704712188968,353.5,35.703500000000005,0.101
Indonesia,2025,RAS,Large,High_eff,49.3074620618078,0.0211432771541045,333.3791384279573,498.7,50.3687,0.101
Indonesia,2025,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,346.3042498856503,760.1,76.77010000000001,0.101
Indonesia,2025,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,322.4667933520149,605.0,61.105,0.101
Indonesia,2025,RAS,Medium,High_eff,49.30746206180781,0.0192862979294207,242.24065855790369,454.9,45.9449,0.101
Indonesia,2025,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,251.7639154773666,663.8,67.0438,0.101
Indonesia,2025,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,219.6591954390556,501.4,50.6414,0.101
Indonesia,2025,RAS,Small,High_eff,49.3074620618078,0.0129394990724537,122.3271044423882,305.2,30.8252,0.101
Indonesia,2025,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,108.40365116479548,518.6,52.378600000000006,0.101
Indonesia,2025,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,107.85121968509968,353.5,35.703500000000005,0.101
Indonesia,2026,RAS,Large,High_eff,50.313736797763056,0.0211432771541045,333.78642559825346,488.726,49.361326000000005,0.101
Indonesia,2026,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,347.651878739881,760.1,76.77010000000001,0.101
Indonesia,2026,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,323.7739235152895,605.0,61.105,0.101
Indonesia,2026,RAS,Medium,High_eff,50.31373679776306,0.0192862979294207,241.8985177773828,445.802,45.026002,0.101
Indonesia,2026,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,252.68700632985,663.8,67.0438,0.101
Indonesia,2026,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,221.05430551716597,501.4,50.6414,0.101
Indonesia,2026,RAS,Small,High_eff,50.313736797763056,0.0129394990724537,120.92716024837428,299.096,30.208696000000003,0.101
Indonesia,2026,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,108.6843489883192,518.6,52.378600000000006,0.101
Indonesia,2026,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,107.6473297237342,353.5,35.703500000000005,0.101
Indonesia,2027,RAS,Large,High_eff,51.340547752819454,0.0211432771541045,334.22223928805766,478.95148,48.37409948,0.101
Indonesia,2027,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,349.0064901270352,760.1,76.77010000000001,0.101
Indonesia,2027,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,325.08663970490284,605.0,61.105,0.101
Indonesia,2027,RAS,Medium,High_eff,51.340547752819454,0.0192862979294207,241.5887200227088,436.88596,44.12548196,0.101
Indonesia,2027,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,253.6156832086722,663.8,67.0438,0.101
Indonesia,2027,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,222.43964004918345,501.4,50.6414,0.101
Indonesia,2027,RAS,Small,High_eff,51.340547752819454,0.0129394990724537,119.57166578580836,293.11407999999994,29.604522079999995,0.101
Indonesia,2027,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,108.96504681184288,518.6,52.378600000000006,0.101
Indonesia,2027,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,107.46019784138508,353.5,35.703500000000005,0.101
Indonesia,2028,RAS,Large,High_eff,52.38831403348924,0.0211432771541045,334.6833835346007,469.37245039999993,47.4066174904,0.101
Indonesia,2028,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,350.3666875405281,760.1,76.77010000000001,0.101
Indonesia,2028,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,326.4063384274396,605.0,61.105,0.101
Indonesia,2028,RAS,Medium,High_eff,52.388314033489245,0.0192862979294207,241.3122942412664,428.1482408,43.2429723208,0.101
Indonesia,2028,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,254.5485496072485,663.8,67.0438,0.101
Indonesia,2028,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,223.815199035108,501.4,50.6414,0.101
Indonesia,2028,RAS,Small,High_eff,52.38831403348924,0.0129394990724537,118.2617709596751,287.2517984,29.0124316384,0.101
Indonesia,2028,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,109.248537648536,518.6,52.378600000000006,0.101
Indonesia,2028,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,107.2884275314676,353.5,35.703500000000005,0.101
Indonesia,2029,RAS,Large,High_eff,53.45746329947881,0.0211432771541045,335.1722564604439,459.985001392,46.458485140592,0.101
Indonesia,2029,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,351.73526399352926,760.1,76.77010000000001,0.101
Indonesia,2029,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,327.7330196828999,605.0,61.105,0.101
Indonesia,2029,RAS,Medium,High_eff,53.457463299478825,0.0192862979294207,241.0688802250397,419.5852759839999,42.378112874384,0.101
Indonesia,2029,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,255.48560552557888,663.8,67.0438,0.101
Indonesia,2029,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,225.1823789815245,501.4,50.6414,0.101
Indonesia,2029,RAS,Small,High_eff,53.45746329947881,0.0129394990724537,116.99444108723712,281.506762432,28.432183005632,0.101
Indonesia,2029,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,109.53342499181376,518.6,52.378600000000006,0.101
Indonesia,2029,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,107.13062228739705,353.5,35.703500000000005,0.101
Indonesia,2030,RAS,Large,High_eff,54.54843193824368,0.0211432771541045,335.68567805962203,450.78530136416,45.52931543778016,0.101
Indonesia,2030,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,353.1094264728692,760.1,76.77010000000001,0.101
Indonesia,2030,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,329.0666834712836,605.0,61.105,0.101
Indonesia,2030,RAS,Medium,High_eff,54.54843193824369,0.0192862979294207,240.8553319570036,411.1935704643199,41.53055061689631,0.101
Indonesia,2030,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,256.42824747024804,663.8,67.0438,0.101
Indonesia,2030,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,226.54257639501745,501.4,50.6414,0.101
Indonesia,2030,RAS,Small,High_eff,54.54843193824369,0.0129394990724537,115.76943933231784,275.87662718336,27.86353934551936,0.101
Indonesia,2030,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,109.81831233509158,518.6,52.378600000000006,0.101
Indonesia,2030,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.98817861575816,353.5,35.703500000000005,0.101
Indonesia,2031,RAS,Large,High_eff,55.66166524310581,0.0211432771541045,336.2260620923646,441.7695953368768,44.61872912902456,0.101
Indonesia,2031,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,354.4919679917173,760.1,76.77010000000001,0.101
Indonesia,2031,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,330.4059332860062,605.0,61.105,0.101
Indonesia,2031,RAS,Medium,High_eff,55.661665243105816,0.0192862979294207,240.6740965065489,402.9696990550335,40.69993960455839,0.101
Indonesia,2031,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,257.37507893467125,663.8,67.0438,0.101
Indonesia,2031,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,227.89299826241756,501.4,50.6414,0.101
Indonesia,2031,RAS,Small,High_eff,55.66166524310581,0.0129394990724537,114.58513708887938,270.3590946396928,27.306268558608974,0.101
Indonesia,2031,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,110.10599269153876,518.6,52.378600000000006,0.101
Indonesia,2031,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.8597000099662,353.5,35.703500000000005,0.101
Indonesia,2032,RAS,Large,High_eff,56.79761759500592,0.0211432771541045,336.79164038420566,432.9342034301392,43.726354546444064,0.101
Indonesia,2032,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,355.8800955369041,760.1,76.77010000000001,0.101
Indonesia,2032,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,331.7521656336522,605.0,61.105,0.101
Indonesia,2032,RAS,Medium,High_eff,56.79761759500592,0.0192862979294207,240.7329143298921,394.9103050739329,39.885940812467226,0.101
Indonesia,2032,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,258.32609991884857,663.8,67.0438,0.101
Indonesia,2032,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,228.9515502536164,501.4,50.6414,0.101
Indonesia,2032,RAS,Small,High_eff,56.79761759500592,0.0129394990724537,113.44130689945771,264.9519127468989,26.760143187436796,0.101
Indonesia,2032,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,110.3950695545706,518.6,52.378600000000006,0.101
Indonesia,2032,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.74658297660592,353.5,35.703500000000005,0.101
Indonesia,2033,RAS,Large,High_eff,57.95675264796522,0.0211432771541045,337.382048700622,424.2755193615364,42.85182745551518,0.101
Indonesia,2033,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,357.27520561501444,760.1,76.77010000000001,0.101
Indonesia,2033,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,333.1067770208064,605.0,61.105,0.101
Indonesia,2033,RAS,Medium,High_eff,57.95675264796522,0.0192862979294207,240.9392837480385,387.0120989724542,39.08822199621788,0.101
Indonesia,2033,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,259.2827069293646,663.8,67.0438,0.101
Indonesia,2033,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,229.8425214546518,501.4,50.6414,0.101
Indonesia,2033,RAS,Small,High_eff,57.95675264796524,0.0129394990724537,112.3363293491534,259.6528744919609,26.224940323688053,0.101
Indonesia,2033,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,110.68414641760248,518.6,52.378600000000006,0.101
Indonesia,2033,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.64463799592318,353.5,35.703500000000005,0.101
Indonesia,2034,RAS,Large,High_eff,59.13954351833186,0.0211432771541045,337.9983265983648,415.7900089743057,41.99479090640488,0.101
Indonesia,2034,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,358.678694732633,760.1,76.77010000000001,0.101
Indonesia,2034,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,334.46557792771466,605.0,61.105,0.101
Indonesia,2034,RAS,Medium,High_eff,59.13954351833187,0.0192862979294207,241.16719356884863,379.27185699300514,38.30645755629352,0.101
Indonesia,2034,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,260.2448999662196,663.8,67.0438,0.101
Indonesia,2034,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,230.73907868202605,501.4,50.6414,0.101
Indonesia,2034,RAS,Small,High_eff,59.13954351833187,0.0129394990724537,111.26858948123328,254.4598170021217,25.70044151721429,0.101
Indonesia,2034,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,110.97601629380377,518.6,52.378600000000006,0.101
Indonesia,2034,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.55805458767207,353.5,35.703500000000005,0.101
Indonesia,2035,RAS,Large,High_eff,60.34647297788966,0.0211432771541045,338.63872776001347,407.4742087948195,41.15489508827677,0.101
Indonesia,2035,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,360.0877698765903,760.1,76.77010000000001,0.101
Indonesia,2035,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,335.8327578741311,605.0,61.105,0.101
Indonesia,2035,RAS,Medium,High_eff,60.34647297788968,0.0192862979294207,241.41492819821136,371.68641985314497,37.54032840516764,0.101
Indonesia,2035,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,261.2098860162438,663.8,67.0438,0.101
Indonesia,2035,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,231.6398254291543,501.4,50.6414,0.101
Indonesia,2035,RAS,Small,High_eff,60.34647297788968,0.0129394990724537,110.23926972113652,249.37062066207923,25.186432686870003,0.101
Indonesia,2035,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,111.26928267658973,518.6,52.378600000000006,0.101
Indonesia,2035,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.48264323209855,353.5,35.703500000000005,0.101
Indonesia,2036,RAS,Large,High_eff,61.57803365090781,0.0211432771541045,339.30290937094816,399.3247246189232,40.331797186511245,0.101
Indonesia,2036,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,361.5038275534711,760.1,76.77010000000001,0.101
Indonesia,2036,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,337.206920353471,605.0,61.105,0.101
Indonesia,2036,RAS,Medium,High_eff,61.57803365090781,0.0192862979294207,241.68357143693535,364.2526914560821,36.7895218370643,0.101
Indonesia,2036,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,262.1818545991915,663.8,67.0438,0.101
Indonesia,2036,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,232.5447616960367,501.4,50.6414,0.101
Indonesia,2036,RAS,Small,High_eff,61.57803365090781,0.0129394990724537,109.24397074958648,244.3832082488377,24.68270403313261,0.101
Indonesia,2036,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,111.56394556596037,518.6,52.378600000000006,0.101
Indonesia,2036,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.42119694237196,353.5,35.703500000000005,0.101
Indonesia,2037,RAS,Large,High_eff,62.83472821521207,0.0211432771541045,339.99053547284166,391.3382301265447,39.52516124278101,0.101
Indonesia,2037,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,362.92826426986,760.1,76.77010000000001,0.101
Indonesia,2037,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,338.5866688591497,605.0,61.105,0.101
Indonesia,2037,RAS,Medium,High_eff,62.83472821521207,0.0192862979294207,241.97281683336024,356.9676376269604,36.053731400323,0.101
Indonesia,2037,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,263.1566161953087,663.8,67.0438,0.101
Indonesia,2037,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,233.4538874826732,501.4,50.6414,0.101
Indonesia,2037,RAS,Small,High_eff,62.83472821521207,0.0129394990724537,108.28527997622038,239.4955440838609,24.18904995246995,0.101
Indonesia,2037,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,111.8600049619157,518.6,52.378600000000006,0.101
Indonesia,2037,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.37092270532294,353.5,35.703500000000005,0.101
Indonesia,2038,RAS,Large,High_eff,64.11706960735924,0.0211432771541045,340.70267333311784,383.5114655240138,38.73465801792539,0.101
Indonesia,2038,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,364.3582870125877,760.1,76.77010000000001,0.101
Indonesia,2038,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,339.9747964043366,605.0,61.105,0.101
Indonesia,2038,RAS,Medium,High_eff,64.11706960735926,0.0192862979294207,242.28096755827403,349.82828487442123,35.33265677231655,0.101
Indonesia,2038,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,264.1369638177646,663.8,67.0438,0.101
Indonesia,2038,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,234.3685992956484,501.4,50.6414,0.101
Indonesia,2038,RAS,Small,High_eff,64.11706960735926,0.0129394990724537,107.36020289640732,234.7056332021837,23.70526895342055,0.101
Indonesia,2038,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,112.15746086445574,518.6,52.378600000000006,0.101
Indonesia,2038,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.33321702753618,353.5,35.703500000000005,0.101
Indonesia,2039,RAS,Large,High_eff,65.42558123199925,0.0211432771541045,341.4376037908147,375.8412362135335,37.95996485756688,0.101
Indonesia,2039,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,365.7966887948237,760.1,76.77010000000001,0.101
Indonesia,2039,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,341.36850997586225,605.0,61.105,0.101
Indonesia,2039,RAS,Medium,High_eff,65.42558123199925,0.0192862979294207,242.60912580208677,342.8317191769328,34.626003636870216,0.101
Indonesia,2039,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,265.12289746655927,663.8,67.0438,0.101
Indonesia,2039,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,235.28610412179307,501.4,50.6414,0.101
Indonesia,2039,RAS,Small,High_eff,65.42558123199925,0.0129394990724537,106.4685420485151,230.01152053814,23.23116357435214,0.101
Indonesia,2039,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,112.45631327358048,518.6,52.378600000000006,0.101
Indonesia,2039,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.30528689584229,353.5,35.703500000000005,0.101
Indonesia,2040,RAS,Large,High_eff,66.76079717550942,0.0211432771541045,342.1964071512268,368.3244114892629,37.20076556041555,0.101
Indonesia,2040,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,367.2420731099829,760.1,76.77010000000001,0.101
Indonesia,2040,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,342.7706025868961,605.0,61.105,0.101
Indonesia,2040,RAS,Medium,High_eff,66.76079717550942,0.0192862979294207,242.95700313494712,335.97508479339416,33.933483564132814,0.101
Indonesia,2040,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,266.1130206351081,663.8,67.0438,0.101
Indonesia,2040,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,236.20919497427647,501.4,50.6414,0.101
Indonesia,2040,RAS,Small,High_eff,66.76079717550942,0.0129394990724537,105.61010392014408,225.4112901273772,22.7665403028651,0.101
Indonesia,2040,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,112.75656218928992,518.6,52.378600000000006,0.101
Indonesia,2040,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.28992532341064,353.5,35.703500000000005,0.101
Indonesia,2041,RAS,Large,High_eff,68.12326242398922,0.0211432771541045,342.9773770305055,360.9579232594775,36.45675024920723,0.101
Indonesia,2041,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,368.69443995806574,760.1,76.77010000000001,0.101
Indonesia,2041,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,344.17828122426863,605.0,61.105,0.101
Indonesia,2041,RAS,Medium,High_eff,68.12326242398923,0.0192862979294207,243.3229203890164,329.2555830975262,33.25481389285015,0.101
Indonesia,2041,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,267.10872982999564,663.8,67.0438,0.101
Indonesia,2041,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,237.1378718530987,501.4,50.6414,0.101
Indonesia,2041,RAS,Small,High_eff,68.12326242398922,0.0129394990724537,104.78330236255788,220.90306432482964,22.311209496807795,0.101
Indonesia,2041,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,113.05820761158404,518.6,52.378600000000006,0.101
Indonesia,2041,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.28573580365656,353.5,35.703500000000005,0.101
Indonesia,2042,RAS,Large,High_eff,69.51353308570329,0.0211432771541045,343.7802097489319,353.738764794288,35.72761524422309,0.101
Indonesia,2042,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,370.15378933907215,760.1,76.77010000000001,0.101
Indonesia,2042,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,345.59433890114946,605.0,61.105,0.101
Indonesia,2042,RAS,Medium,High_eff,69.5135330857033,0.0192862979294207,243.70799706285004,322.6704714355757,32.58971761499315,0.101
Indonesia,2042,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,268.1086285446373,663.8,67.0438,0.101
Indonesia,2042,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,238.07073825167492,501.4,50.6414,0.101
Indonesia,2042,RAS,Small,High_eff,69.51353308570329,0.0129394990724537,103.98655501986326,216.48500303833305,21.86498530687164,0.101
Indonesia,2042,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,113.36124954046288,518.6,52.378600000000006,0.101
Indonesia,2042,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.29271833658002,353.5,35.703500000000005,0.101
Indonesia,2043,RAS,Large,High_eff,70.93217661806457,0.0211432771541045,344.606004206966,346.6639894984022,35.013062939338624,0.101
Indonesia,2043,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,371.6201212530019,760.1,76.77010000000001,0.101
Indonesia,2043,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,347.01598260436896,605.0,61.105,0.101
Indonesia,2043,RAS,Medium,High_eff,70.93217661806457,0.0192862979294207,244.1119616885796,316.2170620068642,31.937923262693285,0.101
Indonesia,2043,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,269.1141132856177,663.8,67.0438,0.101
Indonesia,2043,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,239.0077941700053,501.4,50.6414,0.101
Indonesia,2043,RAS,Small,High_eff,70.93217661806457,0.0129394990724537,103.21967975973782,212.1553029775664,21.427685600734204,0.101
Indonesia,2043,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,113.6656879759264,518.6,52.378600000000006,0.101
Indonesia,2043,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.30947641559636,353.5,35.703500000000005,0.101
Indonesia,2044,RAS,Large,High_eff,72.37977205924956,0.0211432771541045,345.45446875060594,339.7307097084342,34.31280168055186,0.101
Indonesia,2044,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,373.0948322064399,760.1,76.77010000000001,0.101
Indonesia,2044,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,348.4460053470968,605.0,61.105,0.101
Indonesia,2044,RAS,Medium,High_eff,72.37977205924958,0.0192862979294207,244.534548227694,309.8927207667269,31.299164797439417,0.101
Indonesia,2044,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,270.1251840529369,663.8,67.0438,0.101
Indonesia,2044,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,239.94903960808975,501.4,50.6414,0.101
Indonesia,2044,RAS,Small,High_eff,72.37977205924958,0.0129394990724537,102.48249809250552,207.91219691801504,20.99913188871952,0.101
Indonesia,2044,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,113.9729194245593,518.6,52.378600000000006,0.101
Indonesia,2044,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.33601004070556,353.5,35.703500000000005,0.101
Indonesia,2045,RAS,Large,High_eff,73.85691026454036,0.0211432771541045,346.32392105234527,332.9360955142655,33.62654564694082,0.101
Indonesia,2045,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,374.5765256928013,760.1,76.77010000000001,0.101
Indonesia,2045,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,349.8830106227479,605.0,61.105,0.101
Indonesia,2045,RAS,Medium,High_eff,73.85691026454037,0.0192862979294207,244.97409945586747,303.6948663513924,30.67318150149063,0.101
Indonesia,2045,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,271.1404443400103,663.8,67.0438,0.101
Indonesia,2045,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,240.89587107251305,501.4,50.6414,0.101
Indonesia,2045,RAS,Small,High_eff,73.85691026454037,0.0129394990724537,101.77343859169926,203.75395297965477,20.57914925094513,0.101
Indonesia,2045,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,114.2801508731922,518.6,52.378600000000006,0.101
Indonesia,2045,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.37231921190764,353.5,35.703500000000005,0.101
Indonesia,2046,RAS,Large,High_eff,75.36419414749018,0.0211432771541045,347.2140810076802,326.2773736039801,32.954014734001994,0.101
Indonesia,2046,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,376.0652017120862,760.1,76.77010000000001,0.101
Indonesia,2046,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,351.3269984313225,605.0,61.105,0.101
Indonesia,2046,RAS,Medium,High_eff,75.3641941474902,0.0192862979294207,245.4317563762988,297.62096902436446,30.05971787146081,0.101
Indonesia,2046,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,272.1598941468376,663.8,67.0438,0.101
Indonesia,2046,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,241.8468920566904,501.4,50.6414,0.101
Indonesia,2046,RAS,Small,High_eff,75.36419414749018,0.0129394990724537,101.09232983583422,199.67887392006165,20.16756626592623,0.101
Indonesia,2046,RAS,Small,Low_eff,29.01781222765858,0.0129394990724537,114.59017533499453,518.6,52.378600000000006,0.101
Indonesia,2046,RAS,Small,Mid_eff,42.57040288900634,0.0129394990724537,106.41980043578728,353.5,35.703500000000005,0.101
Indonesia,2047,RAS,Large,High_eff,76.9022389260104,0.0211432771541045,348.12607062078206,319.75182613190054,32.29493443932196,0.101
Indonesia,2047,RAS,Large,Low_eff,32.350521418528544,0.0211432771541045,377.5622567708792,760.1,76.77010000000001,0.101
Indonesia,2047,RAS,Large,Mid_eff,40.64401872764223,0.0211432771541045,352.7779687728207,605.0,61.105,0.101
Indonesia,2047,RAS,Medium,High_eff,76.9022389260104,0.0192862979294207,245.90726859566945,291.6685496438772,29.4585235140316,0.101
Indonesia,2047,RAS,Medium,Low_eff,33.79024479047359,0.0192862979294207,273.1863264865885,663.8,67.0438,0.101
Indonesia,2047,RAS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,242.80349906720645,501.4,50.6414,0.101
