ams,branch,branch_type,variable,year,value,unit,unit_source
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2035,217492350.70797235,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2040,278086442.65165764,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2045,333087233.8005412,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2050,361985954.5736835,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2025,22148460.93796242,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2030,26173945.799852666,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2035,33760880.08878366,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2040,39590688.521791466,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2045,40766091.79606171,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2050,46041952.14841541,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2055,6130277.931999998,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2060,7298057.626762858,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2025,21276379.157585293,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2030,23502125.03492704,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2035,30756084.451956224,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2040,36801024.305531144,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2045,33180943.01494315,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2050,36932687.40416057,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2055,4497264.322502399,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2060,5386150.645266165,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2025,20106447.03801987,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2030,23637406.981770203,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2035,30527417.343889005,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2040,36081383.06269477,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2045,37867190.29153681,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2050,42803361.46986443,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2055,6130277.931999998,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2060,7298054.235400422,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2025,38335472.54599056,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2030,51582994.253659226,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2035,59570041.49119755,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2040,57772503.249195814,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2045,49858552.6526413,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2050,44668569.53522669,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2055,32.348747574824614,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2060,42.00536382695695,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2025,3595602.367092082,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2030,3788381.522443698,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2035,6436702.9460802125,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2040,7376369.870767757,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2045,6377591.262426609,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2050,7795191.024691258,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2055,6130277.931999998,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2060,7298067.009294649,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2025,17622981.008404493,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2030,19307103.991997533,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2035,25300830.86065851,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2040,30670639.615567572,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2045,30386267.150696147,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2050,33754342.47848992,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2055,4497264.322502399,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2060,5386142.16342758,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2025,3938924.2740462967,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2030,4167743.7822569315,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2035,6904629.808752925,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2040,7726250.467176914,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2045,6337750.836665714,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2050,7756244.87887677,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2055,6130277.931999998,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2060,7298050.121539376,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2025,38774084675.02907,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2030,55619151396.02002,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2035,28597501432.764713,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2040,26160563576.292717,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2045,24776288191.089478,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2050,24232465022.74326,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2055,46365642331.39242,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2060,49039167502.78278,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2040,2528910.679581,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2045,15173464.077486003,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2050,28547921.420158144,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2055,42462962.42185997,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2060,55354838.64402491,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2025,4435375.27648928,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2030,4774654.336010366,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2035,7477897.385375485,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2040,8323836.430432174,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2045,6292611.723289895,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2050,7711250.08456858,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2055,6220700.807316036,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2060,7529348.772382579,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2025,7211871.80872459,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2030,6798374.872940292,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2035,9914546.705709789,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2040,11977979.086078605,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2045,6681222.859886491,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2050,7547839.075590557,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2055,4497264.322502399,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2060,5386141.257061715,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2025,4970714.646625586,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2030,5474476.068973813,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2035,8215787.221401989,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2040,9130805.169666084,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2045,6274976.540145608,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2050,7701553.419108019,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2055,6842352.229566036,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2060,9119456.770103958,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2025,442093789.72150743,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2030,421004695.445933,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2035,411957781.63107365,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2040,405126457.4325582,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2045,401025572.05056214,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2050,201877203.37626204,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2055,1010242.4172442703,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2060,821149.4980923465,Metric Tonne CO2 Equivalent,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2025,5564620.064055087,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2030,6292031.999059426,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2035,9120876.332629215,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2040,10184066.98083546,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2045,6225121.590252635,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2050,7647692.776254544,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2055,7598002.614088677,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2060,11052316.906839455,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2025,9407883.6711498,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2030,9189186.072448298,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2035,12996189.907296546,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2040,15362725.127103075,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2045,6471916.895771701,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2050,7614569.355238659,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2055,4996687.446806399,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2060,6525058.719506997,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2025,5987281.4649698585,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2030,6874417.077851003,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2035,9985463.349828742,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2040,10986576.34159875,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2045,6255461.736824993,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2050,7684403.01797878,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2055,8231754.087289619,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2060,12673362.081904467,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2040,68400.00000000001,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2045,5290200.000000001,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2050,21874536.0,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2055,14728804.725081606,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2060,18812700.58067242,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2025,6472638.08379756,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2030,7644667.459380078,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2035,10827485.986143554,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2040,12223371.921733363,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2045,6291794.733362782,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2050,7724994.334553067,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2055,8646457.322539622,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2060,13734062.01493428,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2025,11273237.174126983,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2030,11729380.45006518,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2035,16403653.623934332,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2040,19068660.12237926,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2045,6606170.792788147,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2050,7636943.274974434,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2055,5971163.592160798,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2060,8747311.907366911,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2025,7761324.43112538,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2030,9154765.076927524,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2035,11274878.951741531,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2040,12935434.732028848,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2045,6308323.487844971,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2050,7734795.394720692,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2055,8807263.762551885,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2060,14145383.403681202,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2025,7419488.4788617715,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2030,8770144.568009745,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2035,11013907.776880473,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2040,12696545.136315398,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2045,6395032.551703566,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2050,7834873.343695701,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2055,8787485.114567924,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2060,14094787.659930814,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2025,12151282.01979141,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2030,12246751.430776712,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2035,16907514.010130238,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2040,19940332.81081971,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2045,6820315.099219829,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2050,7593361.049686199,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2055,6374805.236114399,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2060,9667826.963984754,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2025,7235586.9621093,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2030,8620352.796592442,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2035,10873682.010660699,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2040,12776071.401453245,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2045,6465442.832338436,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2050,7916347.781108619,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2055,8609868.084091509,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2060,13640458.75289718,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Existing Capacity,2025,315.0,Megawatt,inferred
