domain,scenario,sector,layer,fuel,carrier,region,year,value,unit,value_pj,confident_carrier,branch_leaf,branch_path
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2040,3137.2254542220553,GWh,11.2940116351994,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2050,3520.946645690417,GWh,12.675407924485501,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2060,3856.5142914998073,GWh,13.883451449399306,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2010,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2020,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2030,10697.876419336893,GWh,38.51235510961282,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2040,31911.402970573108,GWh,114.88105069406319,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2050,41343.005847945344,GWh,148.83482105260325,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2060,50010.17971463902,GWh,180.03664697270048,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2010,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2020,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2030,412.8262143784472,GWh,1.48617437176241,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2040,1046.6240282405856,GWh,3.7678465016661087,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2050,1238.1420453913745,GWh,4.457311363408948,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2060,1475.019032159346,GWh,5.310068515773645,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2010,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2020,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2030,5043.065554463231,GWh,18.15503599606763,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2040,15204.483974040251,GWh,54.736142306544906,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2050,20372.861345669706,GWh,73.34230084441094,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2060,25619.480294710498,GWh,92.2301290609578,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2010,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2020,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2030,521.7623780166366,GWh,1.8783445608598917,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2040,1672.6096729424835,GWh,6.02139482259294,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2050,2447.420566042679,GWh,8.810714037753645,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2060,2887.1540459094485,GWh,10.393754565274016,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2010,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2020,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2030,8943.910380535734,GWh,32.19807736992864,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2040,23257.695763523425,GWh,83.72770474868433,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2050,27505.12364869054,GWh,99.01844513528594,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2060,34314.27768921628,GWh,123.5313996811786,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2010,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2020,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2030,2747.7179042120906,GWh,9.891784455163526,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2040,6082.136235223213,GWh,21.895690446803567,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2050,5956.656198756039,GWh,21.44396231552174,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2060,5722.062244007182,GWh,20.599424078425855,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Thailand,2010,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Thailand,2020,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Thailand,2030,2252.436247326488,GWh,8.108770490375356,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Thailand,2040,5188.097446272613,GWh,18.677150806581405,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Thailand,2050,6490.015412281919,GWh,23.364055484214912,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Thailand,2060,8217.609213401889,GWh,29.5833931682468,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Vietnam,2010,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Vietnam,2020,0.0,GWh,0.0,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Vietnam,2030,20987.159151678028,GWh,75.55377294604091,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Vietnam,2040,38211.92808877186,GWh,137.5629411195787,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Vietnam,2050,49756.698298306146,GWh,179.12411387390213,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Vietnam,2060,65770.21627348405,GWh,236.7727785845426,True,Current_Sales Average,Demand\Residential\Projections\Air Conditioning\Current_Sales Average
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Brunei,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Brunei,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Brunei,2030,3.357951837599614,GWh,0.012088626615358611,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Brunei,2040,3.521725506868386,GWh,0.01267821182472619,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Brunei,2050,3.616175515027214,GWh,0.013018231854097971,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Brunei,2060,3.6202124350516884,GWh,0.013032764766186079,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2030,90.11168277389973,GWh,0.32440205798603905,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2040,103.49559324465345,GWh,0.37258413568075244,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2050,117.47510619637745,GWh,0.4229103823069588,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2060,132.0326455132489,GWh,0.47531752384769604,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2030,3478.7855725231593,GWh,12.523628061083373,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2040,3853.443569547522,GWh,13.87239685037108,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2050,4166.335633277483,GWh,14.998808279798938,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2060,4404.200444649638,GWh,15.855121600738697,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2030,38.12134181517826,GWh,0.13723683053464175,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2040,44.192078763882996,GWh,0.1590914835499788,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2050,51.53786913072286,GWh,0.1855363288706023,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2060,60.35561038234699,GWh,0.21728019737644916,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2030,2566.181699779248,GWh,9.238254119205292,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2040,3133.6408548119393,GWh,11.281107077322982,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2050,3761.0235562719026,GWh,13.539684802578849,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2060,3976.3845060184854,GWh,14.314984221666547,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2030,62.81476330188678,GWh,0.2261331478867924,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2040,117.9738146142394,GWh,0.4247057326112619,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2050,198.93978007150235,GWh,0.7161832082574084,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2060,237.53236402449136,GWh,0.855116510488169,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2030,1030.0847079679352,GWh,3.708304948684567,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2040,1288.5062487760292,GWh,4.638622495593705,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2050,1584.6494261459598,GWh,5.704737934125455,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2060,1738.4907808903997,GWh,6.258566811205439,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2030,303.16037102321883,GWh,1.0913773356835879,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2040,309.71648954280295,GWh,1.1149793623540907,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2050,303.32675493323455,GWh,1.0919763177596444,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2060,291.38068642658055,GWh,1.04897047113569,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Thailand,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Thailand,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Thailand,2030,350.1237306635298,GWh,1.2604454303887072,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Thailand,2040,359.3471007517521,GWh,1.2936495627063076,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Thailand,2050,360.6004102276531,GWh,1.298161476819551,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Thailand,2060,353.8852583419465,GWh,1.2739869300310074,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Vietnam,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Vietnam,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Vietnam,2030,2053.0187555124717,GWh,7.390867519844898,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Vietnam,2040,2701.1950319467237,GWh,9.724302115008205,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Vietnam,2050,2995.6405142355643,GWh,10.784305851248032,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Vietnam,2060,3340.655392121306,GWh,12.026359411636701,True,Existing,Demand\Residential\Projections\Washing Machine\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Brunei,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Brunei,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Brunei,2030,28.11215916510712,GWh,0.10120377299438563,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Brunei,2040,30.99101930601686,GWh,0.1115676695016607,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Brunei,2050,33.44956517718938,GWh,0.12041843463788175,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Brunei,2060,35.199431448593,GWh,0.12671795321493481,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2030,617.2794407640561,GWh,2.222205986750602,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2040,707.8925148773135,GWh,2.5484130535583285,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2050,794.4764608524729,GWh,2.8601152590689023,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Cambodia,2060,870.1949032053424,GWh,3.1327016515392327,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2030,28491.25383896467,GWh,102.56851382027281,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2040,31559.70283459421,GWh,113.61493020453915,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2050,34122.28883654258,GWh,122.84023981155329,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Indonesia,2060,36070.40164168053,GWh,129.8534459100499,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2030,271.39972960185435,GWh,0.9770390265666757,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2040,312.9972770714632,GWh,1.1267901974572676,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2050,350.1131454749184,GWh,1.2604073237097062,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Laos,2060,380.60459570556134,GWh,1.370176544540021,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2030,3795.108861678204,GWh,13.662391902041534,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2040,4362.02099167614,GWh,15.703275570034103,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2050,4892.1925230524375,GWh,17.611893082988775,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Malaysia,2060,5323.542495285727,GWh,19.164752983028617,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2030,361.6203006777507,GWh,1.3018330824399027,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2040,392.3829340635984,GWh,1.4125785626289542,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2050,415.66353983380395,GWh,1.4963887434016943,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Myanmar,2060,431.7936869327314,GWh,1.5544572729578332,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2030,5740.255323791058,GWh,20.66491916564781,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2040,6438.256957053587,GWh,23.177725045392915,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2050,7019.619576178714,GWh,25.270630474243372,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Philippines,2060,7414.790432806616,GWh,26.69324555810382,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2030,1430.8686273936999,GWh,5.15112705861732,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
demand,Baseline Simulation,Residential,Projection,Electricity,electricity,Singapore,2040,1536.5697440725132,GWh,5.5316510786610475,True,Existing,Demand\Residential\Projections\Clothes Dryer\Existing
