branch_path,variable,units,scale,per
Key\Optimized Trade\Singapore_Thailand Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Thailand Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Thailand Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Thailand Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Thailand Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Thailand Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Thailand Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Thailand Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Thailand Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Timor Leste Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Timor Leste Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Timor Leste Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Timor Leste Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Timor Leste Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Timor Leste Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Timor Leste Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Timor Leste Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Timor Leste Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Timor Leste Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Corn,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Timor Leste Corn,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Timor Leste Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Timor Leste Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Timor Leste Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Timor Leste Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Timor Leste Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Timor Leste Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Timor Leste Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Timor Leste Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Timor Leste Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Timor Leste Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Timor Leste Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Timor Leste Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Timor Leste Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Timor Leste Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Timor Leste Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Timor Leste Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Timor Leste Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Vietnam Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Vietnam Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Vietnam Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Vietnam Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Vietnam Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Vietnam Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Vietnam Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Vietnam Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Vietnam Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Vietnam Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Corn,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Vietnam Corn,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Vietnam Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Vietnam Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Vietnam Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Vietnam Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Vietnam Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Vietnam Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Vietnam Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Vietnam Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Vietnam Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Vietnam Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Vietnam Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Vietnam Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Vietnam Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Singapore_Vietnam Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Singapore_Vietnam Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Singapore_Vietnam Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Singapore_Vietnam Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Timor Leste Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Timor Leste Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Timor Leste Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Timor Leste Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Timor Leste Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Timor Leste Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Timor Leste Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Timor Leste Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Timor Leste Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Timor Leste Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Corn,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Timor Leste Corn,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Timor Leste Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Timor Leste Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Timor Leste Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Timor Leste Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Timor Leste Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Timor Leste Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Timor Leste Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Timor Leste Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Timor Leste Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Timor Leste Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Timor Leste Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Timor Leste Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Timor Leste Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Timor Leste Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Timor Leste Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Timor Leste Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Timor Leste Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Vietnam Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Vietnam Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Vietnam Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Vietnam Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Vietnam Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Vietnam Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Vietnam Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Vietnam Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Vietnam Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Vietnam Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Corn,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Vietnam Corn,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Vietnam Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Vietnam Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Vietnam Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Vietnam Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Vietnam Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Vietnam Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Vietnam Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Vietnam Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Vietnam Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Vietnam Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Vietnam Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Vietnam Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Vietnam Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Thailand_Vietnam Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Thailand_Vietnam Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Thailand_Vietnam Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Thailand_Vietnam Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Vietnam_Timor Leste Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Vietnam_Timor Leste Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Vietnam_Timor Leste Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Vietnam_Timor Leste Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Corn,Trade Region 1,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Corn,Trade Region 2,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Vietnam_Timor Leste Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Vietnam_Timor Leste Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Vietnam_Timor Leste Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Vietnam_Timor Leste Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Vietnam_Timor Leste Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Vietnam_Timor Leste Sugarcane,Trade_NEMO Fuel,ID,,
Key\Other Transport\EV Charging Infrastructure Costs\AC Level 1\CAPEX,Activity Level,2020 USD per charger,,
Key\Other Transport\EV Charging Infrastructure Costs\AC Level 1\Capital_Cost per Year per EV,Activity Level,2020 USD per year charger life per EV,,
Key\Other Transport\EV Charging Infrastructure Costs\AC Level 1\Chargers per EV,Activity Level,chargers per EV,,
Key\Other Transport\EV Charging Infrastructure Costs\AC Level 1\Fixed_OM,Activity Level,2020 USD per charger,,
Key\Other Transport\EV Charging Infrastructure Costs\AC Level 1\Fixed_OM Cost per EV,Activity Level,2020 USD per EV,,
Key\Other Transport\EV Charging Infrastructure Costs\AC Level 1\Installation,Activity Level,2020 USD per charger,,
Key\Other Transport\EV Charging Infrastructure Costs\AC Level 1\Life,Activity Level,years,,
Key\Other Transport\EV Charging Infrastructure Costs\AC Level 2\CAPEX,Activity Level,2020 USD per charger,,
Key\Other Transport\EV Charging Infrastructure Costs\AC Level 2\Capital_Cost per Year per EV,Activity Level,2020 USD per year charger life per EV,,
Key\Other Transport\EV Charging Infrastructure Costs\AC Level 2\Chargers per EV,Activity Level,chargers per EV,,
Key\Other Transport\EV Charging Infrastructure Costs\AC Level 2\Fixed_OM,Activity Level,2020 USD per charger,,
Key\Other Transport\EV Charging Infrastructure Costs\AC Level 2\Fixed_OM Cost per EV,Activity Level,2020 USD per EV,,
Key\Other Transport\EV Charging Infrastructure Costs\AC Level 2\Installation,Activity Level,2020 USD per charger,,
Key\Other Transport\EV Charging Infrastructure Costs\AC Level 2\Life,Activity Level,years,,
Key\Other Transport\EV Charging Infrastructure Costs\Capital_Cost per Year per EV,Activity Level,2020 USD per year charger life per EV,,
Key\Other Transport\EV Charging Infrastructure Costs\DC Fast Charger\CAPEX,Activity Level,2020 USD per charger,,
Key\Other Transport\EV Charging Infrastructure Costs\DC Fast Charger\Capital_Cost per Year per EV,Activity Level,2020 USD per year charger life per EV,,
Key\Other Transport\EV Charging Infrastructure Costs\DC Fast Charger\Chargers per EV,Activity Level,chargers per EV,,
Key\Other Transport\EV Charging Infrastructure Costs\DC Fast Charger\Fixed_OM,Activity Level,2020 USD per charger,,
Key\Other Transport\EV Charging Infrastructure Costs\DC Fast Charger\Fixed_OM Cost per EV,Activity Level,2020 USD per EV,,
Key\Other Transport\EV Charging Infrastructure Costs\DC Fast Charger\Installation,Activity Level,2020 USD per charger,,
Key\Other Transport\EV Charging Infrastructure Costs\DC Fast Charger\Life,Activity Level,years,,
Key\Other Transport\EV Charging Infrastructure Costs\Fixed_OM Cost per EV,Activity Level,2020 USD per EV,,
Key\Region Group RE Targets\ASEAN All Regions Electricity,Activity Level,fraction,,
Key\Region Group RE Targets\ASEAN All Regions Electricity,Fuel_RE Target,ID,,
Key\Region Group RE Targets\ASEAN All Regions Electricity,Region Group Set,index,,
Key\Region Group RE Targets\ASEAN All Regions Electricity,Region Group Set Element,index,,
Key\Residential end use data_\AC\Historical AC,Activity Level,pcnt of HH,,
Key\Residential end use data_\AC\a,Activity Level,coeff,,
Key\Residential end use data_\AC\b,Activity Level,coeff,,
Key\Residential end use data_\AC\c,Activity Level,coeff,,
Key\Residential end use data_\AC\number of appliances,Activity Level,# of units,,
Key\Residential end use data_\AC\year_,Activity Level,yr,,
Key\Residential end use data_\Computer\Historical PC,Activity Level,pcnt of HH,,
Key\Residential end use data_\Computer\a,Activity Level,coeff,,
Key\Residential end use data_\Computer\b,Activity Level,coeff,,
Key\Residential end use data_\Computer\c,Activity Level,coeff,,
Key\Residential end use data_\Computer\number of appliances,Activity Level,# of units,,
Key\Residential end use data_\Computer\year_,Activity Level,yr,,
Key\Residential end use data_\Fan\Historical Fan,Activity Level,pcnt of HH,,
Key\Residential end use data_\Fan\a,Activity Level,coeff,,
Key\Residential end use data_\Fan\b,Activity Level,coeff,,
Key\Residential end use data_\Fan\c,Activity Level,coeff,,
Key\Residential end use data_\Fan\number of appliances,Activity Level,# of units,,
Key\Residential end use data_\Fan\year_,Activity Level,yr,,
Key\Residential end use data_\Iron\Historical Iron,Activity Level,pcnt of HH,,
Key\Residential end use data_\Iron\a,Activity Level,coeff,,
Key\Residential end use data_\Iron\b,Activity Level,coeff,,
Key\Residential end use data_\Iron\c,Activity Level,coeff,,
Key\Residential end use data_\Iron\number of appliances,Activity Level,# of units,,
Key\Residential end use data_\Iron\year_,Activity Level,yr,,
Key\Residential end use data_\Refrigeration\Historical Ref,Activity Level,pcnt of HH,,
Key\Residential end use data_\Refrigeration\a,Activity Level,coeff,,
Key\Residential end use data_\Refrigeration\b,Activity Level,coeff,,
Key\Residential end use data_\Refrigeration\c,Activity Level,coeff,,
Key\Residential end use data_\Refrigeration\number of appliances,Activity Level,# of units,,
Key\Residential end use data_\Refrigeration\year_,Activity Level,yr,,
Key\Residential end use data_\Rice Cooker\Historical RC,Activity Level,pcnt of HH,,
Key\Residential end use data_\Rice Cooker\a,Activity Level,coeff,,
Key\Residential end use data_\Rice Cooker\b,Activity Level,coeff,,
Key\Residential end use data_\Rice Cooker\c,Activity Level,coeff,,
Key\Residential end use data_\Rice Cooker\number of appliances,Activity Level,# of units,,
Key\Residential end use data_\Rice Cooker\year_,Activity Level,yr,,
Key\Residential end use data_\Television\Historical TV,Activity Level,pcnt of HH,,
Key\Residential end use data_\Television\a,Activity Level,coeff,,
Key\Residential end use data_\Television\b,Activity Level,coeff,,
Key\Residential end use data_\Television\c,Activity Level,coeff,,
Key\Residential end use data_\Television\number of appliances,Activity Level,# of units,,
Key\Residential end use data_\Television\year_,Activity Level,yr,,
Key\Residential end use data_\Washing Machine\Historical WM,Activity Level,pcnt of HH,,
Key\Residential end use data_\Washing Machine\a,Activity Level,coeff,,
Key\Residential end use data_\Washing Machine\b,Activity Level,coeff,,
Key\Residential end use data_\Washing Machine\c,Activity Level,coeff,,
Key\Residential end use data_\Washing Machine\number of appliances,Activity Level,# of units,,
Key\Residential end use data_\Washing Machine\year_,Activity Level,yr,,
Key\Residential end use data_\Water Heating\Historical WH,Activity Level,pcnt of HH,,
Key\Residential end use data_\Water Heating\a,Activity Level,coeff,,
Key\Residential end use data_\Water Heating\b,Activity Level,coeff,,
Key\Residential end use data_\Water Heating\c,Activity Level,coeff,,
Key\Residential end use data_\Water Heating\number of appliances,Activity Level,# of units,,
Key\Residential end use data_\Water Heating\year_,Activity Level,yr,,
Key\Residential\Air Conditioning\Efficiency_Share\Large_High,Activity Level,%,,
Key\Residential\Air Conditioning\Efficiency_Share\Large_Low,Activity Level,%,,
Key\Residential\Air Conditioning\Efficiency_Share\Large_Mid,Activity Level,%,,
Key\Residential\Air Conditioning\Efficiency_Share\Medium_High,Activity Level,%,,
Key\Residential\Air Conditioning\Efficiency_Share\Medium_Low,Activity Level,%,,
Key\Residential\Air Conditioning\Efficiency_Share\Medium_Mid,Activity Level,%,,
Key\Residential\Air Conditioning\Efficiency_Share\Small_High,Activity Level,%,,
Key\Residential\Air Conditioning\Efficiency_Share\Small_Low,Activity Level,%,,
Key\Residential\Air Conditioning\Efficiency_Share\Small_Mid,Activity Level,%,,
Key\Residential\Air Conditioning\Percent Ownership,Activity Level,%,,
Key\Residential\Air Conditioning\Size_Share\Large,Activity Level,%,,
Key\Residential\Air Conditioning\Size_Share\Medium,Activity Level,%,,
Key\Residential\Air Conditioning\Size_Share\Small,Activity Level,%,,
